"";"24hpf_neg";"24hpf_pos";"24hpf_pos.1";"48hpf_neg";"48hpf_pos";"48hpf_pos.1";"72hpf_neg";"72hpf_pos";"72hpf_pos.1";"72hpf_neg_gata5";"72hpf_pos_gata5";"72hpf_pos_gata5.1";"72hpf_neg_tbx5";"72hpf_pos_tbx5";"72hpf_pos_tbx5.1";"72hpf_neg_hand2";"72hpf_pos_hand2";"72hpf_pos_hand2.1"
"collagen fibril organization";-0,37311476072275;-1,2013800196745;-0,788555938536129;0,896019661232042;-0,400278201701474;-0,532398181663475;4,14822399575511;-0,69736507545213;0,242700311672233;3,87499623314715;-1,37651843188357;-2,40214158919912;2,28881914920904;-0,89205461718369;-2,5196506883199;3,06370545919683;-1,3887957836048;-3,24464994661801
"collagen trimer";-1,21669173262032;-2,8008714580413;-2,00045297805812;1,86123530868256;-1,9762716291989;-3,71378684225973;8,71097639477014;-0,781999953572653;3,61760397870947;7,39939679856861;-1,37087039156941;-2,79828505099653;3,12875247606439;-2,79215937137311;-4,22552009300482;4,07524272199333;-1,78090494951598;-5,69983813377124
"commitment complex";2,7050094094552;1,97187937972816;1,43439112329123;1,67342262182877;-1,66697078430973;-0,853708472496628;0,0906692381178757;-0,998379915877217;-0,665597398434861;-0,832979433604236;-1,71075891476683;0,155761217328748;-0,299886959963033;-1,66750039588292;-1,43744099462958;0,906491088426572;-1,38265037446637;-0,754248653647415
"condensed chromosome kinetochore";4,57292258258037;3,78166776157885;3,5130987226139;1,21212771194977;-1,41129110066491;-2,54044690845451;0,716626463093521;-0,961527993473512;-2,04932952471053;-1,18080273659278;-0,0606020240186264;-1,94434909057812;-0,61197087789035;-2,03429596154175;-0,739330283485728;-1,62879099993251;-1,91288658644217;-2,24238613998093
"connexin complex";-0,261639728170425;-0,0247896258779499;-0,666061060411442;-2,14312736822322;1,96446089319941;-0,449902863741136;-2,0940921270807;2,33350269783115;1,7459266063211;-1,99724794710252;0,781065235495282;0,499928908011554;-1,56186759257645;2,09327550342359;1,90893408346836;-1,60188574652723;1,05162008296667;0,424852737725746
"convergent extension";2,98543610950177;2,3086149325479;1,54487759961876;1,27874056486487;-0,806361111002661;-0,344118534345685;2,54849465890765;-2,86251890169164;0,965026180573571;1,52682084947264;-2,38047828549807;-3,57031653943568;0,579544728039104;-1,50437381675991;-2,36257962725604;-0,380178200353748;-0,7461257727492;-2,79186904935691
"convergent extension involved in axis elongation";2,67074215416327;0,295787211257973;-0,109814317758249;0,972328056665989;0,0400850049317533;0,822675555854368;1,93967284362884;-1,05044146011141;0,569570253794821;1,3108852148552;-0,575455772808103;-0,71605922275211;0,13751286105594;-1,53213054660646;-1,77982748698488;-0,92425411762512;-1,26242435314046;-2,17413259385979
"convergent extension involved in gastrulation";1,13933918376899;0,266737251160576;-0,931060266937512;-0,101625815601198;0,752913101536741;1,70186341346672;2,0216029170487;-1,31268938570744;0,600608212845425;1,11849335480112;-1,81145676315272;-1,39202711925977;0,0534751515648666;-1,61259816578674;-0,0454972227848433;0,168206170486913;0,392107482295356;-1,00859811660907
"copper ion binding";-2,76411977802379;-1,19286455101801;-1,25754200007576;-2,38278708674843;-1,13104915458472;-1,43647158040459;2,23126333690811;-0,350052166548932;1,58622941637103;0,885358914508902;1,72824045038129;-0,39826417635946;-1,12752416302399;2,45502983699991;2,14638333779679;0,172730012463536;1,60454093685237;1,55537161393962
"covalent chromatin modification";4,44355291787357;1,6461466526263;1,15639849002312;3,2663325329975;-2,11297917810385;-1,34648429900911;1,84928043949996;-1,33942720490684;-1,57940411726668;0,316537856661951;-3,38883554576893;-1,72677412118372;1,31038319424078;-2,85022343643877;-1,92526362728434;1,47984929714565;-2,11305399363255;-1,70066509898102
"CTP biosynthetic process";-0,88767447879051;0,335861510134113;-0,464689226229933;-1,41509881074589;-0,348103946589921;-0,236962724312031;-1,1720006102503;3,02997488329271;1,70637720400559;-1,11423064573837;1,58885196751935;2,59676388163738;-1,58933773446032;-0,804705470371679;0,288494833711564;-1,32563400422158;-0,0142164627007643;0,685453155252788
"Cul3-RING ubiquitin ligase complex";-0,676906922965802;-0,0155291066362386;-0,123236276571659;0,282080938223221;1,17587531971129;2,21844919974179;-0,667999056672781;-1,34172543763271;-0,459354554849891;-0,579162398600218;-0,588469492614145;-1,32447090138715;1,41831470962714;0,496132963802629;0,0362050055946025;-0,208214517156964;1,09654239626525;0,105850868177496
"Cul4-RING E3 ubiquitin ligase complex";0,520797236244557;0,438911501573419;-0,0585431742629144;0,646355730854113;0,352447516809455;0,559997660927085;-0,588214811246634;0,856370241908673;-1,70801990251483;-0,681217377292316;0,351569739207673;1,40301348700452;-0,245098744758275;-0,637480683806745;0,275015346870868;-0,337867772474514;-0,353138963987319;-0,767519445795461
"cullin-RING ubiquitin ligase complex";0,944924222024615;0,376367185922823;0,351097926089115;1,42093987886539;0,218916245343723;0,723544695941964;0,166295434369195;-0,595001043395673;-1,82971330227908;-0,582033985198132;-0,276599265395339;0,674647416145264;0,0530468432820752;-0,966313847348979;-0,439641336683595;-0,330188429174755;-0,578349646185001;0,184214695730147
"cullin family protein binding";-0,333663609656308;-0,101548414983157;-0,821601506369408;0,41096276252324;0,698393322851871;2,3538745374626;-0,285813743182295;0,749688422921835;-3,98281809160308;-0,108442524727287;-0,08928559694029;1,02897541949118;0,528950772580139;0,652262424606751;0,853194262399526;-0,0488368366085499;0,00115538679169067;0,0420971072683972
"cyclic nucleotide biosynthetic process";-1,33938850524783;-0,647437041342053;-0,210829084033484;-0,320542068014991;-2,19588710407161;-1,0380597576113;2,4795627442725;0,526219816123485;1,42149411965488;1,8464499324154;-0,994486283400105;-1,75157470107711;2,87150126416273;0,0521826975135999;-0,513539499157144;1,26165372917041;-1,0564015482531;-1,66070019215867
"cyclin-dependent protein kinase holoenzyme complex";2,4630281560655;2,56051880663764;2,23347859194782;0,874158353691881;-0,618702152441046;-0,762454755143308;1,01377888788471;-3,54450398394773;-0,259040776398792;-0,0842321230158155;-2,36943775154257;-0,805879723926197;-1,18873088695125;-1,19516410231163;-0,20650847085354;-0,587493064898698;-0,251751556060579;-0,622523944621069
"cyclin-dependent protein serine/threonine kinase activity";0,936914673741725;0,438548140044509;1,79072745612011;0,312671864928621;0,752304430529986;0,574064483292314;-1,95603803686497;-0,25335335669939;0,302848980596612;-0,768093131193872;-2,31453463522301;0,587969031742673;-1,43511353392377;0,168278528886329;-0,0384651010153025;-0,5722780855701;-0,0482883752299573;0,586590287181101
"cyclin binding";-0,170652857214365;-0,560763729845848;1,43119451077853;-0,0759159757186483;0,441479605178897;0,847981151629072;-2,37200901000696;-0,483250507446198;0,333987752929582;-1,13513623079511;-1,14290337669384;1,25167738181467;-1,15101406518276;0,607605666855593;0,594189338686599;-0,652435527535033;0,870550133683467;1,74963042071426
"cysteine-type endopeptidase activity";0,754166891770389;1,30658037979055;-1,17107151756605;-3,89851615653432;1,00584049296988;-0,672608469914773;-4,60448686508846;1,75504126140563;0,459107862158295;-5,57070891128981;4,65702317149757;3,79134404008693;-5,41877208384736;4,03652935951131;2,83905482061165;-4,83373177986176;5,6192408475213;4,78314288851193
"cysteine-type endopeptidase activity involved in execution phase of apoptosis";-0,828449364528542;0,456454747574389;0,832593331821449;-1,45167261885935;0,156002526049388;0,115707001660764;-0,633298053709105;0,0714119005845715;-0,726868594626212;-2,26643656756316;2,55170167361181;1,8056357773068;-2,27650354233616;-0,276140981344893;0,989907618550727;-1,2040320060832;2,45094300272596;1,47933814809071
"cysteine-type endopeptidase inhibitor activity";-2,88247333237827;-2,96879073982369;-1,72108064486961;-4,19802478693474;1,27789872657304;0,805049509242125;-0,623740718562493;3,92269658041548;1,0385076236011;-2,37713961883596;3,05072487059801;3,50636315885391;-4,38855243101465;3,98664279458173;4,61721157316418;-3,62270607708664;2,83070035402812;4,37430380832316
"cysteine-type peptidase activity";2,71292302839615;1,35583393198346;-2,24659308013895;-2,22964422230218;1,6288233828944;0,362927818297821;-3,39929223202153;1,82081671003618;0,311271632940025;-4,66566445548316;4,04569478523124;4,17506315274841;-5,13083337685669;3,36422089786208;1,36090888443155;-4,9766854839065;2,74253202995277;3,02690774403164
"cytochrome-c oxidase activity";-2,43362046191262;-0,843411746140941;-0,509796853532841;-2,2170421271953;2,49322302074978;0,855747486730851;-1,44105516050919;0,403371340406631;-0,93292415426074;-0,941209313445466;3,0556619914453;2,30905832999035;-1,94566841806161;0,657700688469644;1,45512452670181;-1,50256070597589;3,44781676894109;1,7940040511139
"cytokine-mediated signaling pathway";-6,41289507217446;-1,42689461291783;-0,21534333604239;-3,35214752565043;0,692668005074426;-2,7972322012012;-2,12366444346082;3,05804707701619;-0,123094260147635;1,51932555585922;2,7475512827419;-1,34467040519371;0,187871525263731;3,45632400383842;1,9446684400128;-0,0199841278157408;4,58652526604144;3,05360978055091
"cytokine activity";-1,37539918076967;1,49681831885033;3,08944261032769;-1,79155908140265;0,0907910665785089;0,0101296789399294;0,69684608874418;-1,57419366014369;1,16072196571507;1,14588029558608;-2,4786507829097;-3,02779200222703;-0,527002522121768;-2,13348878063779;-0,15561911279306;0,856535493347411;2,2469718042439;-0,137392854939713
"cytokine receptor activity";-4,6179721625908;0,31143566246119;1,02973314522741;-3,6050560682917;-0,5047462249003;-2,45124551294579;-0,942244928217279;2,8297156613012;-0,340117979714985;-0,832729306309503;2,35443635064974;-0,798419736671727;-1,58775001935972;2,67219520086335;2,13064765647641;-1,88258240371167;4,89577806308869;3,58669306233113
"cytokinesis";3,68125951533265;3,2783452080743;4,05613775028695;2,5078502311931;-2,49190160408716;-2,02808131533252;1,90381475840281;-0,853122924087823;-1,49520176042118;-0,197286914575673;-0,519899775070128;-4,91656654862171;0,743718815229947;-2,0414262883577;-2,89246553205677;0,577310591219623;-2,7180926520968;-3,3197230174554
"cytoplasm";-2,28342742893192;0,531417287101214;-0,145946312773403;-4,06728273003662;3,29951785337867;2,7665172869245;-2,63419920348285;0,6508154160823;-0,134685695362819;-5,215270268118;1,88390172052906;2,93602545691854;-3,88066613377673;2,42002776423915;3,44115356236855;-3,58727059845627;3,6484793587971;5,42056068679223
"cytoplasmic dynein complex";-1,53718729744361;-1,96283571472114;-1,30143769693131;0,691446397475824;2,03775625695661;2,87536222523214;-1,32229322998396;-0,723909228811373;-0,78823422887273;-1,04695794488732;-0,712549932257131;1,54441704133053;0,699756999029363;0,425734203341636;1,70969305385153;0,0371663274615865;0,725847315220006;1,72149750974673
"cytoplasmic microtubule organization";0,682582499347642;0,68802113040086;0,452819815223071;2,09525201161229;-2,27085009629281;-0,500559765930037;1,61401193625644;-1,37446847257376;-0,70866286257826;-0,046399948163121;-0,811168495045122;-2,14974849446036;1,53496705124212;-0,206865371466573;-0,786615268260311;0,297249923440587;-0,440220353405015;0,104574610598641
"cytoplasmic translation";-0,651226466466514;1,57713377629457;-0,684477953950742;-3,59281523430083;0,675461440263646;-2,28083616616132;-0,365560213022284;0,521587927599092;-2,860638802167;0,252313020538032;2,07879986984095;3,715268987439;-4,281030033009;-0,785542460928671;1,17063477716286;1,31825737676327;3,44203125422892;2,47367281143063
"cytoplasmic vesicle";-2,58978787618696;-2,65077589575695;-1,3753423801541;0,0982355517235885;-0,824490361067746;2,88301298676959;-0,177621675827656;-0,120302390817959;0,0331661114143535;1,44384142198214;-0,183391569031564;-0,100572924463225;1,65516569287276;1,27520649184654;0,4663382654733;1,61441178079547;0,322166010810045;0,698777958623522
"cytoplasmic vesicle membrane";-3,38304920578364;-2,15669683770231;0,0349459633351698;-1,0670897313417;-0,254776007571064;1,63177868927422;0,312737638946613;-0,399826098263902;0,661979483795535;1,00208805972757;0,857016961092866;2,0410300557187;-0,779277541565301;1,00725179353819;1,03602973717088;0,159837100744467;0,426486335800726;1,1241505902845
"cytoskeletal anchoring at nuclear membrane";0,0813642490230604;-0,170922210264802;-0,11600776725757;2,03411764084949;-1,76000858371207;-0,374892666917307;1,60392897590138;-0,498986962120543;-0,0353726265302841;3,0860922482236;-1,20400235383709;-2,5133612186513;2,27524346255576;-0,406594121853485;-2,63657159347256;0,985841094023444;-0,586093170420865;-1,54968993119796
"cytoskeletal protein binding";-1,25069285742285;-2,27676909661032;-0,713380910285389;0,539547865376583;-0,317756140653648;-0,103262951022109;0,387123445266751;0,263171411614416;1,43210619384903;1,18802424539989;1,80421163668094;0,0248273530442208;0,370375783971411;1,00800868017095;-0,249155070949314;0,0369110244591073;-0,0858542178090171;-0,751999569954409
"cytoskeleton";1,70520957896456;-2,81674078837685;-1,39410805340286;3,39416131950754;-0,616623696417816;-0,265546579820394;3,47714002636394;-2,47694409168812;1,26130726539109;1,62874379704399;1,44158382513015;-2,20551983319566;2,01228696777746;-0,842644625295523;-1,92242413907958;1,83282887205333;-2,50040957677699;-2,14801494209405
"cytoskeleton-dependent intracellular transport";-1,34385501338837;-5,34621239954356;-6,21400380221406;3,52396119098342;-0,854856088705723;0,335558867730072;2,38324112011542;0,240476833521927;0,846674101102206;2,93231114557802;0,214546007133086;-1,52606867540723;4,98090110136412;1,56710563175539;0,520492234755526;3,68471392817152;-1,32119537414735;-0,709741233873185
"cytoskeleton organization";1,32287929014544;-1,20978170475919;-1,59494655584675;2,66930455112972;-1,73634904568123;-0,454712527252402;0,397956408948386;-0,465615174429613;0,260426574260639;1,71195217153706;-0,44458573327621;-2,09703406456311;3,07345005795341;-1,06927339085842;-2,0023801173062;2,83096830249943;-1,07489860777983;-1,13000337953499
"cytosol";-4,12332946055926;-2,32444020489367;-2,05848463820084;-4,24891118546187;3,64769454314556;4,83221779182969;-2,88181543956031;4,64687742618764;2,9378562850652;-5,36451070117172;2,66882612203835;4,18157428788571;-4,56358550459325;3,46505250086956;5,23587555508508;-5,54130886599511;4,2413996927187;3,59652643283678
"cytosolic large ribosomal subunit";-0,964205791446992;2,23298232739974;-1,52205558978337;-5,6289920810386;1,55150896931526;-3,4567545304097;-1,77380607237925;1,96324057103441;-3,02196909946567;0,707365787296757;3,48739182191214;5,31155620498508;-6,13373264239452;-1,56801506378586;1,69745619932069;1,85237996669563;4,83707909467136;3,16567353974449
"cytosolic small ribosomal subunit";-0,304153866987911;1,97056870580297;-1,1426446376416;-3,58035170982459;2,34380932312343;-1,56128769807394;-1,66590670045062;0,664225135772181;-5,17931160012815;-0,172235720637165;2,2900350427862;4,69334590479756;-4,0982974612233;-1,23767728771391;2,0690661149226;1,56804216951247;3,8680410258725;1,90811288276076
"damaged DNA binding";3,90948153577501;3,79855712158865;3,00528604961701;-0,372619059943497;-2,49138708422572;-1,59498643768142;0,45566157884639;-0,0721721548316518;-1,78515684652442;-1,27956743557677;-0,11592355999801;1,50560434417285;-2,45855537120241;-2,58613442180077;-0,906523992925557;-0,922210900619331;-1,67927024116175;-0,975652490387
"deaminase activity";-2,81729095063974;0,571311598197487;-0,115002889665424;0,846072562700658;0,863629200881255;0,168214050516751;-0,901137955674552;-0,328642510421333;0,536538123381474;-0,43638922981006;0,694548214516886;-1,07121921211876;-0,914387421913599;-0,0769065398455421;-0,16936287576449;-0,933521840354708;2,91488670555189;2,494251486837
"defense response";-0,221757352487295;1,88677184534349;1,43675584625554;-0,535306723023763;-1,8871720297082;-1,91635698484043;0,866102381817098;-2,66167843869629;-1,57702881088182;1,76178272870128;0,287031952666863;-1,60722453931206;0,174436713697295;-0,816774463608833;-0,181376600426522;1,1570375463371;1,46985093675363;0,144296247132138
"defense response to bacterium";-4,34497526800357;-0,38528195483191;0,487505510692847;-4,1350343208187;-0,809667364499675;-3,05582419302759;-2,84601115580694;2,55958099037977;2,62971601539551;-2,19135131895062;3,13796845000755;-0,247591516174039;-2,63939912320466;3,24314740332532;3,19873091791308;-1,21963422915937;5,11866509075915;4,48175307218886
"defense response to Gram-positive bacterium";7,7227113015548;7,238364248996;2,79286696484745;2,47617974379404;-1,61345422571125;-3,12096230400454;-0,329085433055308;-1,64638682588394;-6,03449605263748;-1,61135568662532;-0,566885979261047;-0,865653517319013;0,83661922221735;-4,98651209995619;-3,11363058534163;4,06399442321106;-4,4787753768628;-5,69348451261608
"defense response to virus";-2,25116262327529;-1,42910075217422;-0,387968263549558;-1,3467018249714;1,09266287897864;1,23406095429771;-1,53648564552003;1,50664990105958;-0,804997004609274;-2,09481043896232;2,52574864473989;0,78833642362707;-2,19551140951212;2,30070138615653;1,99364719119134;-1,28655227676766;2,79601543279637;2,95827525060818
"definitive hemopoiesis";3,6849258435749;4,00104816545292;3,37286742395055;1,41117786301561;-2,58894520127375;-3,07651957183022;1,29139800902564;-2,03998624470882;-2,92040077229729;0,699878002350269;-2,40622457010862;-3,15044944595053;0,819067495372166;-2,75083140747358;-1,82917332303145;0,774091665371562;-1,02493600230975;-0,581660815856103
"dendrite";-2,26083960831397;-1,96961478932773;-1,53563102437785;0,50999061960491;0,104687075733463;0,443146107028426;-0,983046809949936;0,753740243842167;-1,37917458987182;-1,13875543408478;0,56560643619789;0,781152243763764;2,33960711250472;0,73126082774199;1,50291346409676;2,28791194914413;-0,216022965317765;1,61394220756402
"dephosphorylation";-3,1431118070004;-2,32698428015426;-1,42407219159986;-0,237766550214597;0,607300956397079;-0,194922677771577;-0,0628604780918951;-0,961345797645998;-0,373645301433098;0,631023898431245;0,184532236907612;0,724157060158665;1,58820777678398;1,5615426658196;1,65734057119956;0,86599886108833;2,05918111868115;1,6947589165212
"detection of chemical stimulus involved in sensory perception";-0,0370751712800351;0,163263887604971;0,266346283142754;0,136136128098977;0,254564386335494;-0,337660280286069;0,377903104402667;-0,258398231280193;-0,00341733992705967;0,221379388907931;0,068242303549894;0,224648923006887;-0,0743066574601958;-0,147065648770231;-0,289837600638339;-0,262406604314704;-0,40973248988999;-0,242142578635772
"detection of chemical stimulus involved in sensory perception of smell";-0,138838225049503;0,136283432439499;0,149885859060351;0,304720457190412;0,00578797624533626;-0,114524601882387;0,350704274893157;-0,0467851426866421;0,0329422516497622;0,206274382399983;0,139861314456755;-0,00833920135728724;-0,154106692245694;-0,20897501519609;-0,197613255669354;-0,185227218438297;-0,4244426744487;-0,111906316095481
"detection of mechanical stimulus";0,685311605148509;-0,324129306859148;-0,553058903236625;0,621706636986249;-0,895888462530029;-0,250139431483641;1,2782880890549;-0,387367551114191;1,13679771980482;2,42798476924847;-0,981149478959077;-1,14095350826974;0,319229024482434;-0,536816751344761;-1,33210205297766;0,648928919181696;-0,230207017236194;-1,28975342555503
"detection of visible light";-3,26630429886116;-2,08442578918466;-1,40831080016648;-2,69465693010539;-2,75333552187222;-2,19321082915883;3,66530440399899;3,20879223028268;3,97182011856299;0,527897993260975;0,629450852885876;2,33930670216529;2,81433997248933;2,03871678998552;0,64845448173649;-0,98491233732766;-3,03089639071254;-0,682581917822358
"determination of dorsal identity";2,12678070735426;-0,557919306443163;-0,200307771378989;1,42112067535231;-0,827575947761831;-0,518880840750285;1,59662272667404;-1,10515172677837;0,0271705581188525;1,43883686957275;-0,84734231785252;-0,531664927224171;1,97374354909458;-2,09641161163987;-2,95928102148695;2,75500949375396;-2,11392498246384;-1,70463667384096
"determination of heart left/right asymmetry";0,546175687637237;1,62710720668168;0,477913139736749;-0,891197337924377;-0,288038103808152;-0,0246157905189545;0,0539386998203425;0,972447429522338;-0,00964895322865945;-0,609174234764903;0,362391474762644;-0,621744074231224;-1,08257561852809;-0,877847463619045;-1,24355521542844;0,0385351064948612;1,3198908811714;-0,509190293391447
"determination of left/right asymmetry in lateral mesoderm";2,05413495861539;1,72231040997598;0,532896987563764;-0,165864600455515;-0,291230134647418;0,411928412706426;1,28591410669619;-0,854802630532473;-2,48815273258887;0,0489903460813772;0,591964014652342;-0,322475870578917;-0,200480233443388;-0,436170925956468;-1,01646143847586;-0,331665640514305;-0,884504792161428;-0,989411726789423
"determination of left/right symmetry";3,41547925116246;-0,475168987580186;0,0150869296517657;2,36608381010584;-2,58035905943467;-0,623467786472045;2,43139469037841;-0,532201252221256;-0,430929855551868;2,37122011679497;-0,887551966349772;-1,71245859340319;1,63864661495506;-2,5551095752122;-3,58216329999844;1,17007404929464;-0,339459935472639;-2,35295431933863
"determination of liver left/right asymmetry";1,66506853212702;1,90564348794251;0,86911925546134;0,150736934791495;-0,213471133804669;0,838020492504243;0,54223881957343;-3,02876885332157;-0,584897660513411;0,693316691960261;-1,23192975300184;-0,302608402407365;-0,136155361773655;-1,55604021118491;-1,73732683232763;0,44468491129926;0,421131780107614;-0,629161191676599
"determination of pancreatic left/right asymmetry";1,33605852894929;2,67029638072615;1,03246626600993;0,389400026591231;-0,596049054601469;0,588702227132996;0,56037877165887;-1,45472769096432;-1,44821318168581;0,240565714187984;-1,30131942821637;-0,79241714412543;0,209600569024427;-1,39271582077539;-1,26628826910094;0,11459228375622;-0,74627985396589;-0,571343018204006
"determination of ventral identity";1,60753250547857;1,74773378282546;0,642423614675567;0,634832290410741;-0,546587384577722;0,435645966858726;1,63620161143817;-1,66159828438873;-0,858175537685823;1,24256091304763;-1,29333043261063;-1,2086794830814;0,289011732962309;-1,58273394932076;-2,14069757601618;0,709618109140961;-0,640887018564557;-1,2993641042069
"developmental growth";-2,0036925812156;-1,01511550408231;-1,40777411032915;1,99417006647688;-2,64196353440182;-0,745164961818355;1,59988038638987;-0,263043828381404;-0,795339884218606;2,22548196781291;-0,105962185899117;-0,741272502916669;2,46293891748529;0,197229247609396;-0,362083845448714;2,06575368798462;0,270790790870512;-0,741581010996238
"developmental pigmentation";0,772187097959718;-2,89063625545622;-3,5652719913646;-4,30183617042847;4,22207696220259;6,3304770715119;-4,13255292745051;1,91018410129714;2,17576904821064;-3,97956388027563;3,04986163264349;2,69519291952302;-2,67308287960056;3,78141078215864;2,21873060770561;-3,31422208200532;3,24077204685937;2,57083350991117
"developmental process";0,625157998754995;-0,593717685749195;-1,22898987851434;0,0784236545661554;0,294375364311188;-0,269610471971622;-0,294873997429744;-0,950748474431254;-0,28708399978788;0,960988837288175;0,970440570793804;0,753091357375855;0,689541222423076;-0,687367045712948;-0,160250277637406;1,15790257775615;-0,687196970575968;0,0907791284032875
"diacylglycerol kinase activity";-0,744836169828995;0,120976249418628;0,448807051286541;-1,03904671916942;-1,20673163691372;0,618858207949469;-0,517368479245563;-0,912903437331609;-1,61328535727748;0,766185174460539;0,694112718400108;0,712127233441536;1,03685585977505;-0,174880288667776;0,122292059673843;0,670987444902553;0,467374050721384;0,477059880136827
"digestive tract development";-0,0388931219407304;1,28037605701389;2,26977615941949;-1,04624940974636;-0,989978281697289;0,505426810524557;1,84477222010432;-0,906273192987739;0,738648438188079;0,387695498867252;-1,64341049303345;-2,20040923378591;-0,664799618109939;-0,339086047424506;-0,785935879325932;-1,03947108779569;0,897888910294506;-0,119407204023123
"digestive tract morphogenesis";-1,00396772600698;0,298461049758098;-0,13610998687998;-1,29190239993226;-2,71754927616528;-1,46924633533857;0,527140417372505;0,908834079965057;3,36631924005103;0,122052461662334;-0,045966989023332;-0,385844407452636;-1,83206921020696;1,29695060567602;1,56447865637699;-1,60116786396975;1,74154287386496;0,88588689129611
"dioxygenase activity";-1,65294022257924;-1,56998520913472;-0,791620096485289;-3,90495690329066;1,90270657834897;0,629537498885289;-1,75150541996913;3,23949425899693;1,9394319505424;-1,50372279158174;2,1019148491527;2,8754046942673;-2,9799438728363;2,12416759053278;1,6864802919814;-2,17913207185859;2,05828215343865;1,79369833429135
"DNA-dependent ATPase activity";2,3837062315317;1,82320352997062;1,60628363434862;0,396867924488633;-1,29849441763699;-1,20797960003071;0,526511155996661;0,492615182136931;-0,880689240362506;-1,53492721644273;0,313058091218006;0,0749759592755439;-0,885058454476589;-1,53973819055352;-0,890558438232225;-0,536416613464427;-1,02730628830173;-0,375352055962798
"DNA-dependent DNA replication";3,4571185972359;3,91123993876187;3,27084971990239;-0,513418237287193;-1,52266313426227;-1,64923736352487;0,785994191599268;-0,382664116194245;-2,02823645536754;-3,36691142344826;-1,04096410653608;1,05236366284164;-2,26150630618916;-1,50402747977642;-0,608628547797118;-0,361054599940379;-1,02727979807923;-0,391862844540749
"DNA-directed 5'-3' RNA polymerase activity";3,69492028600531;3,85315289010694;3,06518313639206;-0,267079101475342;-2,3758776726561;-1,62054993140118;0,259357540978586;-0,689123943263333;-1,41838409887835;-2,57442298758717;-1,82993629288094;0,829041892547109;-3,10204593756421;-2,06116740580188;0,175928362177477;-0,750827419560225;-0,58479720059395;1,31346708716125
"DNA-directed DNA polymerase activity";5,2083518479365;4,43775026764226;4,51390752475867;1,2677943660224;-3,12190978028508;-2,05475036579515;1,65112224829668;-1,24661607407402;-1,65963279205065;-1,9050848118745;-3,65059032626415;-1,50032717730586;-0,990530649017657;-2,47838429253029;-1,82960586229393;-0,818132469185509;-1,67787968798883;-1,06275751169109
"DNA-directed RNA polymerase I complex";1,81451368009786;2,39862565988538;0,371276294721777;-0,895015034592681;-1,10550428373957;-1,19352804827544;-0,114562343395537;-0,250152526650036;-0,602561320049459;-1,37480785233838;-0,0185709696025018;0,45673782777065;-1,85259817553319;-0,297220326820421;0,485100826604664;-0,641654664288594;0,821994674014949;0,925383463157328
"DNA-directed RNA polymerase II, core complex";1,54972804142914;1,53320638077421;0,222971553447128;0,202161982710683;-0,842178831668569;-0,250388772064566;0,575152841807912;-1,30997863895422;-1,16478980284681;-1,089101358167;-0,414798020832905;0,799489922448727;-0,936034777191456;-0,295282746987538;0,901786993545663;-0,873888996353895;0,0528621697469479;0,579905203349127
"DNA-directed RNA polymerase III complex";1,5014021424286;1,76654938657114;1,45164764566839;-0,669259544327539;-1,21617086743008;-1,1768661262986;0,117128747462154;-0,237440698741402;-0,477622518878684;-1,38851863403424;-0,432495930822802;1,02025031341807;-2,01910794132229;-1,51351736242799;0,602061043327907;-0,695776725042234;0,261048388048919;1,49796819728147
"DNA-templated transcription, initiation";10,0096151498084;9,00824156531633;1,17357429662164;2,86061304155059;-2,92922014018981;-6,46767100005915;1,65775528421289;-5,5283564815312;-9,44358767332238;0,497473423098107;0,258762191262723;0,202145493482948;2,88050783252883;-4,19286127999385;-2,01383227982756;6,23112153208911;-7,94284487652131;-7,14137560143741
"DNA binding";22,2512451637791;5,26537147522908;3,38713553539449;19,9834990197528;-7,48272363588336;-6,91390319921703;12,1624981617233;-12,4266437536737;-9,25123384165244;10,5007273864795;-9,57804458326065;-12,093553872524;11,0038451688249;-16,1443085390871;-15,4635906285558;14,7595841048112;-16,6963887566499;-17,6759872980083
"DNA biosynthetic process";6,25474842506839;4,9970392318543;4,82324661669469;1,56308871325666;-3,3963669052709;-2,27664060925738;2,04531168246302;-1,81588965123371;-1,30541064959503;-1,24826386563432;-3,57697082606791;-2,7349883001022;-0,889900974648087;-2,62414756954662;-2,46103144176571;-1,3518407954892;-2,58218224935892;-1,35254873741463
"DNA damage checkpoint";1,84061806852064;2,07311209506925;2,07294767976339;-0,790219283869072;0,455124232738026;-0,300053832904329;-0,471011100590859;-0,948196072891579;-1,10761617888591;-2,24895236056788;-1,18251380742223;-0,528624319040469;-0,779142566564274;0,300004298742951;-0,0608839954688707;-1,12347909072751;1,1625800844439;0,0522745921357889
"DNA duplex unwinding";8,1524024255528;6,41502833589984;6,43193824770634;-0,26066116267833;-4,57926243190436;-4,13393033766084;2,06962386528622;-0,927971748168379;-1,24851332047258;-1,96338307579566;-2,73380737747899;-0,967527639401831;-2,41090436142476;-3,68670642725898;-2,69247564577909;-2,25872505835;-3,50878652678873;-1,59509137487344
"DNA helicase activity";5,4202933626948;3,97158256992206;3,51365383096483;1,34723547143456;-3,88630200892307;-3,20447688025006;1,88512782680394;-1,82412777273065;-1,16064564825261;-0,85175662007492;-1,56523722853371;-0,857650793408499;-1,26547641818633;-2,27223973701706;-1,49475658750964;-0,397188047570366;-2,75922188917243;-1,24060645460212
