"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
238;"serine-type carboxypeptidase activity";1,67032626;"      .";"      .";"";"collagen fibril organization";-2,40214159;"      .";"      ."
239;"mitochondrial small ribosomal subunit";1,66969378;"      .";"      .";"";"beta-catenin binding";-2,40167277;"      .";"      ."
240;"mitochondrial membrane";1,66262196;"      .";"      .";"";"histone lysine methylation";-2,3968748;"      .";"      ."
241;"ammonium transmembrane transporter activity";1,65444853;"      .";"      .";"";"regulation of cytosolic calcium ion concentration";-2,38925641;"      .";"      ."
242;"ribosomal large subunit assembly";1,64327854;"      .";"      .";"";"tRNA aminoacylation for protein translation";-2,37847139;"      .";"      ."
243;"immune response";1,62375227;"      .";"      .";"";"DNA replication initiation";-2,3658536;"      .";"      ."
244;"U12-type spliceosomal complex";1,61546455;"      .";"      .";"";"collagen binding";-2,35530726;"      .";"      ."
245;"glycolytic process";1,61069862;"      .";"      .";"";"Rho guanyl-nucleotide exchange factor activity";-2,34504855;"      .";"      ."
246;"transaminase activity";1,60786677;"      .";"      .";"";"signaling";-2,3433477;"      .";"      ."
247;"bicarbonate transport";1,59804043;"      .";"      .";"";"hindbrain development";-2,34172673;"      .";"      ."
248;"regulation of pH";1,58787016;"      .";"      .";"";"calcium channel regulator activity";-2,33753692;"      .";"      ."
249;"solute:proton antiporter activity";1,57484813;"      .";"      .";"";"pronephric glomerulus morphogenesis";-2,33096351;"      .";"      ."
250;"monooxygenase activity";1,57389399;"      .";"      .";"";"sulfotransferase activity";-2,326752;"      .";"      ."
251;"lipid transporter activity";1,56252219;"      .";"      .";"";"otolith development";-2,32464454;"      .";"      ."
252;"peptidase activity";1,5623622;"      .";"      .";"";"generation of neurons";-2,32096105;"      .";"      ."
253;"cytoplasmic dynein complex";1,54441704;"      .";"      .";"";"regulation of Rho protein signal transduction";-2,32042243;"      .";"      ."
254;"MAPK cascade";1,53051992;"      .";"      .";"";"neuropilin binding";-2,31059054;"      .";"      ."
255;"transcription initiation from RNA polymerase II promoter";1,52975814;"      .";"      .";"";"membrane depolarization during action potential";-2,30213526;"      .";"      ."
256;"proteasome core complex";1,52089367;"      .";"      .";"";"extracellular matrix organization";-2,30113929;"      .";"      ."
257;"isomerase activity";1,51638532;"      .";"      .";"";"positive regulation of cell migration";-2,30024467;"      .";"      ."
258;"damaged DNA binding";1,50560434;"      .";"      .";"";"eye photoreceptor cell development";-2,29710141;"      .";"      ."
259;"activation of MAPK activity";1,50113343;"      .";"      .";"";"GDP-dissociation inhibitor activity";-2,27519038;"      .";"      ."
260;"proteasome core complex, alpha-subunit complex";1,49767017;"      .";"      .";"";"protein serine/threonine kinase activity";-2,27361372;"      .";"      ."
261;"mitochondrial electron transport, ubiquinol to cytochrome c";1,48021368;"      .";"      .";"";"cell cycle";-2,26922593;"      .";"      ."
262;"transferase activity, transferring acyl groups other than amino-acyl groups";1,47692051;"      .";"      .";"";"peripheral nervous system neuron axonogenesis";-2,26527228;"      .";"      ."
263;"oxidoreductase activity, acting on the CH-CH group of donors";1,46924085;"      .";"      .";"";"negative regulation of cell differentiation";-2,26140353;"      .";"      ."
264;"ubiquitin protein ligase activity";1,45892321;"      .";"      .";"";"axonal fasciculation";-2,25602577;"      .";"      ."
265;"neuronal cell body";1,45394472;"      .";"      .";"";"aminoacyl-tRNA ligase activity";-2,24539514;"      .";"      ."
266;"proton-transporting V-type ATPase, V1 domain";1,4509471;"      .";"      .";"";"muscle organ development";-2,24007193;"      .";"      ."
267;"NAD+ ADP-ribosyltransferase activity";1,44904478;"      .";"      .";"";"thrombocyte differentiation";-2,23902532;"      .";"      ."
268;"sphingolipid metabolic process";1,44287185;"      .";"      .";"";"amino acid transmembrane transport";-2,22547822;"      .";"      ."
269;"antiporter activity";1,43713196;"      .";"      .";"";"positive regulation of cell proliferation";-2,22243568;"      .";"      ."
270;"thiol-dependent ubiquitin-specific protease activity";1,41820912;"      .";"      .";"";"ventral spinal cord interneuron differentiation";-2,21308602;"      .";"      ."
271;"rRNA binding";1,40676404;"      .";"      .";"";"cytoskeleton";-2,20551983;"      .";"      ."
272;"Cul4-RING E3 ubiquitin ligase complex";1,40301349;"      .";"      .";"";"clathrin-coated vesicle";-2,20517259;"      .";"      ."
273;"ATP metabolic process";1,39807445;"      .";"      .";"";"digestive tract development";-2,20040923;"      .";"      ."
274;"cAMP biosynthetic process";1,39664324;"      .";"      .";"";"notochord morphogenesis";-2,19666348;"      .";"      ."
275;"pyridoxal phosphate binding";1,38162312;"      .";"      .";"";"striated muscle cell development";-2,1955922;"      .";"      ."
276;"endopeptidase inhibitor activity";1,36941762;"      .";"      .";"";"blood coagulation";-2,19229366;"      .";"      ."
277;"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";1,36902683;"      .";"      .";"";"left/right pattern formation";-2,17863204;"      .";"      ."
278;"sugar:proton symporter activity";1,36544257;"      .";"      .";"";"endoderm formation";-2,16921275;"      .";"      ."
279;"acyl-CoA metabolic process";1,36373495;"      .";"      .";"";"floor plate formation";-2,16833903;"      .";"      ."
280;"protein ADP-ribosylation";1,35955874;"      .";"      .";"";"somite specification";-2,15625587;"      .";"      ."
281;"nucleotide-excision repair";1,35502563;"      .";"      .";"";"cilium movement";-2,15272586;"      .";"      ."
282;"receptor binding";1,34864183;"      .";"      .";"";"cytoplasmic microtubule organization";-2,14974849;"      .";"      ."
283;"protein homodimerization activity";1,34496672;"      .";"      .";"";"embryonic heart tube morphogenesis";-2,14045159;"      .";"      ."
284;"mRNA transport";1,34110516;"      .";"      .";"";"insulin receptor signaling pathway";-2,13714489;"      .";"      ."
285;"fructose 6-phosphate metabolic process";1,34100696;"      .";"      .";"";"pancreas development";-2,12842334;"      .";"      ."
286;"G-protein beta/gamma-subunit complex binding";1,34064093;"      .";"      .";"";"mesoderm formation";-2,1205207;"      .";"      ."
287;"guanyl nucleotide binding";1,34064093;"      .";"      .";"";"voltage-gated potassium channel complex";-2,11723379;"      .";"      ."
288;"intracellular transport";1,33600453;"      .";"      .";"";"skeletal muscle fiber development";-2,11466053;"      .";"      ."
289;"heterotrimeric G-protein complex";1,33041207;"      .";"      .";"";"central nervous system projection neuron axonogenesis";-2,11235306;"      .";"      ."
290;"erythrocyte maturation";1,32333312;"      .";"      .";"";"ATP-dependent RNA helicase activity";-2,09896105;"      .";"      ."
291;"structural molecule activity";1,31978971;"      .";"      .";"";"mRNA polyadenylation";-2,09796945;"      .";"      ."
292;"carboxylic acid metabolic process";1,31658752;"      .";"      .";"";"inner ear morphogenesis";-2,09776733;"      .";"      ."
293;"proteolysis";1,31076447;"      .";"      .";"";"DNA replication";-2,09710463;"      .";"      ."
294;"steroid metabolic process";1,30829808;"      .";"      .";"";"cytoskeleton organization";-2,09703406;"      .";"      ."
295;"response to light stimulus";1,30215182;"      .";"      .";"";"histone acetylation";-2,09435712;"      .";"      ."
296;"regulation of autophagy";1,29034011;"      .";"      .";"";"methyltransferase activity";-2,09374289;"      .";"      ."
297;"hydrolase activity, acting on glycosyl bonds";1,29024217;"      .";"      .";"";"regulation of neurogenesis";-2,08844488;"      .";"      ."
298;"peptidyl-prolyl cis-trans isomerase activity";1,28622659;"      .";"      .";"";"extracellular region";-2,08239481;"      .";"      ."
299;"protein peptidyl-prolyl isomerization";1,28622659;"      .";"      .";"";"mitotic spindle";-2,07744693;"      .";"      ."
300;"alpha-(1->3)-fucosyltransferase activity";1,28558945;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";-2,07326117;"      .";"      ."
301;"membrane attack complex";1,26888723;"      .";"      .";"";"positive regulation of canonical Wnt signaling pathway";-2,05914136;"      .";"      ."
302;"regulation of neuron apoptotic process";1,26650556;"      .";"      .";"";"skeletal muscle contraction";-2,05689916;"      .";"      ."
303;"tRNA processing";1,25659446;"      .";"      .";"";"chromosome segregation";-2,04466615;"      .";"      ."
304;"cyclin binding";1,25167738;"      .";"      .";"";"smoothened signaling pathway";-2,04114206;"      .";"      ."
305;"epiboly involved in gastrulation with mouth forming second";1,24558383;"      .";"      .";"";"mesoderm development";-2,03662054;"      .";"      ."
306;"mitochondrial intermembrane space";1,24337958;"      .";"      .";"";"establishment or maintenance of epithelial cell apical/basal polarity";-2,03344681;"      .";"      ."
307;"glucose transmembrane transport";1,24293948;"      .";"      .";"";"transferase activity";-2,02687839;"      .";"      ."
308;"nucleotide phosphorylation";1,24293929;"      .";"      .";"";"lens development in camera-type eye";-2,01089195;"      .";"      ."
309;"vesicle docking";1,24185992;"      .";"      .";"";"fibroblast growth factor receptor signaling pathway";-2,00627091;"      .";"      ."
310;"anion transmembrane transport";1,23496343;"      .";"      .";"";"midbrain-hindbrain boundary development";-2,00581786;"      .";"      ."
311;"phosphatidylinositol 3-kinase signaling";1,23441821;"      .";"      .";"";"RNA polymerase II transcription factor binding";-1,99915047;"      .";"      ."
312;"presynaptic membrane";1,23371043;"      .";"      .";"";"RNA export from nucleus";-1,99537458;"      .";"      ."
313;"maturation of SSU-rRNA";1,23132828;"      .";"      .";"";"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";-1,97757603;"      .";"      ."
314;"ubiquitin protein ligase binding";1,22468312;"      .";"      .";"";"helicase activity";-1,97691664;"      .";"      ."
315;"chordate embryonic development";1,21702559;"      .";"      .";"";"transcription corepressor activity";-1,96643109;"      .";"      ."
316;"cell surface";1,21407705;"      .";"      .";"";"integral component of plasma membrane";-1,95408254;"      .";"      ."
317;"proteasome assembly";1,21055365;"      .";"      .";"";"regulation of neuron differentiation";-1,95291688;"      .";"      ."
318;"actin monomer binding";1,20858968;"      .";"      .";"";"otic placode formation";-1,95128657;"      .";"      ."
319;"acyl-CoA dehydrogenase activity";1,20371316;"      .";"      .";"";"condensed chromosome kinetochore";-1,94434909;"      .";"      ."
320;"proton-transporting ATP synthase activity, rotational mechanism";1,19954853;"      .";"      .";"";"protein glycosylation";-1,94211809;"      .";"      ."
321;"visual perception";1,19467376;"      .";"      .";"";"regulation of Notch signaling pathway";-1,9419604;"      .";"      ."
322;"positive regulation of actin filament polymerization";1,18792973;"      .";"      .";"";"amino acid transmembrane transporter activity";-1,93721873;"      .";"      ."
323;"protein O-linked mannosylation";1,18139455;"      .";"      .";"";"brain morphogenesis";-1,9218691;"      .";"      ."
324;"ubiquitin-dependent ERAD pathway";1,1804959;"      .";"      .";"";"germ cell migration";-1,91920792;"      .";"      ."
325;"perinuclear region of cytoplasm";1,16474859;"      .";"      .";"";"protein dimerization activity";-1,91394558;"      .";"      ."
326;"ubiquitin ligase complex";1,16066455;"      .";"      .";"";"nuclear localization sequence binding";-1,91338575;"      .";"      ."
327;"regulation of vesicle fusion";1,14516094;"      .";"      .";"";"histone acetyltransferase activity";-1,89845068;"      .";"      ."
328;"phosphatidylinositol metabolic process";1,14359681;"      .";"      .";"";"endoderm development";-1,89808635;"      .";"      ."
329;"endocytic recycling";1,14032583;"      .";"      .";"";"positive regulation of vasoconstriction";-1,89460272;"      .";"      ."
330;"protein processing";1,13541698;"      .";"      .";"";"transcription factor binding";-1,89239028;"      .";"      ."
331;"spliceosomal complex assembly";1,13376504;"      .";"      .";"";"peptidyl-threonine phosphorylation";-1,89014388;"      .";"      ."
332;"formation of translation preinitiation complex";1,12386212;"      .";"      .";"";"endothelial cell proliferation";-1,88247508;"      .";"      ."
333;"nucleobase-containing compound metabolic process";1,11931507;"      .";"      .";"";"transcription regulatory region sequence-specific DNA binding";-1,88170169;"      .";"      ."
334;"small molecule binding";1,11880699;"      .";"      .";"";"anatomical structure morphogenesis";-1,87498913;"      .";"      ."
335;"antigen processing and presentation";1,11341236;"      .";"      .";"";"voltage-gated calcium channel activity";-1,87211011;"      .";"      ."
336;"preribosome, large subunit precursor";1,10542064;"      .";"      .";"";"miRNA mediated inhibition of translation";-1,86169062;"      .";"      ."
337;"sodium ion transport";1,10501461;"      .";"      .";"";"clathrin binding";-1,85903434;"      .";"      ."
338;"actin nucleation";1,08263757;"      .";"      .";"";"central nervous system development";-1,85149606;"      .";"      ."
339;"microtubule associated complex";1,07601783;"      .";"      .";"";"peptide binding";-1,85002922;"      .";"      ."
340;"neuropeptide Y receptor activity";1,06918796;"      .";"      .";"";"neural tube formation";-1,84532951;"      .";"      ."
341;"snoRNA binding";1,06810024;"      .";"      .";"";"adenohypophysis development";-1,84349012;"      .";"      ."
342;"urea transmembrane transport";1,06678759;"      .";"      .";"";"nucleic acid phosphodiester bond hydrolysis";-1,83916676;"      .";"      ."
343;"urea transmembrane transporter activity";1,06678759;"      .";"      .";"";"3',5'-cyclic-nucleotide phosphodiesterase activity";-1,83615708;"      .";"      ."
344;"protein K48-linked deubiquitination";1,06502327;"      .";"      .";"";"spindle organization";-1,82730928;"      .";"      ."
345;"positive regulation of protein ubiquitination";1,06198631;"      .";"      .";"";"cAMP binding";-1,826756;"      .";"      ."
346;"fucosylation";1,06059034;"      .";"      .";"";"positive regulation of Wnt signaling pathway";-1,82641104;"      .";"      ."
347;"fucosyltransferase activity";1,06059034;"      .";"      .";"";"MyD88-dependent toll-like receptor signaling pathway";-1,82428065;"      .";"      ."
348;"enzyme activator activity";1,05895146;"      .";"      .";"";"endonuclease activity";-1,81393714;"      .";"      ."
349;"acid phosphatase activity";1,05379933;"      .";"      .";"";"clathrin coat assembly";-1,80825372;"      .";"      ."
350;"DNA-dependent DNA replication";1,05236366;"      .";"      .";"";"negative regulation of JAK-STAT cascade";-1,80294305;"      .";"      ."
351;"dynein complex";1,04285523;"      .";"      .";"";"retinol metabolic process";-1,7994742;"      .";"      ."
352;"regulation of cell cycle";1,04122492;"      .";"      .";"";"structural constituent of nuclear pore";-1,7976066;"      .";"      ."
353;"iron-sulfur cluster assembly";1,03221568;"      .";"      .";"";"cell projection";-1,78901829;"      .";"      ."
354;"precatalytic spliceosome";1,03173103;"      .";"      .";"";"protein disulfide isomerase activity";-1,78838908;"      .";"      ."
355;"cullin family protein binding";1,02897542;"      .";"      .";"";"Notch signaling pathway";-1,78755484;"      .";"      ."
356;"ribonuclease activity";1,02758398;"      .";"      .";"";"cellular response to hormone stimulus";-1,78586104;"      .";"      ."
357;"glucose homeostasis";1,02313432;"      .";"      .";"";"synapse";-1,78355335;"      .";"      ."
358;"DNA-directed RNA polymerase III complex";1,02025031;"      .";"      .";"";"L-ascorbic acid binding";-1,78274529;"      .";"      ."
359;"positive regulation of catalytic activity";1,01664482;"      .";"      .";"";"positive regulation of neuron differentiation";-1,77800906;"      .";"      ."
360;"G-protein coupled acetylcholine receptor activity";1,01398608;"      .";"      .";"";"histone acetyltransferase complex";-1,77774118;"      .";"      ."
361;"glycogen metabolic process";1,01367241;"      .";"      .";"";"postsynaptic membrane";-1,77115798;"      .";"      ."
362;"carboxypeptidase activity";1,0100802;"      .";"      .";"";"protein complex assembly";-1,76394248;"      .";"      ."
363;"protein binding, bridging";1,00994281;"      .";"      .";"";"spindle";-1,76116595;"      .";"      ."
364;"glomerular filtration";1,00740623;"      .";"      .";"";"peptide catabolic process";-1,76013382;"      .";"      ."
365;"vasoconstriction";1,002702;"      .";"      .";"";"cyclic nucleotide biosynthetic process";-1,7515747;"      .";"      ."
366;"nitrogen compound metabolic process";1,00085397;"      .";"      .";"";"phosphorus-oxygen lyase activity";-1,7515747;"      .";"      ."
367;"inner ear development";0,99490296;"      .";"      .";"";"regulation of ion transmembrane transport";-1,74176528;"      .";"      ."
368;"dopamine neurotransmitter receptor activity";0,99251998;"      .";"      .";"";"voltage-gated ion channel activity";-1,74176528;"      .";"      ."
369;"actin cytoskeleton reorganization";0,97558936;"      .";"      .";"";"chaperone binding";-1,74102082;"      .";"      ."
370;"superoxide metabolic process";0,97317332;"      .";"      .";"";"midbrain development";-1,73534681;"      .";"      ."
371;"activation of GTPase activity";0,96755712;"      .";"      .";"";"covalent chromatin modification";-1,72677412;"      .";"      ."
372;"RNA polymerase III activity";0,96706654;"      .";"      .";"";"photoreceptor cell outer segment organization";-1,72233744;"      .";"      ."
373;"structural constituent of eye lens";0,95644283;"      .";"      .";"";"cell projection organization";-1,71783815;"      .";"      ."
374;"Rab GTPase binding";0,95475723;"      .";"      .";"";"frizzled binding";-1,71257377;"      .";"      ."
375;"caveola";0,95285832;"      .";"      .";"";"determination of left/right symmetry";-1,71245859;"      .";"      ."
376;"hemoglobin biosynthetic process";0,94917995;"      .";"      .";"";"brain development";-1,7073941;"      .";"      ."
377;"vesicle docking involved in exocytosis";0,94759155;"      .";"      .";"";"muscle contraction";-1,70721127;"      .";"      ."
378;"mitochondrial translation";0,94503604;"      .";"      .";"";"intracellular membrane-bounded organelle";-1,70548852;"      .";"      ."
379;"eukaryotic 43S preinitiation complex";0,94357942;"      .";"      .";"";"blood circulation";-1,69221279;"      .";"      ."
380;"endosome organization";0,94272841;"      .";"      .";"";"negative regulation of Wnt signaling pathway";-1,68672554;"      .";"      ."
381;"G-protein coupled receptor binding";0,93888025;"      .";"      .";"";"larval locomotory behavior";-1,68433369;"      .";"      ."
382;"exocyst";0,93823835;"      .";"      .";"";"cilium";-1,68275484;"      .";"      ."
383;"hormone-mediated signaling pathway";0,93685753;"      .";"      .";"";"transcription elongation from RNA polymerase II promoter";-1,6732497;"      .";"      ."
384;"cilium organization";0,9361939;"      .";"      .";"";"insulin receptor binding";-1,66059438;"      .";"      ."
385;"negative regulation of TOR signaling";0,9360304;"      .";"      .";"";"spinal cord motor neuron differentiation";-1,65933863;"      .";"      ."
386;"carbohydrate transport";0,93563702;"      .";"      .";"";"phosphatidylinositol 3-kinase binding";-1,65733633;"      .";"      ."
387;"serine-type endopeptidase activity";0,93388396;"      .";"      .";"";"neuron projection development";-1,6482872;"      .";"      ."
388;"heat shock protein binding";0,90576357;"      .";"      .";"";"RNA secondary structure unwinding";-1,64156865;"      .";"      ."
389;"tumor necrosis factor-activated receptor activity";0,89500407;"      .";"      .";"";"response to drug";-1,64114505;"      .";"      ."
390;"eukaryotic 48S preinitiation complex";0,88229786;"      .";"      .";"";"DNA integration";-1,6385712;"      .";"      ."
391;"phospholipid biosynthetic process";0,88221652;"      .";"      .";"";"swim bladder development";-1,63719466;"      .";"      ."
392;"ubiquitin-dependent protein catabolic process";0,88087926;"      .";"      .";"";"MAP kinase tyrosine/serine/threonine phosphatase activity";-1,63478476;"      .";"      ."
393;"cellular metabolic process";0,88044948;"      .";"      .";"";"phospholipid dephosphorylation";-1,62931047;"      .";"      ."
394;"phospholipase A2 activity";0,87640023;"      .";"      .";"";"G-protein coupled receptor activity";-1,62283924;"      .";"      ."
395;"circadian regulation of gene expression";0,87291517;"      .";"      .";"";"microtubule-based process";-1,61869096;"      .";"      ."
396;"iron ion homeostasis";0,87038981;"      .";"      .";"";"organic anion transmembrane transporter activity";-1,61741299;"      .";"      ."
397;"O-acyltransferase activity";0,86136431;"      .";"      .";"";"cellular response to DNA damage stimulus";-1,61597542;"      .";"      ."
398;"regulation of translation";0,84123907;"      .";"      .";"";"phosphorylation";-1,61092691;"      .";"      ."
399;"protein import into mitochondrial matrix";0,84107533;"      .";"      .";"";"peripheral nervous system development";-1,60873681;"      .";"      ."
400;"P granule";0,83980372;"      .";"      .";"";"mRNA splicing, via spliceosome";-1,60792937;"      .";"      ."
401;"protein secretion";0,83657283;"      .";"      .";"";"defense response";-1,60722454;"      .";"      ."
402;"RNA phosphodiester bond hydrolysis";0,83418398;"      .";"      .";"";"RNA polymerase II regulatory region sequence-specific DNA binding";-1,60290801;"      .";"      ."
403;"DNA-directed 5'-3' RNA polymerase activity";0,82904189;"      .";"      .";"";"unfolded protein binding";-1,59656549;"      .";"      ."
404;"Golgi organization";0,82268187;"      .";"      .";"";"response to mechanical stimulus";-1,59061886;"      .";"      ."
405;"translational elongation";0,81900401;"      .";"      .";"";"stress-activated protein kinase signaling cascade";-1,58492342;"      .";"      ."
406;"neural crest formation";0,81717323;"      .";"      .";"";"regulation of vascular endothelial growth factor receptor signaling pathway";-1,58381615;"      .";"      ."
407;"mitochondrial fusion";0,81313174;"      .";"      .";"";"establishment of cell polarity";-1,57502462;"      .";"      ."
408;"positive regulation of apoptotic process";0,80644302;"      .";"      .";"";"excitatory postsynaptic potential";-1,56733607;"      .";"      ."
409;"metal ion transport";0,80388217;"      .";"      .";"";"anterior/posterior axis specification";-1,56616924;"      .";"      ."
410;"DNA-directed RNA polymerase II, core complex";0,79948992;"      .";"      .";"";"muscle cell development";-1,56588951;"      .";"      ."
411;"fatty acid biosynthetic process";0,79786869;"      .";"      .";"";"kidney development";-1,56416148;"      .";"      ."
412;"proton-transporting V-type ATPase, V0 domain";0,79538436;"      .";"      .";"";"kinase activity";-1,56038423;"      .";"      ."
413;"ER membrane protein complex";0,79380947;"      .";"      .";"";"activation of protein kinase activity";-1,55866289;"      .";"      ."
414;"RNA phosphodiester bond hydrolysis, endonucleolytic";0,7896782;"      .";"      .";"";"PDZ domain binding";-1,55834656;"      .";"      ."
415;"defense response to virus";0,78833642;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-1,54397934;"      .";"      ."
416;"feeding behavior";0,78429967;"      .";"      .";"";"negative regulation of transcription from RNA polymerase II promoter";-1,54309177;"      .";"      ."
417;"aminopeptidase activity";0,7839342;"      .";"      .";"";"dorsal convergence";-1,54129723;"      .";"      ."
418;"tumor necrosis factor-mediated signaling pathway";0,7813715;"      .";"      .";"";"SH3/SH2 adaptor activity";-1,53480936;"      .";"      ."
419;"dendrite";0,78115224;"      .";"      .";"";"synapse organization";-1,53320773;"      .";"      ."
420;"maturation of LSU-rRNA";0,7700895;"      .";"      .";"";"fatty acid elongation, polyunsaturated fatty acid";-1,52922956;"      .";"      ."
421;"fatty acid metabolic process";0,76472629;"      .";"      .";"";"organic anion transport";-1,52771553;"      .";"      ."
422;"cell-cell junction";0,76318911;"      .";"      .";"";"cytoskeleton-dependent intracellular transport";-1,52606868;"      .";"      ."
423;"swimming behavior";0,75901734;"      .";"      .";"";"oligodendrocyte development";-1,51694191;"      .";"      ."
424;"exocyst localization";0,7582938;"      .";"      .";"";"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding";-1,51588921;"      .";"      ."
425;"phospholipid transport";0,75558359;"      .";"      .";"";"DNA-directed DNA polymerase activity";-1,50032718;"      .";"      ."
426;"developmental process";0,75309136;"      .";"      .";"";"protein folding";-1,48650739;"      .";"      ."
427;"protein kinase binding";0,75308541;"      .";"      .";"";"cGMP biosynthetic process";-1,48376212;"      .";"      ."
428;"regulatory region DNA binding";0,7524675;"      .";"      .";"";"guanylate cyclase activity";-1,48376212;"      .";"      ."
429;"negative regulation of Notch signaling pathway";0,75142621;"      .";"      .";"";"3'-5' exonuclease activity";-1,48048079;"      .";"      ."
430;"synapse assembly";0,75054891;"      .";"      .";"";"mRNA processing";-1,47919802;"      .";"      ."
431;"cell recognition";0,73745072;"      .";"      .";"";"metal ion binding";-1,47476132;"      .";"      ."
432;"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";0,73427392;"      .";"      .";"";"RNA modification";-1,46714176;"      .";"      ."
433;"coenzyme binding";0,73419458;"      .";"      .";"";"store-operated calcium channel activity";-1,46445048;"      .";"      ."
434;"ribosome binding";0,72728004;"      .";"      .";"";"protein tyrosine phosphatase activity";-1,46047072;"      .";"      ."
435;"dephosphorylation";0,72415706;"      .";"      .";"";"peptidyl-tyrosine dephosphorylation";-1,46030476;"      .";"      ."
436;"small-subunit processome";0,71575371;"      .";"      .";"";"meiotic cell cycle";-1,45255763;"      .";"      ."
437;"diacylglycerol kinase activity";0,71212723;"      .";"      .";"";"regulation of catalytic activity";-1,44470639;"      .";"      ."
438;"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process";0,70934599;"      .";"      .";"";"neuron differentiation";-1,44232421;"      .";"      ."
439;"regulation of cell shape";0,70415745;"      .";"      .";"";"gene silencing by RNA";-1,43531788;"      .";"      ."
440;"response to yeast";0,69546958;"      .";"      .";"";"epiboly";-1,43265284;"      .";"      ."
441;"glycolipid biosynthetic process";0,69530647;"      .";"      .";"";"positive regulation of sequence-specific DNA binding transcription factor activity";-1,43033068;"      .";"      ."
442;"cell-matrix adhesion";0,69054243;"      .";"      .";"";"clathrin-coated pit";-1,4299284;"      .";"      ."
443;"proteasome regulatory particle, base subcomplex";0,69015222;"      .";"      .";"";"gastrulation";-1,42876676;"      .";"      ."
444;"negative regulation of translation";0,68524167;"      .";"      .";"";"regulation of postsynaptic membrane potential";-1,42791131;"      .";"      ."
445;"chloride channel complex";0,68378628;"      .";"      .";"";"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";-1,42072871;"      .";"      ."
446;"myelination";0,68118741;"      .";"      .";"";"cilium assembly";-1,42070695;"      .";"      ."
447;"synaptic vesicle membrane";0,67978072;"      .";"      .";"";"amino acid transport";-1,41139403;"      .";"      ."
448;"cullin-RING ubiquitin ligase complex";0,67464742;"      .";"      .";"";"integral component of nuclear inner membrane";-1,40541925;"      .";"      ."
449;"regulation of cell differentiation";0,66661034;"      .";"      .";"";"response to stress";-1,39713158;"      .";"      ."
450;"synaptic vesicle";0,65794629;"      .";"      .";"";"ATP hydrolysis coupled cation transmembrane transport";-1,39536037;"      .";"      ."
451;"activation of MAPKKK activity";0,65554038;"      .";"      .";"";"convergent extension involved in gastrulation";-1,39202712;"      .";"      ."
452;"steroid biosynthetic process";0,6456769;"      .";"      .";"";"receptor clustering";-1,39184165;"      .";"      ."
453;"MAP kinase activity";0,6435331;"      .";"      .";"";"mitotic spindle assembly checkpoint";-1,3891584;"      .";"      ."
454;"bicellular tight junction";0,63672828;"      .";"      .";"";"regeneration";-1,3875613;"      .";"      ."
455;"response to copper ion";0,63072391;"      .";"      .";"";"signal transducer, downstream of receptor, with serine/threonine kinase activity";-1,38474287;"      .";"      ."
456;"cellular protein modification process";0,63047017;"      .";"      .";"";"inactivation of MAPK activity";-1,38337075;"      .";"      ."
457;"U4/U6 x U5 tri-snRNP complex";0,63006088;"      .";"      .";"";"phosphatidate phosphatase activity";-1,36974808;"      .";"      ."
458;"protein kinase C-activating G-protein coupled receptor signaling pathway";0,62984839;"      .";"      .";"";"postsynaptic density";-1,36831722;"      .";"      ."
459;"positive regulation of I-kappaB kinase/NF-kappaB signaling";0,62383251;"      .";"      .";"";"optokinetic behavior";-1,36739941;"      .";"      ."
460;"serine-type peptidase activity";0,61833648;"      .";"      .";"";"retina development in camera-type eye";-1,36469516;"      .";"      ."
461;"basolateral plasma membrane";0,61431657;"      .";"      .";"";"transcription factor activity, RNA polymerase II transcription factor recruiting";-1,36079402;"      .";"      ."
462;"nucleoplasm";0,61115406;"      .";"      .";"";"regulation of cell morphogenesis";-1,35950028;"      .";"      ."
463;"sulfuric ester hydrolase activity";0,60825982;"      .";"      .";"";"nucleocytoplasmic transporter activity";-1,35192406;"      .";"      ."
464;"transmembrane transport";0,60124233;"      .";"      .";"";"acetylcholine-gated cation-selective channel activity";-1,34969584;"      .";"      ."
465;"phosphotransferase activity, alcohol group as acceptor";0,59938387;"      .";"      .";"";"cytokine-mediated signaling pathway";-1,34467041;"      .";"      ."
466;"acyl-CoA hydrolase activity";0,59522491;"      .";"      .";"";"transmembrane receptor protein serine/threonine kinase signaling pathway";-1,33490494;"      .";"      ."
467;"histone H3 deacetylation";0,59193256;"      .";"      .";"";"protein kinase inhibitor activity";-1,33379829;"      .";"      ."
468;"NAD-dependent histone deacetylase activity (H3-K14 specific)";0,59193256;"      .";"      .";"";"Ran GTPase binding";-1,32858677;"      .";"      ."
469;"dynein intermediate chain binding";0,59121116;"      .";"      .";"";"Cul3-RING ubiquitin ligase complex";-1,3244709;"      .";"      ."
