"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
239;"MAP kinase activity";2,40254929;"      .";"      .";"";"rRNA processing";-2,18030718;"      .";"      ."
240;"cilium assembly";2,40169324;"      .";"      .";"";"metal ion transport";-2,17809442;"      .";"      ."
241;"retina development in camera-type eye";2,37279104;"      .";"      .";"";"steroid metabolic process";-2,15671813;"      .";"      ."
242;"determination of left/right symmetry";2,36608381;"      .";"      .";"";"ribosomal large subunit assembly";-2,14959275;"      .";"      ."
243;"negative regulation of BMP signaling pathway";2,35395301;"      .";"      .";"";"integrin complex";-2,14872532;"      .";"      ."
244;"regulation of alternative mRNA splicing, via spliceosome";2,34874915;"      .";"      .";"";"regulation of cell growth";-2,14315426;"      .";"      ."
245;"RNA processing";2,34795577;"      .";"      .";"";"connexin complex";-2,14312737;"      .";"      ."
246;"voltage-gated sodium channel activity";2,32128276;"      .";"      .";"";"blood circulation";-2,1012298;"      .";"      ."
247;"ion transmembrane transport";2,30157799;"      .";"      .";"";"membrane attack complex";-2,0996608;"      .";"      ."
248;"chromatin";2,29252311;"      .";"      .";"";"blood coagulation";-2,09405341;"      .";"      ."
249;"spindle";2,27305051;"      .";"      .";"";"non-membrane spanning protein tyrosine kinase activity";-2,08426814;"      .";"      ."
250;"Rho guanyl-nucleotide exchange factor activity";2,26597529;"      .";"      .";"";"protease binding";-2,08093006;"      .";"      ."
251;"regulation of synaptic transmission, glutamatergic";2,2435182;"      .";"      .";"";"sugar:proton symporter activity";-2,06966065;"      .";"      ."
252;"transcription coactivator activity";2,23637645;"      .";"      .";"";"rRNA binding";-2,06205345;"      .";"      ."
253;"negative regulation of mitotic cell cycle";2,21851164;"      .";"      .";"";"ribosomal small subunit assembly";-2,04696982;"      .";"      ."
254;"protein homooligomerization";2,20761969;"      .";"      .";"";"autophagosome assembly";-2,04477699;"      .";"      ."
255;"neurotransmitter:sodium symporter activity";2,19261952;"      .";"      .";"";"immune system process";-2,04462608;"      .";"      ."
256;"synaptic vesicle membrane";2,19031809;"      .";"      .";"";"response to stress";-2,03179476;"      .";"      ."
257;"acetylgalactosaminyltransferase activity";2,189422;"      .";"      .";"";"receptor binding";-2,00176617;"      .";"      ."
258;"pronephros development";2,1841185;"      .";"      .";"";"oxidoreductase activity, acting on NAD(P)H";-1,9960386;"      .";"      ."
259;"negative regulation of cell differentiation";2,17892217;"      .";"      .";"";"Rho protein signal transduction";-1,99500098;"      .";"      ."
260;"centriole";2,1695083;"      .";"      .";"";"mitochondrial transport";-1,99265773;"      .";"      ."
261;"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding";2,16778367;"      .";"      .";"";"glomerular filtration";-1,98881653;"      .";"      ."
262;"regulation of proteolysis";2,16764157;"      .";"      .";"";"ribosomal large subunit biogenesis";-1,98792538;"      .";"      ."
263;"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";2,16683513;"      .";"      .";"";"circadian regulation of gene expression";-1,98250458;"      .";"      ."
264;"non-canonical Wnt signaling pathway";2,16511863;"      .";"      .";"";"regulation of endocytosis";-1,9713777;"      .";"      ."
265;"calcium-transporting ATPase activity";2,16023118;"      .";"      .";"";"hematopoietic stem cell differentiation";-1,97050359;"      .";"      ."
266;"regulation of protein kinase activity";2,14781464;"      .";"      .";"";"nuclear chromosome, telomeric region";-1,96980163;"      .";"      ."
267;"regulation of small GTPase mediated signal transduction";2,14252201;"      .";"      .";"";"chemokine activity";-1,96247936;"      .";"      ."
268;"sodium channel activity";2,14151067;"      .";"      .";"";"secretory granule";-1,96044217;"      .";"      ."
269;"embryonic neurocranium morphogenesis";2,13698452;"      .";"      .";"";"skeletal muscle tissue development";-1,95591985;"      .";"      ."
270;"kinetochore";2,13086426;"      .";"      .";"";"mitochondrial respiratory chain complex IV";-1,95567335;"      .";"      ."
271;"habenula development";2,12785022;"      .";"      .";"";"liver development";-1,95098553;"      .";"      ."
272;"glutamate receptor activity";2,12761016;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-1,9489212;"      .";"      ."
273;"microtubule organizing center";2,12447131;"      .";"      .";"";"glucuronosyltransferase activity";-1,93886218;"      .";"      ."
274;"negative chemotaxis";2,12440125;"      .";"      .";"";"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen";-1,93467549;"      .";"      ."
275;"notochord morphogenesis";2,10620374;"      .";"      .";"";"G-protein coupled receptor signaling pathway";-1,9252202;"      .";"      ."
276;"cell surface receptor signaling pathway";2,10599098;"      .";"      .";"";"fatty acid beta-oxidation";-1,92326571;"      .";"      ."
277;"protein phosphatase regulator activity";2,10479961;"      .";"      .";"";"anion:anion antiporter activity";-1,92081438;"      .";"      ."
278;"ATPase activity";2,10204792;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration";-1,91568449;"      .";"      ."
279;"cytoplasmic microtubule organization";2,09525201;"      .";"      .";"";"response to yeast";-1,91244468;"      .";"      ."
280;"protein complex assembly";2,07553581;"      .";"      .";"";"visual perception";-1,90934599;"      .";"      ."
281;"frizzled binding";2,07041175;"      .";"      .";"";"pre-autophagosomal structure";-1,90662126;"      .";"      ."
282;"RNA polymerase II transcriptional preinitiation complex assembly";2,06365335;"      .";"      .";"";"cellular response to hormone stimulus";-1,90619713;"      .";"      ."
283;"basement membrane";2,05172101;"      .";"      .";"";"retrograde transport, endosome to Golgi";-1,90606032;"      .";"      ."
284;"cytoskeletal anchoring at nuclear membrane";2,03411764;"      .";"      .";"";"sphingolipid metabolic process";-1,89700978;"      .";"      ."
285;"vasculogenesis";2,02516564;"      .";"      .";"";"photoperiodism";-1,88566563;"      .";"      ."
286;"pharyngeal system development";2,02476171;"      .";"      .";"";"nucleotide binding";-1,87734575;"      .";"      ."
287;"retinal cone cell development";2,01856494;"      .";"      .";"";"transferase activity, transferring acyl groups other than amino-acyl groups";-1,87491855;"      .";"      ."
288;"extracellular ligand-gated ion channel activity";2,01607741;"      .";"      .";"";"cation channel activity";-1,86626164;"      .";"      ."
289;"oligodendrocyte differentiation";2,0133423;"      .";"      .";"";"response to light stimulus";-1,8527151;"      .";"      ."
290;"GABA-A receptor activity";2,00602466;"      .";"      .";"";"acid phosphatase activity";-1,84895803;"      .";"      ."
291;"developmental growth";1,99417007;"      .";"      .";"";"endosome organization";-1,83194366;"      .";"      ."
292;"posterior lateral line development";1,98579348;"      .";"      .";"";"nucleolus";-1,82281661;"      .";"      ."
293;"cell fate specification";1,9856261;"      .";"      .";"";"glycogen metabolic process";-1,82189672;"      .";"      ."
294;"mRNA export from nucleus";1,9833836;"      .";"      .";"";"magnesium ion binding";-1,82132096;"      .";"      ."
295;"oligodendrocyte development";1,96644054;"      .";"      .";"";"endosomal transport";-1,81750904;"      .";"      ."
296;"protein glycosylation";1,96428068;"      .";"      .";"";"FMN binding";-1,81389937;"      .";"      ."
297;"cellular response to DNA damage stimulus";1,95640255;"      .";"      .";"";"translational elongation";-1,80444694;"      .";"      ."
298;"sodium ion transmembrane transport";1,94324967;"      .";"      .";"";"sulfate transport";-1,79477673;"      .";"      ."
299;"cell cycle";1,94002496;"      .";"      .";"";"positive regulation of proteasomal ubiquitin-dependent protein catabolic process";-1,79189303;"      .";"      ."
300;"U2-type prespliceosome";1,93923885;"      .";"      .";"";"cytokine activity";-1,79155908;"      .";"      ."
301;"mitotic sister chromatid cohesion";1,93920051;"      .";"      .";"";"G-protein beta/gamma-subunit complex binding";-1,78913907;"      .";"      ."
302;"viral nucleocapsid";1,92663429;"      .";"      .";"";"guanyl nucleotide binding";-1,78913907;"      .";"      ."
303;"transmission of nerve impulse";1,91684046;"      .";"      .";"";"extracellular space";-1,78895428;"      .";"      ."
304;"sodium:bicarbonate symporter activity";1,91661979;"      .";"      .";"";"NAD+ ADP-ribosyltransferase activity";-1,78529181;"      .";"      ."
305;"signaling";1,9119012;"      .";"      .";"";"proton-transporting ATP synthase activity, rotational mechanism";-1,77994566;"      .";"      ."
306;"inward rectifier potassium channel activity";1,91026925;"      .";"      .";"";"peroxidase activity";-1,77390777;"      .";"      ."
307;"mRNA binding";1,90058452;"      .";"      .";"";"intrinsic apoptotic signaling pathway in response to DNA damage";-1,77264681;"      .";"      ."
308;"protein dephosphorylation";1,89403056;"      .";"      .";"";"aspartic-type endopeptidase activity";-1,76755403;"      .";"      ."
309;"Wnt-protein binding";1,89268056;"      .";"      .";"";"external side of plasma membrane";-1,76358863;"      .";"      ."
310;"regulation of neuron differentiation";1,89103176;"      .";"      .";"";"apoptotic signaling pathway";-1,76098048;"      .";"      ."
311;"microtubule cytoskeleton";1,89020556;"      .";"      .";"";"regulation of heart rate";-1,75263617;"      .";"      ."
312;"mitotic spindle assembly";1,88979291;"      .";"      .";"";"MAP kinase tyrosine/serine/threonine phosphatase activity";-1,74631206;"      .";"      ."
313;"collagen binding";1,88606647;"      .";"      .";"";"positive regulation of I-kappaB kinase/NF-kappaB signaling";-1,72732303;"      .";"      ."
314;"brain morphogenesis";1,88536536;"      .";"      .";"";"regulation of vesicle fusion";-1,70718534;"      .";"      ."
315;"mitotic spindle";1,8627459;"      .";"      .";"";"extrinsic component of cytoplasmic side of plasma membrane";-1,70138201;"      .";"      ."
316;"collagen trimer";1,86123531;"      .";"      .";"";"cellular amino acid biosynthetic process";-1,69517184;"      .";"      ."
317;"transmembrane receptor protein tyrosine kinase signaling pathway";1,8450974;"      .";"      .";"";"manganese ion binding";-1,6944916;"      .";"      ."
318;"ciliary basal body";1,84465085;"      .";"      .";"";"response to zinc ion";-1,69393944;"      .";"      ."
319;"mitotic spindle assembly checkpoint";1,84295062;"      .";"      .";"";"cellular response to nitrogen starvation";-1,68000814;"      .";"      ."
320;"transmembrane receptor protein serine/threonine kinase activity";1,83955536;"      .";"      .";"";"circadian rhythm";-1,67606357;"      .";"      ."
321;"regulation of molecular function";1,83934578;"      .";"      .";"";"tumor necrosis factor-activated receptor activity";-1,67599677;"      .";"      ."
322;"regulation of Rho protein signal transduction";1,83575016;"      .";"      .";"";"carbohydrate phosphorylation";-1,67205815;"      .";"      ."
323;"regulation of postsynaptic membrane potential";1,83399035;"      .";"      .";"";"cellular calcium ion homeostasis";-1,66307488;"      .";"      ."
324;"ATP-activated inward rectifier potassium channel activity";1,83395154;"      .";"      .";"";"aerobic respiration";-1,65972962;"      .";"      ."
325;"transition metal ion binding";1,82578095;"      .";"      .";"";"epiboly involved in gastrulation with mouth forming second";-1,65948238;"      .";"      ."
326;"posterior lateral line neuromast primordium migration";1,81878854;"      .";"      .";"";"isomerase activity";-1,65872604;"      .";"      ."
327;"Wnt-activated receptor activity";1,81740031;"      .";"      .";"";"nucleotide metabolic process";-1,65632141;"      .";"      ."
328;"transmembrane receptor protein tyrosine kinase activity";1,81183844;"      .";"      .";"";"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";-1,65219167;"      .";"      ."
329;"calcium ion transport";1,78171531;"      .";"      .";"";"mitochondrial electron transport, cytochrome c to oxygen";-1,65061564;"      .";"      ."
330;"extracellular matrix organization";1,78074085;"      .";"      .";"";"small ribosomal subunit";-1,6506016;"      .";"      ."
331;"neuron projection morphogenesis";1,77864705;"      .";"      .";"";"carbohydrate binding";-1,6488374;"      .";"      ."
332;"dynein light chain binding";1,77850056;"      .";"      .";"";"focal adhesion";-1,63485907;"      .";"      ."
333;"enteric nervous system development";1,76619791;"      .";"      .";"";"tumor necrosis factor-mediated signaling pathway";-1,63244801;"      .";"      ."
334;"phosphatidylinositol 3-kinase binding";1,76252194;"      .";"      .";"";"sulfate transmembrane transport";-1,63182785;"      .";"      ."
335;"protein serine/threonine phosphatase activity";1,75955537;"      .";"      .";"";"sulfate transmembrane transporter activity";-1,63182785;"      .";"      ."
336;"midbody";1,75585002;"      .";"      .";"";"gap junction";-1,63063684;"      .";"      ."
337;"potassium ion import";1,7439718;"      .";"      .";"";"protein tyrosine/serine/threonine phosphatase activity";-1,63015034;"      .";"      ."
338;"axoneme";1,73332087;"      .";"      .";"";"serine-type endopeptidase inhibitor activity";-1,62724956;"      .";"      ."
339;"endothelial cell proliferation";1,7310156;"      .";"      .";"";"apoptotic process";-1,61908832;"      .";"      ."
340;"eye photoreceptor cell development";1,71790402;"      .";"      .";"";"calcium-dependent cysteine-type endopeptidase activity";-1,61563475;"      .";"      ."
341;"calcium ion homeostasis";1,71785321;"      .";"      .";"";"cell chemotaxis";-1,6050452;"      .";"      ."
342;"vesicle fusion";1,71732432;"      .";"      .";"";"GTP-Rho binding";-1,59915908;"      .";"      ."
343;"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";1,70233343;"      .";"      .";"";"negative regulation of TOR signaling";-1,59576024;"      .";"      ."
344;"cell proliferation";1,69426842;"      .";"      .";"";"fatty acid metabolic process";-1,59376976;"      .";"      ."
345;"negative regulation of transforming growth factor beta receptor signaling pathway";1,68557015;"      .";"      .";"";"innate immune response";-1,58351324;"      .";"      ."
346;"adherens junction";1,68106385;"      .";"      .";"";"mitochondrial membrane";-1,56872787;"      .";"      ."
347;"semicircular canal morphogenesis";1,67763087;"      .";"      .";"";"hydrolase activity, acting on ester bonds";-1,56678765;"      .";"      ."
348;"protein sumoylation";1,67498524;"      .";"      .";"";"GTP biosynthetic process";-1,56522297;"      .";"      ."
349;"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay";1,67454939;"      .";"      .";"";"hemoglobin biosynthetic process";-1,56056086;"      .";"      ."
350;"commitment complex";1,67342262;"      .";"      .";"";"serine-type endopeptidase activity";-1,53114212;"      .";"      ."
351;"positive regulation of cell proliferation";1,67033482;"      .";"      .";"";"metalloaminopeptidase activity";-1,52532964;"      .";"      ."
352;"spindle pole";1,66805348;"      .";"      .";"";"NAD+ binding";-1,52391862;"      .";"      ."
353;"protein-cysteine S-palmitoyltransferase activity";1,65572868;"      .";"      .";"";"regulation of cell proliferation";-1,522299;"      .";"      ."
354;"pancreas development";1,65528151;"      .";"      .";"";"chemokine receptor activity";-1,52213777;"      .";"      ."
355;"GABA-A receptor complex";1,64624792;"      .";"      .";"";"glutathione metabolic process";-1,52153639;"      .";"      ."
356;"anion transmembrane transporter activity";1,6444247;"      .";"      .";"";"glomerulus development";-1,51801926;"      .";"      ."
357;"mitotic cytokinesis";1,63315099;"      .";"      .";"";"oxalate transmembrane transporter activity";-1,51357787;"      .";"      ."
358;"negative regulation of Wnt signaling pathway";1,61772666;"      .";"      .";"";"oxalate transport";-1,51357787;"      .";"      ."
359;"nuclear speck";1,61570402;"      .";"      .";"";"activation of GTPase activity";-1,50588427;"      .";"      ."
360;"negative regulation of peptidase activity";1,60039318;"      .";"      .";"";"scavenger receptor activity";-1,5015819;"      .";"      ."
361;"peptidase inhibitor activity";1,60039318;"      .";"      .";"";"receptor-mediated endocytosis";-1,50134395;"      .";"      ."
362;"sprouting angiogenesis";1,5909979;"      .";"      .";"";"ribosome binding";-1,49758028;"      .";"      ."
363;"branching involved in blood vessel morphogenesis";1,57594352;"      .";"      .";"";"secondary active sulfate transmembrane transporter activity";-1,4952423;"      .";"      ."
364;"positive regulation of DNA repair";1,57544773;"      .";"      .";"";"heart development";-1,49193821;"      .";"      ."
365;"protein serine/threonine kinase activity";1,56645194;"      .";"      .";"";"regulation of heart contraction";-1,49023766;"      .";"      ."
366;"semaphorin-plexin signaling pathway";1,56639092;"      .";"      .";"";"SNARE binding";-1,48739248;"      .";"      ."
367;"semaphorin receptor activity";1,56639092;"      .";"      .";"";"proton-transporting V-type ATPase, V1 domain";-1,48604654;"      .";"      ."
368;"DNA biosynthetic process";1,56308871;"      .";"      .";"";"maturation of LSU-rRNA";-1,48594898;"      .";"      ."
369;"protein domain specific binding";1,55466565;"      .";"      .";"";"protein kinase binding";-1,48313793;"      .";"      ."
370;"Golgi cisterna membrane";1,55369263;"      .";"      .";"";"inactivation of MAPK activity";-1,48192197;"      .";"      ."
371;"intracellular receptor signaling pathway";1,54718521;"      .";"      .";"";"urea transmembrane transport";-1,47563364;"      .";"      ."
372;"intraciliary transport";1,53495844;"      .";"      .";"";"urea transmembrane transporter activity";-1,47563364;"      .";"      ."
373;"transcription elongation from RNA polymerase II promoter";1,53332802;"      .";"      .";"";"antiporter activity";-1,47170324;"      .";"      ."
374;"swimming behavior";1,52780613;"      .";"      .";"";"S-adenosylmethionine-dependent methyltransferase activity";-1,46953917;"      .";"      ."
375;"RNA splicing";1,52614938;"      .";"      .";"";"nucleobase-containing compound metabolic process";-1,4679068;"      .";"      ."
376;"neural retina development";1,52560407;"      .";"      .";"";"small-subunit processome";-1,46420881;"      .";"      ."
377;"dynamin family protein polymerization involved in mitochondrial fission";1,52046584;"      .";"      .";"";"protein N-linked glycosylation";-1,45882089;"      .";"      ."
378;"spindle organization";1,5172338;"      .";"      .";"";"tRNA processing";-1,45643565;"      .";"      ."
379;"steroid hormone receptor activity";1,51612594;"      .";"      .";"";"cysteine-type endopeptidase activity involved in execution phase of apoptosis";-1,45167262;"      .";"      ."
380;"dynein light intermediate chain binding";1,50985063;"      .";"      .";"";"cation transmembrane transport";-1,45079402;"      .";"      ."
381;"blood vessel development";1,50510763;"      .";"      .";"";"translation initiation factor activity";-1,44711785;"      .";"      ."
382;"SMAD binding";1,50137612;"      .";"      .";"";"ubiquitin conjugating enzyme binding";-1,43741918;"      .";"      ."
383;"photoreceptor cell outer segment organization";1,49429903;"      .";"      .";"";"signal transduction";-1,42507471;"      .";"      ."
384;"helicase activity";1,49286882;"      .";"      .";"";"positive regulation of apoptotic process";-1,4228686;"      .";"      ."
385;"positive regulation of Wnt signaling pathway";1,49090759;"      .";"      .";"";"CTP biosynthetic process";-1,41509881;"      .";"      ."
386;"steroid hormone mediated signaling pathway";1,47805059;"      .";"      .";"";"translation elongation factor activity";-1,40592781;"      .";"      ."
387;"neuronal cell body";1,45841897;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway";-1,40548135;"      .";"      ."
388;"mRNA polyadenylation";1,45757333;"      .";"      .";"";"positive regulation of Rho protein signal transduction";-1,40548135;"      .";"      ."
389;"proteasome-mediated ubiquitin-dependent protein catabolic process";1,44569959;"      .";"      .";"";"negative regulation of protein serine/threonine kinase activity";-1,3965299;"      .";"      ."
390;"mitotic sister chromatid segregation";1,44341178;"      .";"      .";"";"carbohydrate transport";-1,39492734;"      .";"      ."
391;"chromosome, centromeric region";1,43772648;"      .";"      .";"";"bicarbonate transmembrane transporter activity";-1,39447902;"      .";"      ."
392;"U1 snRNP";1,43746678;"      .";"      .";"";"protein polyubiquitination";-1,38699078;"      .";"      ."
393;"spliceosomal complex";1,42565754;"      .";"      .";"";"iron ion homeostasis";-1,3840348;"      .";"      ."
394;"determination of dorsal identity";1,42112068;"      .";"      .";"";"negative regulation of catalytic activity";-1,36865668;"      .";"      ."
395;"cullin-RING ubiquitin ligase complex";1,42093988;"      .";"      .";"";"zinc II ion transmembrane transport";-1,36199179;"      .";"      ."
396;"intraciliary transport particle B";1,41968515;"      .";"      .";"";"nucleoside diphosphate kinase activity";-1,36136287;"      .";"      ."
397;"dopamine receptor signaling pathway";1,41462505;"      .";"      .";"";"nucleoside diphosphate phosphorylation";-1,36136287;"      .";"      ."
398;"RNA-dependent DNA biosynthetic process";1,4142828;"      .";"      .";"";"adenylate cyclase activity";-1,36067623;"      .";"      ."
399;"definitive hemopoiesis";1,41117786;"      .";"      .";"";"snoRNA binding";-1,35539817;"      .";"      ."
400;"transmembrane receptor protein serine/threonine kinase signaling pathway";1,39980011;"      .";"      .";"";"transferase activity, transferring hexosyl groups";-1,35418001;"      .";"      ."
401;"photoreceptor cell maintenance";1,39270664;"      .";"      .";"";"transferase activity, transferring glycosyl groups";-1,35232927;"      .";"      ."
402;"nucleocytoplasmic transporter activity";1,38675138;"      .";"      .";"";"cell-matrix adhesion";-1,34728011;"      .";"      ."
403;"calcium-activated potassium channel activity";1,38083445;"      .";"      .";"";"defense response to virus";-1,34670182;"      .";"      ."
404;"vasculature development";1,3793142;"      .";"      .";"";"G-protein coupled acetylcholine receptor activity";-1,3352683;"      .";"      ."
405;"neuromuscular junction development";1,37352057;"      .";"      .";"";"tRNA binding";-1,33367578;"      .";"      ."
406;"somite specification";1,37064423;"      .";"      .";"";"regulation of cell cycle";-1,3336286;"      .";"      ."
407;"nuclear pore";1,36976097;"      .";"      .";"";"serine-type peptidase activity";-1,320917;"      .";"      ."
408;"regulation of signal transduction";1,36810017;"      .";"      .";"";"Rab GTPase binding";-1,31897703;"      .";"      ."
409;"cell projection organization";1,36707994;"      .";"      .";"";"heterotrimeric G-protein complex";-1,31269793;"      .";"      ."
410;"mediator complex";1,35904028;"      .";"      .";"";"ubiquitin binding";-1,30248993;"      .";"      ."
411;"lipid phosphatase activity";1,35746983;"      .";"      .";"";"steroid biosynthetic process";-1,29844613;"      .";"      ."
412;"RNA polymerase II transcription cofactor activity";1,34848667;"      .";"      .";"";"vacuolar acidification";-1,29777779;"      .";"      ."
413;"DNA helicase activity";1,34723547;"      .";"      .";"";"metal ion transmembrane transporter activity";-1,29570444;"      .";"      ."
414;"carbonate dehydratase activity";1,34518791;"      .";"      .";"";"digestive tract morphogenesis";-1,2919024;"      .";"      ."
415;"plasma membrane organization";1,33954224;"      .";"      .";"";"small GTPase mediated signal transduction";-1,28558808;"      .";"      ."
416;"base-excision repair";1,33778028;"      .";"      .";"";"calcium-dependent phospholipid binding";-1,27904113;"      .";"      ."
417;"head development";1,33266033;"      .";"      .";"";"cAMP biosynthetic process";-1,27586359;"      .";"      ."
418;"protein K48-linked deubiquitination";1,33143036;"      .";"      .";"";"sterol biosynthetic process";-1,27355492;"      .";"      ."
419;"striated muscle cell development";1,32765605;"      .";"      .";"";"maturation of SSU-rRNA";-1,26774212;"      .";"      ."
420;"positive regulation of canonical Wnt signaling pathway";1,32552218;"      .";"      .";"";"activation of MAPK activity";-1,26623452;"      .";"      ."
421;"exocytic vesicle";1,32113837;"      .";"      .";"";"positive regulation of NF-kappaB transcription factor activity";-1,26577386;"      .";"      ."
422;"response to biotic stimulus";1,31647136;"      .";"      .";"";"autophagosome";-1,25803193;"      .";"      ."
423;"regulation of ARF protein signal transduction";1,31401472;"      .";"      .";"";"zinc ion transmembrane transporter activity";-1,2458538;"      .";"      ."
424;"bone mineralization";1,30782937;"      .";"      .";"";"O-acyltransferase activity";-1,24102489;"      .";"      ."
425;"dynein complex";1,30473335;"      .";"      .";"";"integral component of peroxisomal membrane";-1,23843711;"      .";"      ."
426;"mitotic cell cycle";1,30259952;"      .";"      .";"";"myeloid cell development";-1,23128149;"      .";"      ."
427;"cartilage morphogenesis";1,30079861;"      .";"      .";"";"extracellular ATP-gated cation channel activity";-1,22970944;"      .";"      ."
428;"intrinsic apoptotic signaling pathway by p53 class mediator";1,30043076;"      .";"      .";"";"purinergic nucleotide receptor activity";-1,22970944;"      .";"      ."
429;"positive regulation of angiogenesis";1,30028424;"      .";"      .";"";"purinergic nucleotide receptor signaling pathway";-1,22970944;"      .";"      ."
430;"cilium movement";1,29788813;"      .";"      .";"";"response to ATP";-1,22970944;"      .";"      ."
431;"RNA-directed DNA polymerase activity";1,29596695;"      .";"      .";"";"adrenergic receptor activity";-1,21350072;"      .";"      ."
432;"anchored component of membrane";1,28358387;"      .";"      .";"";"G-protein coupled purinergic nucleotide receptor activity";-1,20358106;"      .";"      ."
433;"cell division";1,28187517;"      .";"      .";"";"G-protein coupled purinergic nucleotide receptor signaling pathway";-1,20358106;"      .";"      ."
434;"fibroblast growth factor receptor signaling pathway";1,27885589;"      .";"      .";"";"regulation of blood pressure";-1,20310529;"      .";"      ."
435;"convergent extension";1,27874056;"      .";"      .";"";"translational initiation";-1,1999271;"      .";"      ."
436;"DNA-directed DNA polymerase activity";1,26779437;"      .";"      .";"";"G-protein coupled receptor activity";-1,19625611;"      .";"      ."
437;"signal transducer, downstream of receptor, with serine/threonine kinase activity";1,26600522;"      .";"      .";"";"superoxide metabolic process";-1,18696986;"      .";"      ."
438;"animal organ morphogenesis";1,26558712;"      .";"      .";"";"phospholipid biosynthetic process";-1,18604262;"      .";"      ."
439;"negative regulation of transcription, DNA-templated";1,26542212;"      .";"      .";"";"Kupffer's vesicle development";-1,17239752;"      .";"      ."
440;"thrombocyte differentiation";1,2637766;"      .";"      .";"";"polysaccharide binding";-1,16975625;"      .";"      ."
441;"neural crest formation";1,2611944;"      .";"      .";"";"transferase activity, transferring phosphorus-containing groups";-1,16284183;"      .";"      ."
442;"ATP-dependent RNA helicase activity";1,25704126;"      .";"      .";"";"eukaryotic translation initiation factor 3 complex";-1,16008147;"      .";"      ."
443;"sensory epithelium regeneration";1,25164583;"      .";"      .";"";"peptidyl-tyrosine autophosphorylation";-1,15350027;"      .";"      ."
444;"catalytic step 2 spliceosome";1,24456869;"      .";"      .";"";"GTPase activator activity";-1,15106566;"      .";"      ."
445;"RNA polymerase II transcription factor binding";1,24401582;"      .";"      .";"";"regulation of autophagy";-1,15102781;"      .";"      ."
446;"nuclear chromatin";1,24352412;"      .";"      .";"";"activation of MAPKKK activity";-1,14779359;"      .";"      ."
447;"negative regulation of neurogenesis";1,23724395;"      .";"      .";"";"SNAP receptor activity";-1,14700409;"      .";"      ."
448;"ventricular system development";1,23417668;"      .";"      .";"";"hormone-mediated signaling pathway";-1,14616573;"      .";"      ."
449;"protein complex scaffold";1,23399448;"      .";"      .";"";"organic anion transport";-1,14434015;"      .";"      ."
450;"vascular endothelial growth factor receptor signaling pathway";1,23080739;"      .";"      .";"";"ATP-dependent DNA helicase activity";-1,13760139;"      .";"      ."
451;"DNA recombination";1,2295286;"      .";"      .";"";"integral component of mitochondrial outer membrane";-1,13283259;"      .";"      ."
452;"otic vesicle development";1,21396506;"      .";"      .";"";"SH3/SH2 adaptor activity";-1,12693586;"      .";"      ."
453;"exocrine pancreas development";1,21319989;"      .";"      .";"";"negative regulation of neuron apoptotic process";-1,12451571;"      .";"      ."
454;"condensed chromosome kinetochore";1,21212771;"      .";"      .";"";"adenylate cyclase-modulating G-protein coupled receptor signaling pathway";-1,12342284;"      .";"      ."
455;"N-acetyltransferase activity";1,21122832;"      .";"      .";"";"fatty acid biosynthetic process";-1,11993524;"      .";"      ."
456;"signal transduction by protein phosphorylation";1,20433175;"      .";"      .";"";"mitochondrial large ribosomal subunit";-1,11739319;"      .";"      ."
457;"chromosome segregation";1,20288436;"      .";"      .";"";"atrioventricular canal development";-1,11701586;"      .";"      ."
458;"cellular component organization";1,19625954;"      .";"      .";"";"zinc II ion transport";-1,10912946;"      .";"      ."
459;"chloride transport";1,18999526;"      .";"      .";"";"proteasome core complex";-1,10723549;"      .";"      ."
460;"transcription factor activity, RNA polymerase II transcription factor recruiting";1,18908821;"      .";"      .";"";"RNA phosphodiester bond hydrolysis, endonucleolytic";-1,10197724;"      .";"      ."
461;"establishment of cell polarity";1,18880199;"      .";"      .";"";"insulin-like growth factor binding";-1,09875455;"      .";"      ."
462;"U2 snRNP";1,17174248;"      .";"      .";"";"iron-sulfur cluster assembly";-1,09674432;"      .";"      ."
463;"carboxy-lyase activity";1,15828722;"      .";"      .";"";"thrombin-activated receptor activity";-1,09640511;"      .";"      ."
464;"presynaptic membrane";1,15710818;"      .";"      .";"";"thrombin-activated receptor signaling pathway";-1,09640511;"      .";"      ."
465;"bicellular tight junction";1,1507841;"      .";"      .";"";"vasoconstriction";-1,08204599;"      .";"      ."
466;"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";1,14679953;"      .";"      .";"";"metallopeptidase activity";-1,08093169;"      .";"      ."
467;"RNA export from nucleus";1,14414115;"      .";"      .";"";"epiboly";-1,07980034;"      .";"      ."
