"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
235;"gap junction";1,59611087;"      .";"      .";"";"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";-1,85042288;"      .";"      ."
236;"negative regulation of neurogenesis";1,59431339;"      .";"      .";"";"regulation of ion transmembrane transport";-1,83295511;"      .";"      ."
237;"positive regulation of apoptotic process";1,58758344;"      .";"      .";"";"voltage-gated ion channel activity";-1,83295511;"      .";"      ."
238;"vacuole";1,58234981;"      .";"      .";"";"polysaccharide binding";-1,83176755;"      .";"      ."
239;"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";1,57492884;"      .";"      .";"";"protein disulfide isomerase activity";-1,82713732;"      .";"      ."
240;"transforming growth factor beta receptor signaling pathway";1,56134975;"      .";"      .";"";"chromosome, centromeric region";-1,82346811;"      .";"      ."
241;"cellular response to hormone stimulus";1,55922795;"      .";"      .";"";"vasculogenesis";-1,80689073;"      .";"      ."
242;"actin filament";1,55875783;"      .";"      .";"";"exocytic vesicle";-1,79487918;"      .";"      ."
243;"response to lipopolysaccharide";1,55801676;"      .";"      .";"";"endocrine pancreas development";-1,78734445;"      .";"      ."
244;"vesicle docking involved in exocytosis";1,55682119;"      .";"      .";"";"regulation of GTPase activity";-1,78677471;"      .";"      ."
245;"cholesterol efflux";1,55391667;"      .";"      .";"";"nuclease activity";-1,77334959;"      .";"      ."
246;"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen";1,55261676;"      .";"      .";"";"notochord development";-1,77226765;"      .";"      ."
247;"cytosolic large ribosomal subunit";1,55150897;"      .";"      .";"";"G-protein coupled receptor activity";-1,77081916;"      .";"      ."
248;"SNAP receptor activity";1,54233134;"      .";"      .";"";"neurotransmitter:sodium symporter activity";-1,76438478;"      .";"      ."
249;"response to mechanical stimulus";1,54192191;"      .";"      .";"";"cytoskeletal anchoring at nuclear membrane";-1,76000858;"      .";"      ."
250;"vesicle docking";1,5407952;"      .";"      .";"";"animal organ morphogenesis";-1,7598525;"      .";"      ."
251;"enzyme regulator activity";1,53064845;"      .";"      .";"";"RNA modification";-1,75799319;"      .";"      ."
252;"endosome organization";1,51276122;"      .";"      .";"";"fin morphogenesis";-1,7471795;"      .";"      ."
253;"hormone-mediated signaling pathway";1,5050471;"      .";"      .";"";"regulation of canonical Wnt signaling pathway";-1,73677724;"      .";"      ."
254;"cell migration involved in gastrulation";1,50378311;"      .";"      .";"";"response to zinc ion";-1,73643311;"      .";"      ."
255;"epiboly";1,49946204;"      .";"      .";"";"cytoskeleton organization";-1,73634905;"      .";"      ."
256;"protein tyrosine/serine/threonine phosphatase activity";1,49002233;"      .";"      .";"";"odontogenesis";-1,73033135;"      .";"      ."
257;"perinuclear region of cytoplasm";1,48186087;"      .";"      .";"";"regulation of small GTPase mediated signal transduction";-1,71793037;"      .";"      ."
258;"cell-cell adherens junction";1,4788042;"      .";"      .";"";"blood coagulation";-1,71387623;"      .";"      ."
259;"GDP-dissociation inhibitor activity";1,47729542;"      .";"      .";"";"voltage-gated potassium channel complex";-1,71301432;"      .";"      ."
260;"Notch signaling pathway";1,47619328;"      .";"      .";"";"extracellular matrix organization";-1,70478651;"      .";"      ."
261;"carboxylic acid metabolic process";1,47325916;"      .";"      .";"";"intrinsic component of the cytoplasmic side of the plasma membrane";-1,70161788;"      .";"      ."
262;"lysosome organization";1,47221197;"      .";"      .";"";"kinetochore";-1,70077973;"      .";"      ."
263;"proteasome assembly";1,4679758;"      .";"      .";"";"catalytic step 2 spliceosome";-1,69405229;"      .";"      ."
264;"mitochondrial electron transport, ubiquinol to cytochrome c";1,46346455;"      .";"      .";"";"vasculature development";-1,68806263;"      .";"      ."
265;"mitochondrial fusion";1,45510383;"      .";"      .";"";"actin polymerization or depolymerization";-1,67699125;"      .";"      ."
266;"phosphatidylinositol phosphorylation";1,44057975;"      .";"      .";"";"acyl-CoA metabolic process";-1,67681045;"      .";"      ."
267;"regulation of vesicle fusion";1,43711259;"      .";"      .";"";"3',5'-cyclic-nucleotide phosphodiesterase activity";-1,67315147;"      .";"      ."
268;"response to cytokine";1,42579527;"      .";"      .";"";"signal transduction by protein phosphorylation";-1,66804247;"      .";"      ."
269;"integrin-mediated signaling pathway";1,42193304;"      .";"      .";"";"commitment complex";-1,66697078;"      .";"      ."
270;"regulation of cell cycle";1,41502361;"      .";"      .";"";"actin filament bundle assembly";-1,66125712;"      .";"      ."
271;"NAD binding";1,41048109;"      .";"      .";"";"chloride transport";-1,65393722;"      .";"      ."
272;"ATP synthesis coupled proton transport";1,40871327;"      .";"      .";"";"cerebellum development";-1,65063462;"      .";"      ."
273;"actin monomer binding";1,40177358;"      .";"      .";"";"sugar:proton symporter activity";-1,64997718;"      .";"      ."
274;"inactivation of MAPK activity";1,40119303;"      .";"      .";"";"adenylate cyclase activity";-1,64632827;"      .";"      ."
275;"negative regulation of JAK-STAT cascade";1,37985845;"      .";"      .";"";"regulation of translational fidelity";-1,64610384;"      .";"      ."
276;"heparan sulfate proteoglycan binding";1,37773842;"      .";"      .";"";"acetylgalactosaminyltransferase activity";-1,64275763;"      .";"      ."
277;"integrin complex";1,37601854;"      .";"      .";"";"intrinsic apoptotic signaling pathway by p53 class mediator";-1,64142508;"      .";"      ."
278;"mRNA 3'-UTR binding";1,36840926;"      .";"      .";"";"cell division";-1,63963769;"      .";"      ."
279;"chloride channel activity";1,3672011;"      .";"      .";"";"sprouting angiogenesis";-1,6222935;"      .";"      ."
280;"1-phosphatidylinositol-3-kinase activity";1,36409758;"      .";"      .";"";"integral component of plasma membrane";-1,61849905;"      .";"      ."
281;"artery development";1,36304809;"      .";"      .";"";"signal transducer, downstream of receptor, with serine/threonine kinase activity";-1,61641074;"      .";"      ."
282;"response to oxidative stress";1,36268203;"      .";"      .";"";"peptidyl-threonine phosphorylation";-1,6147686;"      .";"      ."
283;"cholesterol homeostasis";1,36156331;"      .";"      .";"";"cellular component organization";-1,61456171;"      .";"      ."
284;"fatty acid biosynthetic process";1,35869134;"      .";"      .";"";"defense response to Gram-positive bacterium";-1,61345423;"      .";"      ."
285;"FK506 binding";1,35752023;"      .";"      .";"";"SH3 domain binding";-1,60047324;"      .";"      ."
286;"intracellular";1,3570429;"      .";"      .";"";"calcium ion transmembrane transport";-1,59928842;"      .";"      ."
287;"activation of GTPase activity";1,35336531;"      .";"      .";"";"mRNA splicing, via spliceosome";-1,59529109;"      .";"      ."
288;"neural crest cell development";1,34826216;"      .";"      .";"";"axon";-1,58842044;"      .";"      ."
289;"regulation of cell proliferation";1,34065542;"      .";"      .";"";"kinase activity";-1,58660294;"      .";"      ."
290;"regulation of endocytosis";1,33771937;"      .";"      .";"";"cartilage morphogenesis";-1,58291395;"      .";"      ."
291;"negative regulation of apoptotic process";1,33717987;"      .";"      .";"";"centriole";-1,58245652;"      .";"      ."
292;"regulation of neuron differentiation";1,32091483;"      .";"      .";"";"embryonic neurocranium morphogenesis";-1,58075083;"      .";"      ."
293;"response to drug";1,31813657;"      .";"      .";"";"embryonic hemopoiesis";-1,57162839;"      .";"      ."
294;"lipid binding";1,3131853;"      .";"      .";"";"amino acid transport";-1,57145495;"      .";"      ."
295;"regulation of catalytic activity";1,31094116;"      .";"      .";"";"positive regulation of cell migration";-1,57006964;"      .";"      ."
296;"ribosome binding";1,30556011;"      .";"      .";"";"cellular amino acid biosynthetic process";-1,56793103;"      .";"      ."
297;"phospholipid biosynthetic process";1,30272687;"      .";"      .";"";"tRNA aminoacylation";-1,56757955;"      .";"      ."
298;"vacuolar proton-transporting V-type ATPase, V0 domain";1,29746306;"      .";"      .";"";"pseudouridine synthase activity";-1,55329597;"      .";"      ."
299;"erythrocyte development";1,28193065;"      .";"      .";"";"transcription factor activity, RNA polymerase II transcription factor recruiting";-1,55154234;"      .";"      ."
300;"proton transport";1,27818527;"      .";"      .";"";"primitive hemopoiesis";-1,54917024;"      .";"      ."
301;"cysteine-type endopeptidase inhibitor activity";1,27789873;"      .";"      .";"";"aminoacyl-tRNA editing activity";-1,54901204;"      .";"      ."
302;"protein K48-linked deubiquitination";1,27330618;"      .";"      .";"";"dorsal/ventral pattern formation";-1,54766532;"      .";"      ."
303;"synaptic transmission, cholinergic";1,27188782;"      .";"      .";"";"pronephric glomerulus development";-1,54751941;"      .";"      ."
304;"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";1,26919163;"      .";"      .";"";"post-anal tail morphogenesis";-1,54579548;"      .";"      ."
305;"SNARE complex";1,2601049;"      .";"      .";"";"cellular metabolic process";-1,54213971;"      .";"      ."
306;"regulation of mitotic nuclear division";1,25608472;"      .";"      .";"";"transmembrane receptor protein serine/threonine kinase signaling pathway";-1,5380305;"      .";"      ."
307;"aerobic respiration";1,25418999;"      .";"      .";"";"central nervous system projection neuron axonogenesis";-1,5341817;"      .";"      ."
308;"O-acyltransferase activity";1,2470972;"      .";"      .";"";"methyltransferase activity";-1,53027942;"      .";"      ."
309;"circadian regulation of gene expression";1,24565995;"      .";"      .";"";"DNA-dependent DNA replication";-1,52266313;"      .";"      ."
310;"regulation of Wnt signaling pathway";1,24305146;"      .";"      .";"";"double-strand break repair";-1,51703597;"      .";"      ."
311;"hydrolase activity";1,23246906;"      .";"      .";"";"serine-type peptidase activity";-1,50978986;"      .";"      ."
312;"ubiquitin protein ligase binding";1,22861457;"      .";"      .";"";"thiolester hydrolase activity";-1,5052347;"      .";"      ."
313;"neuropeptide Y receptor activity";1,22085404;"      .";"      .";"";"release of sequestered calcium ion into cytosol";-1,50452372;"      .";"      ."
314;"calcium channel regulator activity";1,21673862;"      .";"      .";"";"acyl-CoA hydrolase activity";-1,49731998;"      .";"      ."
315;"ATP metabolic process";1,20444191;"      .";"      .";"";"regulation of RNA splicing";-1,49235663;"      .";"      ."
316;"regulation of cell adhesion";1,20286269;"      .";"      .";"";"myeloid cell differentiation";-1,48731097;"      .";"      ."
317;"sarcoplasmic reticulum";1,20285263;"      .";"      .";"";"protein complex assembly";-1,48695077;"      .";"      ."
318;"chaperone binding";1,18746023;"      .";"      .";"";"acetylglucosaminyltransferase activity";-1,48569139;"      .";"      ."
319;"intra-Golgi vesicle-mediated transport";1,18505359;"      .";"      .";"";"notochord morphogenesis";-1,47175658;"      .";"      ."
320;"ubiquitin-dependent protein catabolic process";1,18409944;"      .";"      .";"";"DNA recombination";-1,46746262;"      .";"      ."
321;"camera-type eye morphogenesis";1,18316721;"      .";"      .";"";"microtubule organizing center";-1,46524295;"      .";"      ."
322;"regulation of membrane potential";1,18002843;"      .";"      .";"";"cilium assembly";-1,46415713;"      .";"      ."
323;"myeloid cell development";1,17902405;"      .";"      .";"";"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay";-1,45755141;"      .";"      ."
324;"Rho protein signal transduction";1,17599942;"      .";"      .";"";"embryonic camera-type eye development";-1,44893067;"      .";"      ."
325;"Cul3-RING ubiquitin ligase complex";1,17587532;"      .";"      .";"";"synapse assembly";-1,44182573;"      .";"      ."
326;"cholesterol transporter activity";1,1619555;"      .";"      .";"";"regulation of cytosolic calcium ion concentration";-1,43463149;"      .";"      ."
327;"phosphatidylinositol-mediated signaling";1,14288491;"      .";"      .";"";"dynamin family protein polymerization involved in mitochondrial fission";-1,43157293;"      .";"      ."
328;"cell adhesion molecule binding";1,14078608;"      .";"      .";"";"MAP kinase kinase kinase activity";-1,42291558;"      .";"      ."
329;"negative regulation of cell differentiation";1,12472129;"      .";"      .";"";"sensory perception of sound";-1,42247589;"      .";"      ."
330;"mitochondrial small ribosomal subunit";1,12126803;"      .";"      .";"";"mitotic sister chromatid segregation";-1,42134834;"      .";"      ."
331;"protein O-linked mannosylation";1,118706;"      .";"      .";"";"protein tyrosine phosphatase activity";-1,41432198;"      .";"      ."
332;"phosphatidylinositol dephosphorylation";1,11122309;"      .";"      .";"";"exocytosis";-1,41283612;"      .";"      ."
333;"positive regulation of neurogenesis";1,09676169;"      .";"      .";"";"condensed chromosome kinetochore";-1,4112911;"      .";"      ."
334;"steroid hormone receptor activity";1,09663056;"      .";"      .";"";"postsynaptic density";-1,41092311;"      .";"      ."
335;"glucose transmembrane transport";1,09662689;"      .";"      .";"";"zinc ion binding";-1,406386;"      .";"      ."
336;"defense response to virus";1,09266288;"      .";"      .";"";"transcription elongation from RNA polymerase II promoter";-1,40541109;"      .";"      ."
337;"bicellular tight junction assembly";1,0859687;"      .";"      .";"";"nuclear localization sequence binding";-1,40067047;"      .";"      ."
338;"phospholipid transport";1,07190204;"      .";"      .";"";"regulation of gene expression";-1,39983342;"      .";"      ."
339;"steroid hormone mediated signaling pathway";1,06854901;"      .";"      .";"";"response to endoplasmic reticulum stress";-1,39605115;"      .";"      ."
340;"somite specification";1,06186288;"      .";"      .";"";"multicellular organism development";-1,39423626;"      .";"      ."
341;"thiol-dependent ubiquitin-specific protease activity";1,05504944;"      .";"      .";"";"glomerulus development";-1,3904612;"      .";"      ."
342;"lipid catabolic process";1,05035554;"      .";"      .";"";"Golgi cisterna membrane";-1,38823668;"      .";"      ."
343;"autophagosome";1,04554263;"      .";"      .";"";"semaphorin-plexin signaling pathway";-1,38386743;"      .";"      ."
344;"dopaminergic neuron differentiation";1,0298089;"      .";"      .";"";"semaphorin receptor activity";-1,38386743;"      .";"      ."
345;"5'-nucleotidase activity";1,02549872;"      .";"      .";"";"protein phosphatase type 2A complex";-1,37317898;"      .";"      ."
346;"negative regulation of transforming growth factor beta receptor signaling pathway";1,01965777;"      .";"      .";"";"protein serine/threonine kinase activity";-1,36743009;"      .";"      ."
347;"cysteine-type endopeptidase activity";1,00584049;"      .";"      .";"";"neurotransmitter transport";-1,36525755;"      .";"      ."
348;"G-protein coupled receptor binding";1,00496074;"      .";"      .";"";"non-membrane spanning protein tyrosine kinase activity";-1,36425724;"      .";"      ."
349;"regulation of translation";0,99281837;"      .";"      .";"";"neuronal action potential";-1,35463202;"      .";"      ."
350;"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";0,99077841;"      .";"      .";"";"transport";-1,34886158;"      .";"      ."
351;"peripheral nervous system development";0,97624227;"      .";"      .";"";"RNA methylation";-1,34801871;"      .";"      ."
352;"apoptotic signaling pathway";0,9721932;"      .";"      .";"";"vesicle fusion";-1,34073959;"      .";"      ."
353;"protein import into mitochondrial matrix";0,97018063;"      .";"      .";"";"carbohydrate binding";-1,34062723;"      .";"      ."
354;"FAD binding";0,96914858;"      .";"      .";"";"peptidyl-tyrosine dephosphorylation";-1,3403783;"      .";"      ."
355;"GTP-Rho binding";0,96823629;"      .";"      .";"";"mRNA processing";-1,33985075;"      .";"      ."
356;"endoderm development";0,96778381;"      .";"      .";"";"transcription corepressor activity";-1,3376767;"      .";"      ."
357;"mRNA transport";0,96490383;"      .";"      .";"";"negative regulation of transcription from RNA polymerase II promoter";-1,33691985;"      .";"      ."
358;"enteric nervous system development";0,96378505;"      .";"      .";"";"nuclear envelope organization";-1,33165176;"      .";"      ."
359;"erythrocyte maturation";0,9593398;"      .";"      .";"";"protein glycosylation";-1,32982938;"      .";"      ."
360;"adenylate cyclase-activating adrenergic receptor signaling pathway";0,95793241;"      .";"      .";"";"regulation of translational initiation";-1,32842439;"      .";"      ."
361;"recycling endosome";0,95611857;"      .";"      .";"";"phosphorylation";-1,32745916;"      .";"      ."
362;"mitochondrial envelope";0,95549751;"      .";"      .";"";"cAMP biosynthetic process";-1,32476285;"      .";"      ."
363;"response to cadmium ion";0,95308711;"      .";"      .";"";"RNA phosphodiester bond hydrolysis";-1,3212599;"      .";"      ."
364;"anion:anion antiporter activity";0,95276116;"      .";"      .";"";"pseudouridine synthesis";-1,31784354;"      .";"      ."
365;"vasoconstriction";0,95091858;"      .";"      .";"";"integral component of membrane";-1,30896971;"      .";"      ."
366;"gastrulation with mouth forming second";0,9504759;"      .";"      .";"";"GTPase activator activity";-1,30766515;"      .";"      ."
367;"cation channel activity";0,94851997;"      .";"      .";"";"phosphate ion transmembrane transport";-1,3034887;"      .";"      ."
368;"protein K63-linked deubiquitination";0,94733785;"      .";"      .";"";"chromosome segregation";-1,30201357;"      .";"      ."
369;"iron ion binding";0,94284306;"      .";"      .";"";"integrin binding";-1,30189424;"      .";"      ."
370;"peptidase activity";0,93896841;"      .";"      .";"";"DNA-dependent ATPase activity";-1,29849442;"      .";"      ."
371;"Rab GTPase binding";0,93809569;"      .";"      .";"";"regulation of axon extension";-1,29768273;"      .";"      ."
372;"proteolysis";0,93570284;"      .";"      .";"";"solute:proton antiporter activity";-1,2853972;"      .";"      ."
373;"positive regulation of NF-kappaB transcription factor activity";0,93072868;"      .";"      .";"";"neutral amino acid transmembrane transporter activity";-1,28347139;"      .";"      ."
374;"neuromast development";0,91799555;"      .";"      .";"";"neutral amino acid transport";-1,28347139;"      .";"      ."
375;"intracellular ribonucleoprotein complex";0,90933993;"      .";"      .";"";"membrane attack complex";-1,2803428;"      .";"      ."
376;"blood microparticle";0,90194743;"      .";"      .";"";"inner ear development";-1,27383817;"      .";"      ."
377;"peptide cross-linking";0,89243744;"      .";"      .";"";"glomerular filtration";-1,27301933;"      .";"      ."
378;"protein-glutamine gamma-glutamyltransferase activity";0,89243744;"      .";"      .";"";"protein kinase C activity";-1,26780876;"      .";"      ."
379;"cell cycle arrest";0,88443674;"      .";"      .";"";"regulation of cell growth";-1,26689452;"      .";"      ."
380;"deaminase activity";0,8636292;"      .";"      .";"";"ATP-dependent microtubule motor activity, minus-end-directed";-1,26658427;"      .";"      ."
381;"GTP biosynthetic process";0,85183225;"      .";"      .";"";"peptidyl-serine phosphorylation";-1,25757807;"      .";"      ."
382;"water transmembrane transporter activity";0,84060009;"      .";"      .";"";"steroid metabolic process";-1,25412122;"      .";"      ."
383;"thigmotaxis";0,83963023;"      .";"      .";"";"nuclear speck";-1,25042969;"      .";"      ."
384;"neuromuscular junction development";0,83583451;"      .";"      .";"";"voltage-gated sodium channel activity";-1,24663005;"      .";"      ."
385;"transcription from RNA polymerase II promoter";0,8336998;"      .";"      .";"";"calcium ion transport";-1,24653566;"      .";"      ."
386;"lymph vessel development";0,83319272;"      .";"      .";"";"muscle fiber development";-1,24435244;"      .";"      ."
387;"protein kinase inhibitor activity";0,82609143;"      .";"      .";"";"voltage-gated sodium channel complex";-1,23948607;"      .";"      ."
388;"sensory perception of smell";0,82308809;"      .";"      .";"";"retinal cone cell development";-1,22816442;"      .";"      ."
389;"dynein heavy chain binding";0,82122883;"      .";"      .";"";"protein binding, bridging";-1,22718876;"      .";"      ."
390;"heat shock protein binding";0,82088836;"      .";"      .";"";"posterior lateral line neuromast development";-1,22315025;"      .";"      ."
391;"receptor binding";0,81840981;"      .";"      .";"";"Rho guanyl-nucleotide exchange factor activity";-1,22137956;"      .";"      ."
392;"phosphatase activity";0,81317817;"      .";"      .";"";"RNA polymerase II core promoter proximal region sequence-specific DNA binding";-1,21906854;"      .";"      ."
393;"integral component of mitochondrial outer membrane";0,81265029;"      .";"      .";"";"miRNA mediated inhibition of translation";-1,21837906;"      .";"      ."
394;"anchored component of membrane";0,80819082;"      .";"      .";"";"potassium ion leak channel activity";-1,21834256;"      .";"      ."
395;"regulation of cell differentiation";0,80646228;"      .";"      .";"";"DNA-directed RNA polymerase III complex";-1,21617087;"      .";"      ."
396;"regulation of signal transduction";0,80000127;"      .";"      .";"";"erythrocyte differentiation";-1,21358042;"      .";"      ."
397;"RNA polymerase II transcription factor binding";0,79730632;"      .";"      .";"";"vascular endothelial growth factor receptor signaling pathway";-1,21303081;"      .";"      ."
398;"tumor necrosis factor-activated receptor activity";0,78488734;"      .";"      .";"";"ventricular system development";-1,21097281;"      .";"      ."
399;"cholesterol metabolic process";0,78197944;"      .";"      .";"";"diacylglycerol kinase activity";-1,20673164;"      .";"      ."
400;"water transport";0,77349218;"      .";"      .";"";"brain development";-1,20448382;"      .";"      ."
401;"neuron projection morphogenesis";0,76565425;"      .";"      .";"";"membrane disruption in other organism";-1,20028943;"      .";"      ."
402;"skeletal muscle fiber development";0,76101963;"      .";"      .";"";"nuclear-transcribed mRNA catabolic process";-1,19832294;"      .";"      ."
403;"actin nucleation";0,76031385;"      .";"      .";"";"primitive erythrocyte differentiation";-1,18856647;"      .";"      ."
404;"somite development";0,7589811;"      .";"      .";"";"cell-cell signaling";-1,18593961;"      .";"      ."
405;"channel regulator activity";0,75798302;"      .";"      .";"";"intraciliary transport";-1,1844495;"      .";"      ."
406;"regulation of AMPA receptor activity";0,75798302;"      .";"      .";"";"phospholipase activity";-1,18198192;"      .";"      ."
407;"U1 snRNP";0,75441671;"      .";"      .";"";"blood vessel development";-1,18027698;"      .";"      ."
408;"convergent extension involved in gastrulation";0,7529131;"      .";"      .";"";"extracellular matrix";-1,17774351;"      .";"      ."
409;"cyclin-dependent protein serine/threonine kinase activity";0,75230443;"      .";"      .";"";"fin development";-1,17691258;"      .";"      ."
410;"spermatid development";0,75219126;"      .";"      .";"";"metallocarboxypeptidase activity";-1,17684658;"      .";"      ."
411;"protein secretion";0,74893416;"      .";"      .";"";"protein binding";-1,17407652;"      .";"      ."
412;"clathrin-coated vesicle";0,74710331;"      .";"      .";"";"fin regeneration";-1,1731491;"      .";"      ."
413;"protein polyubiquitination";0,74170126;"      .";"      .";"";"generation of neurons";-1,16704579;"      .";"      ."
414;"histone H3 deacetylation";0,74105993;"      .";"      .";"";"thrombocyte differentiation";-1,15699406;"      .";"      ."
415;"NAD-dependent histone deacetylase activity (H3-K14 specific)";0,74105993;"      .";"      .";"";"regulation of pH";-1,13729038;"      .";"      ."
416;"cellular calcium ion homeostasis";0,74035285;"      .";"      .";"";"Wnt signaling pathway";-1,13689756;"      .";"      ."
417;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";0,73387481;"      .";"      .";"";"spindle pole";-1,13561288;"      .";"      ."
418;"mitochondrion organization";0,73309988;"      .";"      .";"";"peptidyl-proline hydroxylation";-1,13380819;"      .";"      ."
419;"nucleoside diphosphate kinase activity";0,73204149;"      .";"      .";"";"stabilization of membrane potential";-1,13275583;"      .";"      ."
420;"nucleoside diphosphate phosphorylation";0,73204149;"      .";"      .";"";"cilium movement";-1,13225356;"      .";"      ."
421;"pyridoxal phosphate binding";0,72581247;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-1,13203481;"      .";"      ."
422;"response to methylmercury";0,7248809;"      .";"      .";"";"copper ion binding";-1,13104915;"      .";"      ."
423;"oligodendrocyte development";0,71745363;"      .";"      .";"";"activation of MAPKK activity";-1,11840684;"      .";"      ."
424;"ribosomal small subunit assembly";0,71572403;"      .";"      .";"";"RNA polymerase III activity";-1,11447754;"      .";"      ."
425;"protein-cysteine S-palmitoyltransferase activity";0,7102878;"      .";"      .";"";"membrane fusion";-1,11203001;"      .";"      ."
426;"ossification";0,70379361;"      .";"      .";"";"N-acetyltransferase activity";-1,10957226;"      .";"      ."
427;"cullin family protein binding";0,69839332;"      .";"      .";"";"transferase activity";-1,10828362;"      .";"      ."
428;"mesoderm formation";0,69807593;"      .";"      .";"";"snoRNA binding";-1,10718133;"      .";"      ."
429;"mitochondrial translation";0,69727569;"      .";"      .";"";"DNA-directed RNA polymerase I complex";-1,10550428;"      .";"      ."
430;"negative regulation of protein kinase activity";0,69525642;"      .";"      .";"";"RNA polymerase I activity";-1,10550428;"      .";"      ."
431;"cytokine-mediated signaling pathway";0,69266801;"      .";"      .";"";"photoperiodism";-1,10397228;"      .";"      ."
432;"negative regulation of catalytic activity";0,69122144;"      .";"      .";"";"regulation of exocytosis";-1,10302266;"      .";"      ."
433;"mitochondrial transport";0,69058805;"      .";"      .";"";"hemopoiesis";-1,09363993;"      .";"      ."
434;"tumor necrosis factor-mediated signaling pathway";0,68910618;"      .";"      .";"";"protein kinase C-activating G-protein coupled receptor signaling pathway";-1,08857607;"      .";"      ."
435;"cytoplasmic translation";0,67546144;"      .";"      .";"";"eukaryotic translation initiation factor 3 complex";-1,08827298;"      .";"      ."
436;"phospholipase C-activating dopamine receptor signaling pathway";0,67469984;"      .";"      .";"";"embryonic pattern specification";-1,08645281;"      .";"      ."
437;"epidermal growth factor receptor signaling pathway";0,67227588;"      .";"      .";"";"RNA secondary structure unwinding";-1,07850944;"      .";"      ."
438;"carboxypeptidase activity";0,67027092;"      .";"      .";"";"blood vessel morphogenesis";-1,0721439;"      .";"      ."
439;"L-ascorbic acid binding";0,66713016;"      .";"      .";"";"negative chemotaxis";-1,0706949;"      .";"      ."
440;"microtubule associated complex";0,6662201;"      .";"      .";"";"stress-activated protein kinase signaling cascade";-1,06856861;"      .";"      ."
441;"protein ADP-ribosylation";0,66174373;"      .";"      .";"";"B cell receptor signaling pathway";-1,06406406;"      .";"      ."
442;"chemokine receptor activity";0,66103599;"      .";"      .";"";"regulation of ARF protein signal transduction";-1,0629185;"      .";"      ."
443;"motor neuron axon guidance";0,65533755;"      .";"      .";"";"activation of protein kinase activity";-1,05956425;"      .";"      ."
444;"chaperone-mediated protein folding";0,65517416;"      .";"      .";"";"U2-type prespliceosome";-1,05863915;"      .";"      ."
445;"cell communication";0,65208286;"      .";"      .";"";"hematopoietic stem cell differentiation";-1,05498677;"      .";"      ."
446;"very long-chain fatty acid biosynthetic process";0,64702984;"      .";"      .";"";"nucleotide-excision repair";-1,05369971;"      .";"      ."
447;"NAD+ ADP-ribosyltransferase activity";0,64618322;"      .";"      .";"";"regulation of postsynaptic membrane potential";-1,05231491;"      .";"      ."
448;"peptide catabolic process";0,64395491;"      .";"      .";"";"exocyst localization";-1,05194556;"      .";"      ."
449;"RNA polymerase II regulatory region sequence-specific DNA binding";0,63948341;"      .";"      .";"";"endothelial cell proliferation";-1,05074387;"      .";"      ."
450;"negative regulation of BMP signaling pathway";0,63193726;"      .";"      .";"";"protein dephosphorylation";-1,05010262;"      .";"      ."
451;"protein N-linked glycosylation";0,62321076;"      .";"      .";"";"larval locomotory behavior";-1,04210853;"      .";"      ."
452;"oxidoreductase activity, acting on NAD(P)H";0,62263805;"      .";"      .";"";"receptor-mediated endocytosis";-1,03937729;"      .";"      ."
453;"regulation of cytoskeleton organization";0,62234496;"      .";"      .";"";"ubiquitin-protein transferase activity";-1,03810809;"      .";"      ."
454;"thiol-dependent ubiquitinyl hydrolase activity";0,61117305;"      .";"      .";"";"negative regulation of translation";-1,03638212;"      .";"      ."
455;"response to xenobiotic stimulus";0,60961044;"      .";"      .";"";"structural constituent of cytoskeleton";-1,03592207;"      .";"      ."
456;"regulation of cell shape";0,6087988;"      .";"      .";"";"glomerular visceral epithelial cell development";-1,03490597;"      .";"      ."
457;"dephosphorylation";0,60730096;"      .";"      .";"";"ribosomal large subunit assembly";-1,03429128;"      .";"      ."
458;"GTPase regulator activity";0,59717312;"      .";"      .";"";"ligand-dependent nuclear receptor transcription coactivator activity";-1,03428628;"      .";"      ."
459;"phosphatidylinositol metabolic process";0,59508279;"      .";"      .";"";"transaminase activity";-1,02839166;"      .";"      ."
460;"enzyme activator activity";0,58692357;"      .";"      .";"";"anterior/posterior pattern specification";-1,02431624;"      .";"      ."
461;"lyase activity";0,58540129;"      .";"      .";"";"endocytic recycling";-1,02273293;"      .";"      ."
462;"phosphatidylinositol-3-phosphate biosynthetic process";0,57512946;"      .";"      .";"";"inner ear morphogenesis";-1,02192275;"      .";"      ."
463;"gastrulation";0,57421696;"      .";"      .";"";"phosphoprotein phosphatase activity";-1,01569124;"      .";"      ."
464;"endoplasmic reticulum unfolded protein response";0,56891233;"      .";"      .";"";"voltage-gated calcium channel complex";-1,00580361;"      .";"      ."
465;"actin cytoskeleton reorganization";0,56867107;"      .";"      .";"";"dynein complex";-1,00469206;"      .";"      ."
