"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
239;"sodium-independent organic anion transport";2,05326354;"      .";"      .";"";"midbrain development";-1,77102505;"      .";"      ."
240;"inositol-1,4,5-trisphosphate 3-kinase activity";2,04775775;"      .";"      .";"";"regulation of gene expression";-1,76922674;"      .";"      ."
241;"cardiac muscle contraction";2,00476029;"      .";"      .";"";"double-strand break repair";-1,76886771;"      .";"      ."
242;"threonine-type endopeptidase activity";1,99985185;"      .";"      .";"";"positive regulation of vasoconstriction";-1,7427941;"      .";"      ."
243;"phototransduction";1,99928162;"      .";"      .";"";"mismatch repair";-1,74183292;"      .";"      ."
244;"lyase activity";1,99632719;"      .";"      .";"";"primitive hemopoiesis";-1,7374612;"      .";"      ."
245;"ubiquitin conjugating enzyme binding";1,98334501;"      .";"      .";"";"heart looping";-1,73431079;"      .";"      ."
246;"oxidoreductase activity, acting on NAD(P)H";1,96772969;"      .";"      .";"";"drug transmembrane transport";-1,73397462;"      .";"      ."
247;"cellular response to estrogen stimulus";1,9672672;"      .";"      .";"";"photoreceptor cell outer segment organization";-1,72622268;"      .";"      ."
248;"secretory granule";1,9547925;"      .";"      .";"";"histone acetyltransferase complex";-1,72212603;"      .";"      ."
249;"autophagosome assembly";1,95477255;"      .";"      .";"";"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";-1,71146844;"      .";"      ."
250;"carboxylic acid metabolic process";1,9525923;"      .";"      .";"";"NLS-bearing protein import into nucleus";-1,71104574;"      .";"      ."
251;"MyD88-dependent toll-like receptor signaling pathway";1,94789409;"      .";"      .";"";"commitment complex";-1,71075891;"      .";"      ."
252;"ATP metabolic process";1,94198714;"      .";"      .";"";"precatalytic spliceosome";-1,69739398;"      .";"      ."
253;"extrinsic apoptotic signaling pathway in absence of ligand";1,92483924;"      .";"      .";"";"neural tube formation";-1,69368997;"      .";"      ."
254;"fin regeneration";1,92078069;"      .";"      .";"";"skeletal muscle fiber development";-1,69017262;"      .";"      ."
255;"actin nucleation";1,91976708;"      .";"      .";"";"acetylgalactosaminyltransferase activity";-1,68806357;"      .";"      ."
256;"response to zinc ion";1,91180045;"      .";"      .";"";"voltage-gated potassium channel activity";-1,68558506;"      .";"      ."
257;"cholesterol binding";1,90801898;"      .";"      .";"";"chromatin organization";-1,68489244;"      .";"      ."
258;"cytoplasm";1,88390172;"      .";"      .";"";"structural constituent of cytoskeleton";-1,68107194;"      .";"      ."
259;"proteasome core complex, alpha-subunit complex";1,87398559;"      .";"      .";"";"regulation of calcium ion-dependent exocytosis";-1,67322114;"      .";"      ."
260;"mitochondrial envelope";1,8533303;"      .";"      .";"";"RNA splicing";-1,6697084;"      .";"      ."
261;"glycogen biosynthetic process";1,85057355;"      .";"      .";"";"peptidyl-tyrosine phosphorylation";-1,66652396;"      .";"      ."
262;"voltage-gated chloride channel activity";1,84643674;"      .";"      .";"";"chromosome, telomeric region";-1,66644873;"      .";"      ."
263;"small ribosomal subunit";1,84397908;"      .";"      .";"";"RNA polymerase II transcription factor binding";-1,66208448;"      .";"      ."
264;"mitochondrial respiratory chain complex IV";1,83321616;"      .";"      .";"";"single-stranded DNA binding";-1,65331886;"      .";"      ."
265;"mitochondrial electron transport, NADH to ubiquinone";1,83045961;"      .";"      .";"";"clathrin-coated pit";-1,65261714;"      .";"      ."
266;"protein catabolic process";1,82476831;"      .";"      .";"";"neural retina development";-1,64695527;"      .";"      ."
267;"response to mechanical stimulus";1,82130522;"      .";"      .";"";"digestive tract development";-1,64341049;"      .";"      ."
268;"ER to Golgi vesicle-mediated transport";1,82047438;"      .";"      .";"";"mitotic cell cycle";-1,64244698;"      .";"      ."
269;"carbohydrate transport";1,81417693;"      .";"      .";"";"regulation of mitotic cell cycle";-1,64074567;"      .";"      ."
270;"positive regulation of NF-kappaB transcription factor activity";1,80972847;"      .";"      .";"";"cardiac muscle cell differentiation";-1,64000899;"      .";"      ."
271;"cytoskeletal protein binding";1,80421164;"      .";"      .";"";"mesoderm formation";-1,63581862;"      .";"      ."
272;"cell junction";1,79523075;"      .";"      .";"";"metallopeptidase activity";-1,63483454;"      .";"      ."
273;"peptide cross-linking";1,78098973;"      .";"      .";"";"fin morphogenesis";-1,6307673;"      .";"      ."
274;"protein-glutamine gamma-glutamyltransferase activity";1,78098973;"      .";"      .";"";"regulation of vascular endothelial growth factor receptor signaling pathway";-1,62949274;"      .";"      ."
275;"bicellular tight junction assembly";1,76384296;"      .";"      .";"";"nuclear localization sequence binding";-1,62538756;"      .";"      ."
276;"response to hypoxia";1,7553047;"      .";"      .";"";"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides";-1,62233416;"      .";"      ."
277;"vacuolar acidification";1,74445291;"      .";"      .";"";"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";-1,6167131;"      .";"      ."
278;"copper ion binding";1,72824045;"      .";"      .";"";"glucuronosyltransferase activity";-1,61539633;"      .";"      ."
279;"inner ear development";1,72768421;"      .";"      .";"";"postsynaptic density";-1,61441025;"      .";"      ."
280;"fatty acid elongation, monounsaturated fatty acid";1,72056665;"      .";"      .";"";"tRNA aminoacylation for protein translation";-1,6045886;"      .";"      ."
281;"blood microparticle";1,71105094;"      .";"      .";"";"mRNA 3'-UTR binding";-1,60349197;"      .";"      ."
282;"steroid biosynthetic process";1,71040541;"      .";"      .";"";"nucleic acid phosphodiester bond hydrolysis";-1,60223996;"      .";"      ."
283;"cation transport";1,70661872;"      .";"      .";"";"protein transporter activity";-1,59862243;"      .";"      ."
284;"ossification";1,69507695;"      .";"      .";"";"plasma membrane";-1,59635308;"      .";"      ."
285;"endoplasmic reticulum";1,69416344;"      .";"      .";"";"voltage-gated sodium channel activity";-1,59626698;"      .";"      ."
286;"regulatory region DNA binding";1,6863214;"      .";"      .";"";"neuron differentiation";-1,59435681;"      .";"      ."
287;"integrin-mediated signaling pathway";1,67842653;"      .";"      .";"";"pseudouridine synthase activity";-1,5938051;"      .";"      ."
288;"bicarbonate transport";1,6732517;"      .";"      .";"";"clathrin coat assembly";-1,59274607;"      .";"      ."
289;"semicircular canal morphogenesis";1,66984719;"      .";"      .";"";"cell differentiation";-1,59129712;"      .";"      ."
290;"acyl-CoA dehydrogenase activity";1,65742769;"      .";"      .";"";"motile cilium";-1,58783256;"      .";"      ."
291;"ligase activity";1,65498572;"      .";"      .";"";"negative regulation of translation";-1,57785841;"      .";"      ."
292;"phosphatidylinositol binding";1,6539791;"      .";"      .";"";"retina layer formation";-1,56530486;"      .";"      ."
293;"protein transport";1,65147551;"      .";"      .";"";"DNA helicase activity";-1,56523723;"      .";"      ."
294;"protein polyubiquitination";1,6460335;"      .";"      .";"";"neuron development";-1,56435035;"      .";"      ."
295;"3-oxo-arachidoyl-CoA synthase activity";1,63485579;"      .";"      .";"";"protein sumoylation";-1,5555174;"      .";"      ."
296;"3-oxo-cerotoyl-CoA synthase activity";1,63485579;"      .";"      .";"";"chromosome";-1,55036179;"      .";"      ."
297;"3-oxo-lignoceronyl-CoA synthase activity";1,63485579;"      .";"      .";"";"neuron projection development";-1,54608058;"      .";"      ."
298;"fatty acid elongase activity";1,63485579;"      .";"      .";"";"cation binding";-1,54475962;"      .";"      ."
299;"fatty acid elongation, saturated fatty acid";1,63485579;"      .";"      .";"";"semaphorin-plexin signaling pathway";-1,54442027;"      .";"      ."
300;"peroxisome";1,63396807;"      .";"      .";"";"semaphorin receptor activity";-1,54442027;"      .";"      ."
301;"response to stimulus";1,59979705;"      .";"      .";"";"telomere maintenance";-1,536788;"      .";"      ."
302;"late endosome";1,59659453;"      .";"      .";"";"stress-activated protein kinase signaling cascade";-1,52864969;"      .";"      ."
303;"CTP biosynthetic process";1,58885197;"      .";"      .";"";"regulation of cytoskeleton organization";-1,5268555;"      .";"      ."
304;"fructose 6-phosphate metabolic process";1,58804656;"      .";"      .";"";"cell cycle";-1,52481338;"      .";"      ."
305;"phospholipase activity";1,58636202;"      .";"      .";"";"embryonic cranial skeleton morphogenesis";-1,5047669;"      .";"      ."
306;"vacuole";1,58324661;"      .";"      .";"";"ribosome biogenesis";-1,50402292;"      .";"      ."
307;"very long-chain fatty acid biosynthetic process";1,58257213;"      .";"      .";"";"regulation of postsynaptic membrane potential";-1,50078862;"      .";"      ."
308;"4 iron, 4 sulfur cluster binding";1,576149;"      .";"      .";"";"neuromuscular junction development";-1,5006576;"      .";"      ."
309;"response to activity";1,57464316;"      .";"      .";"";"mediator complex";-1,49944784;"      .";"      ."
310;"acid phosphatase activity";1,55654793;"      .";"      .";"";"branching involved in blood vessel morphogenesis";-1,49424643;"      .";"      ."
311;"G-protein coupled photoreceptor activity";1,55500515;"      .";"      .";"";"modulation of synaptic transmission";-1,49375987;"      .";"      ."
312;"response to xenobiotic stimulus";1,54941753;"      .";"      .";"";"RNA modification";-1,49313266;"      .";"      ."
313;"neutral amino acid transmembrane transporter activity";1,54363785;"      .";"      .";"";"cell proliferation";-1,4883157;"      .";"      ."
314;"neutral amino acid transport";1,54363785;"      .";"      .";"";"positive regulation of transcription, DNA-templated";-1,48593635;"      .";"      ."
315;"fructose metabolic process";1,5432897;"      .";"      .";"";"positive regulation of neuron differentiation";-1,48498196;"      .";"      ."
316;"FAD binding";1,5306588;"      .";"      .";"";"chromatin";-1,47994178;"      .";"      ."
317;"immune system process";1,53047118;"      .";"      .";"";"ATP-dependent microtubule motor activity, plus-end-directed";-1,47427791;"      .";"      ."
318;"sugar:proton symporter activity";1,52849029;"      .";"      .";"";"clathrin-coated vesicle";-1,46598429;"      .";"      ."
319;"organic anion transmembrane transporter activity";1,51303891;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-1,45499371;"      .";"      ."
320;"translational elongation";1,5020446;"      .";"      .";"";"notochord morphogenesis";-1,44931484;"      .";"      ."
321;"basolateral plasma membrane";1,50017287;"      .";"      .";"";"photoperiodism";-1,44431309;"      .";"      ."
322;"NAD+ ADP-ribosyltransferase activity";1,49847956;"      .";"      .";"";"positive regulation of gene expression";-1,44035064;"      .";"      ."
323;"response to heat";1,47257209;"      .";"      .";"";"nuclear envelope";-1,43995919;"      .";"      ."
324;"aerobic respiration";1,46362003;"      .";"      .";"";"transmembrane receptor protein tyrosine kinase activity";-1,43975148;"      .";"      ."
325;"cellular response to tumor necrosis factor";1,45567994;"      .";"      .";"";"protein O-linked mannosylation";-1,43702583;"      .";"      ."
326;"endosome membrane";1,4546272;"      .";"      .";"";"chromatin remodeling";-1,43198268;"      .";"      ."
327;"protein homodimerization activity";1,45338196;"      .";"      .";"";"neuronal action potential";-1,4223461;"      .";"      ."
328;"dopamine neurotransmitter receptor activity";1,44817676;"      .";"      .";"";"exocrine pancreas development";-1,41837591;"      .";"      ."
329;"endosome organization";1,44784823;"      .";"      .";"";"atrioventricular canal development";-1,41544107;"      .";"      ."
330;"chemokine-mediated signaling pathway";1,44483863;"      .";"      .";"";"small protein activating enzyme activity";-1,41344338;"      .";"      ."
331;"protein disulfide oxidoreductase activity";1,44433405;"      .";"      .";"";"G-protein coupled receptor activity";-1,41337342;"      .";"      ."
332;"cytoskeleton";1,44158383;"      .";"      .";"";"heart morphogenesis";-1,41053216;"      .";"      ."
333;"glycogen metabolic process";1,43994262;"      .";"      .";"";"regulation of molecular function";-1,40154725;"      .";"      ."
334;"macrophage differentiation";1,4354627;"      .";"      .";"";"mitotic spindle assembly";-1,39641611;"      .";"      ."
335;"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen";1,4327115;"      .";"      .";"";"nucleotidyltransferase activity";-1,39557358;"      .";"      ."
336;"receptor binding";1,42879713;"      .";"      .";"";"synapse";-1,39274605;"      .";"      ."
337;"positive regulation of apoptotic process";1,41864159;"      .";"      .";"";"integral component of mitochondrial outer membrane";-1,38953356;"      .";"      ."
338;"regulation of ion transmembrane transport";1,41804814;"      .";"      .";"";"presynapse";-1,38701255;"      .";"      ."
339;"voltage-gated ion channel activity";1,41804814;"      .";"      .";"";"ventricular system development";-1,3846892;"      .";"      ."
340;"glucose transmembrane transport";1,41574056;"      .";"      .";"";"left/right pattern formation";-1,3773196;"      .";"      ."
341;"BLOC-1 complex";1,41496048;"      .";"      .";"";"collagen fibril organization";-1,37651843;"      .";"      ."
342;"vacuolar proton-transporting V-type ATPase, V0 domain";1,40854347;"      .";"      .";"";"collagen trimer";-1,37087039;"      .";"      ."
343;"integrin complex";1,39698144;"      .";"      .";"";"nuclear chromosome, telomeric region";-1,36671155;"      .";"      ."
344;"ammonium transmembrane transporter activity";1,38491423;"      .";"      .";"";"intracellular receptor signaling pathway";-1,36462247;"      .";"      ."
345;"endopeptidase activity";1,38472298;"      .";"      .";"";"pharyngeal system development";-1,36160959;"      .";"      ."
346;"cellular response to interleukin-1";1,37717457;"      .";"      .";"";"nuclear-transcribed mRNA catabolic process";-1,36094188;"      .";"      ."
347;"fatty acid elongation, polyunsaturated fatty acid";1,37569711;"      .";"      .";"";"transcription regulatory region DNA binding";-1,35902063;"      .";"      ."
348;"enzyme activator activity";1,3749185;"      .";"      .";"";"cartilage development";-1,35694829;"      .";"      ."
349;"GTP biosynthetic process";1,37329645;"      .";"      .";"";"ATP-dependent microtubule motor activity, minus-end-directed";-1,35683158;"      .";"      ."
350;"caveola";1,37080286;"      .";"      .";"";"tRNA processing";-1,35363268;"      .";"      ."
351;"mitochondrial membrane";1,35068912;"      .";"      .";"";"nuclear pore";-1,34659008;"      .";"      ."
352;"extrinsic component of membrane";1,35065976;"      .";"      .";"";"myoblast fusion";-1,34289544;"      .";"      ."
353;"motor activity";1,3476397;"      .";"      .";"";"oxygen binding";-1,33984037;"      .";"      ."
354;"endosomal transport";1,34142422;"      .";"      .";"";"oxygen transport";-1,33984037;"      .";"      ."
355;"regulation of autophagy";1,3406157;"      .";"      .";"";"oxygen transporter activity";-1,33984037;"      .";"      ."
356;"proton-transporting V-type ATPase, V1 domain";1,32850985;"      .";"      .";"";"spliceosomal snRNP assembly";-1,33566941;"      .";"      ."
357;"protein binding, bridging";1,32487023;"      .";"      .";"";"establishment of mitotic spindle orientation";-1,33424719;"      .";"      ."
358;"nitrogen compound metabolic process";1,31725875;"      .";"      .";"";"transcription from RNA polymerase III promoter";-1,32984427;"      .";"      ."
359;"phosphatidylinositol 3-kinase signaling";1,31497444;"      .";"      .";"";"transcription from RNA polymerase II promoter";-1,32621942;"      .";"      ."
360;"cellular response to hormone stimulus";1,31211689;"      .";"      .";"";"peptide metabolic process";-1,32585366;"      .";"      ."
361;"CCR chemokine receptor binding";1,30770462;"      .";"      .";"";"regulation of transcription from RNA polymerase II promoter";-1,32431189;"      .";"      ."
362;"cellular response to interferon-gamma";1,30770462;"      .";"      .";"";"synapse organization";-1,32395481;"      .";"      ."
363;"lymphocyte chemotaxis";1,30770462;"      .";"      .";"";"glomerular visceral epithelial cell development";-1,32340987;"      .";"      ."
364;"monocyte chemotaxis";1,30770462;"      .";"      .";"";"fibroblast growth factor receptor binding";-1,32332365;"      .";"      ."
365;"membrane raft";1,30636493;"      .";"      .";"";"inner ear morphogenesis";-1,31645629;"      .";"      ."
366;"nucleoside diphosphate kinase activity";1,3042869;"      .";"      .";"";"protein disulfide isomerase activity";-1,31124749;"      .";"      ."
367;"nucleoside diphosphate phosphorylation";1,3042869;"      .";"      .";"";"activation of MAPK activity";-1,3088485;"      .";"      ."
368;"phosphatidylinositol-3-phosphate biosynthetic process";1,29699239;"      .";"      .";"";"determination of pancreatic left/right asymmetry";-1,30131943;"      .";"      ."
369;"nucleotide biosynthetic process";1,29653773;"      .";"      .";"";"mRNA polyadenylation";-1,29995448;"      .";"      ."
370;"1-phosphatidylinositol-3-kinase activity";1,27838189;"      .";"      .";"";"RNA export from nucleus";-1,29834303;"      .";"      ."
371;"cellular response to oxidative stress";1,2768566;"      .";"      .";"";"collagen binding";-1,2961616;"      .";"      ."
372;"cellular amino acid biosynthetic process";1,27568851;"      .";"      .";"";"cell projection organization";-1,29590614;"      .";"      ."
373;"sarcoplasmic reticulum";1,27329961;"      .";"      .";"";"intrahepatic bile duct development";-1,29408444;"      .";"      ."
374;"protein kinase C activity";1,27275915;"      .";"      .";"";"determination of ventral identity";-1,29333043;"      .";"      ."
375;"regulation of heart contraction";1,26050249;"      .";"      .";"";"phospholipid binding";-1,28713159;"      .";"      ."
376;"carbohydrate phosphorylation";1,25918299;"      .";"      .";"";"GABA-A receptor activity";-1,28621295;"      .";"      ."
377;"phospholipase C-activating dopamine receptor signaling pathway";1,25725606;"      .";"      .";"";"posterior lateral line neuromast development";-1,28260578;"      .";"      ."
378;"metal ion binding";1,25670469;"      .";"      .";"";"external side of plasma membrane";-1,27635605;"      .";"      ."
379;"organic anion transport";1,24980137;"      .";"      .";"";"regulation of alternative mRNA splicing, via spliceosome";-1,26763486;"      .";"      ."
380;"positive regulation of I-kappaB kinase/NF-kappaB signaling";1,2479763;"      .";"      .";"";"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding";-1,26721933;"      .";"      ."
381;"mitochondrial intermembrane space";1,24789998;"      .";"      .";"";"pronephric glomerulus development";-1,26538344;"      .";"      ."
382;"regulation of cell growth";1,22828957;"      .";"      .";"";"channel regulator activity";-1,26511795;"      .";"      ."
383;"cardiac muscle tissue development";1,22133661;"      .";"      .";"";"regulation of AMPA receptor activity";-1,26511795;"      .";"      ."
384;"one-carbon metabolic process";1,2159858;"      .";"      .";"";"aminoacyl-tRNA ligase activity";-1,26276387;"      .";"      ."
385;"inorganic anion exchanger activity";1,21455883;"      .";"      .";"";"thiol-dependent ubiquitin-specific protease activity";-1,25921795;"      .";"      ."
386;"early endosome";1,2083957;"      .";"      .";"";"heparin binding";-1,25585199;"      .";"      ."
387;"nucleotide metabolic process";1,20093879;"      .";"      .";"";"negative regulation of apoptotic process";-1,25193629;"      .";"      ."
388;"positive regulation of catalytic activity";1,19919775;"      .";"      .";"";"protein autophosphorylation";-1,24650945;"      .";"      ."
389;"erythrocyte development";1,18830383;"      .";"      .";"";"establishment of cell polarity";-1,24427658;"      .";"      ."
390;"receptor-mediated endocytosis";1,18490883;"      .";"      .";"";"transmission of nerve impulse";-1,23912773;"      .";"      ."
391;"regulation of neuron apoptotic process";1,18058813;"      .";"      .";"";"mesoderm development";-1,2354369;"      .";"      ."
392;"tissue regeneration";1,16947682;"      .";"      .";"";"cell morphogenesis";-1,23316845;"      .";"      ."
393;"ammonium transmembrane transport";1,16921827;"      .";"      .";"";"determination of liver left/right asymmetry";-1,23192975;"      .";"      ."
394;"myeloid cell development";1,16578422;"      .";"      .";"";"midbrain-hindbrain boundary development";-1,22647592;"      .";"      ."
395;"small GTPase mediated signal transduction";1,16439486;"      .";"      .";"";"microtubule organizing center";-1,21713656;"      .";"      ."
396;"amyloid-beta binding";1,16194517;"      .";"      .";"";"receptor tyrosine kinase binding";-1,21566965;"      .";"      ."
397;"mitochondrial transport";1,15470356;"      .";"      .";"";"exocytic vesicle";-1,21393006;"      .";"      ."
398;"NAD+ kinase activity";1,14690768;"      .";"      .";"";"peripheral nervous system development";-1,21002913;"      .";"      ."
399;"tumor necrosis factor receptor binding";1,14627848;"      .";"      .";"";"cytoskeletal anchoring at nuclear membrane";-1,20400235;"      .";"      ."
400;"coenzyme binding";1,14239219;"      .";"      .";"";"ATP-dependent DNA helicase activity";-1,20104765;"      .";"      ."
401;"regulation of mitotic nuclear division";1,13523175;"      .";"      .";"";"tRNA modification";-1,19855626;"      .";"      ."
402;"proton-transporting V-type ATPase, V0 domain";1,13361622;"      .";"      .";"";"receptor activity";-1,183666;"      .";"      ."
403;"mitochondrial large ribosomal subunit";1,12374029;"      .";"      .";"";"positive regulation of sequence-specific DNA binding transcription factor activity";-1,18266348;"      .";"      ."
404;"manganese ion binding";1,12291247;"      .";"      .";"";"DNA damage checkpoint";-1,18251381;"      .";"      ."
405;"translation elongation factor activity";1,11433943;"      .";"      .";"";"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";-1,17813855;"      .";"      ."
406;"phosphoric diester hydrolase activity";1,11047077;"      .";"      .";"";"presynaptic membrane";-1,17459166;"      .";"      ."
407;"intracellular signal transduction";1,10656345;"      .";"      .";"";"cell migration involved in gastrulation";-1,17160083;"      .";"      ."
408;"G-protein coupled acetylcholine receptor activity";1,10644484;"      .";"      .";"";"neuron projection";-1,16141535;"      .";"      ."
409;"single organismal cell-cell adhesion";1,09831505;"      .";"      .";"";"intrinsic apoptotic signaling pathway by p53 class mediator";-1,16108637;"      .";"      ."
410;"fucosylation";1,09283581;"      .";"      .";"";"positive regulation of canonical Wnt signaling pathway";-1,16032193;"      .";"      ."
411;"fucosyltransferase activity";1,09283581;"      .";"      .";"";"preribosome, large subunit precursor";-1,15757666;"      .";"      ."
412;"regulation of angiogenesis";1,08915033;"      .";"      .";"";"pectoral fin development";-1,15678076;"      .";"      ."
413;"transferase activity, transferring glycosyl groups";1,07958189;"      .";"      .";"";"integral component of Golgi membrane";-1,1556314;"      .";"      ."
414;"lysosome organization";1,07725433;"      .";"      .";"";"skeletal muscle tissue development";-1,15214617;"      .";"      ."
415;"cation channel activity";1,07073184;"      .";"      .";"";"blood vessel morphogenesis";-1,15157194;"      .";"      ."
416;"cell migration";1,06960228;"      .";"      .";"";"nuclease activity";-1,14709974;"      .";"      ."
417;"sphingolipid biosynthetic process";1,06906541;"      .";"      .";"";"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen";-1,14524199;"      .";"      ."
418;"actin polymerization or depolymerization";1,06150347;"      .";"      .";"";"cyclin binding";-1,14290338;"      .";"      ."
419;"serine-type carboxypeptidase activity";1,05667184;"      .";"      .";"";"postsynapse";-1,14280023;"      .";"      ."
420;"negative regulation of protein serine/threonine kinase activity";1,05453557;"      .";"      .";"";"RNA polymerase II regulatory region sequence-specific DNA binding";-1,13305804;"      .";"      ."
421;"Rab GTPase binding";1,0399394;"      .";"      .";"";"chromosome segregation";-1,12183236;"      .";"      ."
422;"potassium ion binding";1,02894215;"      .";"      .";"";"RNA methylation";-1,10727135;"      .";"      ."
423;"mitochondrial translation";1,01566802;"      .";"      .";"";"kidney development";-1,10301374;"      .";"      ."
424;"melanocyte differentiation";1,01057107;"      .";"      .";"";"pancreas regeneration";-1,10061234;"      .";"      ."
425;"regulation of vesicle fusion";0,99628675;"      .";"      .";"";"regulation of microtubule polymerization or depolymerization";-1,09942368;"      .";"      ."
426;"Golgi apparatus";0,99416878;"      .";"      .";"";"muscle cell development";-1,09874669;"      .";"      ."
427;"tumor necrosis factor-activated receptor activity";0,97886894;"      .";"      .";"";"negative regulation of Wnt signaling pathway";-1,09570339;"      .";"      ."
428;"UTP biosynthetic process";0,97491922;"      .";"      .";"";"negative chemotaxis";-1,09375305;"      .";"      ."
429;"scavenger receptor activity";0,97434302;"      .";"      .";"";"guanylate cyclase complex, soluble";-1,09243;"      .";"      ."
430;"cholesterol transporter activity";0,9727167;"      .";"      .";"";"receptor clustering";-1,08644934;"      .";"      ."
431;"NAD biosynthetic process";0,97067589;"      .";"      .";"";"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay";-1,08626762;"      .";"      ."
432;"developmental process";0,97044057;"      .";"      .";"";"RNA polymerase II core promoter proximal region sequence-specific DNA binding";-1,0797691;"      .";"      ."
433;"fatty acid beta-oxidation";0,96795856;"      .";"      .";"";"cell communication";-1,07971528;"      .";"      ."
434;"regulation of heart rate";0,95324949;"      .";"      .";"";"blood circulation";-1,07438047;"      .";"      ."
435;"dopamine receptor signaling pathway";0,92651526;"      .";"      .";"";"nuclear envelope organization";-1,06956173;"      .";"      ."
436;"camera-type eye morphogenesis";0,92480222;"      .";"      .";"";"U5 snRNP";-1,06851393;"      .";"      ."
437;"acetylglucosaminyltransferase activity";0,92332473;"      .";"      .";"";"dynein complex";-1,05463892;"      .";"      ."
438;"nucleophagy";0,92225149;"      .";"      .";"";"integral component of nuclear inner membrane";-1,05428691;"      .";"      ."
439;"photoreceptor outer segment";0,91558482;"      .";"      .";"";"cellular component organization";-1,05341568;"      .";"      ."
440;"neurotransmitter secretion";0,90993049;"      .";"      .";"";"protein import into nucleus";-1,04937928;"      .";"      ."
441;"phospholipid-translocating ATPase activity";0,9074154;"      .";"      .";"";"DNA-dependent DNA replication";-1,04096411;"      .";"      ."
442;"phospholipid translocation";0,9074154;"      .";"      .";"";"RNA polymerase II transcription cofactor activity";-1,04041155;"      .";"      ."
443;"synaptic vesicle membrane";0,89836138;"      .";"      .";"";"nucleocytoplasmic transporter activity";-1,03988768;"      .";"      ."
444;"single-stranded RNA binding";0,89536246;"      .";"      .";"";"signaling";-1,03712619;"      .";"      ."
445;"superoxide metabolic process";0,89082411;"      .";"      .";"";"oligodendrocyte differentiation";-1,03676551;"      .";"      ."
446;"vasoconstriction";0,8892972;"      .";"      .";"";"RNA methyltransferase activity";-1,03403264;"      .";"      ."
447;"Golgi membrane";0,88724102;"      .";"      .";"";"negative regulation of mitotic cell cycle";-1,02879807;"      .";"      ."
448;"metalloaminopeptidase activity";0,88231749;"      .";"      .";"";"spindle";-1,0277241;"      .";"      ."
449;"ubiquitin protein ligase activity";0,8798691;"      .";"      .";"";"microtubule-based process";-1,02630233;"      .";"      ."
450;"activation of GTPase activity";0,87897613;"      .";"      .";"";"erythrocyte differentiation";-1,02540612;"      .";"      ."
451;"hematopoietic stem cell differentiation";0,87881909;"      .";"      .";"";"cGMP biosynthetic process";-1,0207652;"      .";"      ."
452;"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process";0,87842252;"      .";"      .";"";"guanylate cyclase activity";-1,0207652;"      .";"      ."
453;"focal adhesion";0,8770312;"      .";"      .";"";"G-protein coupled serotonin receptor activity";-1,01695763;"      .";"      ."
454;"hormone-mediated signaling pathway";0,87604261;"      .";"      .";"";"sulfotransferase activity";-1,01622138;"      .";"      ."
455;"cell redox homeostasis";0,87336514;"      .";"      .";"";"photoreceptor cell maintenance";-1,01473105;"      .";"      ."
456;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";0,8643485;"      .";"      .";"";"endothelial cell proliferation";-1,01374953;"      .";"      ."
457;"regulation of translational fidelity";0,86320988;"      .";"      .";"";"L-ascorbic acid binding";-1,0106077;"      .";"      ."
458;"perinuclear region of cytoplasm";0,85759367;"      .";"      .";"";"cellular metabolic process";-1,00936529;"      .";"      ."
459;"cytoplasmic vesicle membrane";0,85701696;"      .";"      .";"";"insulin receptor binding";-0,99742006;"      .";"      ."
460;"calcium ion import";0,84662512;"      .";"      .";"";"intraciliary transport particle B";-0,99738989;"      .";"      ."
461;"G-protein beta/gamma-subunit complex binding";0,84655039;"      .";"      .";"";"lens development in camera-type eye";-0,99688337;"      .";"      ."
462;"guanyl nucleotide binding";0,84655039;"      .";"      .";"";"cyclic nucleotide biosynthetic process";-0,99448628;"      .";"      ."
463;"protein kinase C-activating G-protein coupled receptor signaling pathway";0,8431939;"      .";"      .";"";"phosphorus-oxygen lyase activity";-0,99448628;"      .";"      ."
464;"chordate embryonic development";0,84296206;"      .";"      .";"";"eye photoreceptor cell development";-0,98700228;"      .";"      ."
465;"glycolipid biosynthetic process";0,83598017;"      .";"      .";"";"protein phosphatase type 2A complex";-0,98693423;"      .";"      ."
466;"actin filament organization";0,83265378;"      .";"      .";"";"tRNA aminoacylation";-0,98319468;"      .";"      ."
467;"SH3/SH2 adaptor activity";0,82874064;"      .";"      .";"";"spliceosomal complex assembly";-0,98237066;"      .";"      ."
468;"phosphatidylinositol-mediated signaling";0,80916778;"      .";"      .";"";"detection of mechanical stimulus";-0,98114948;"      .";"      ."
