"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
240;"response to hypoxia";2,08748997;"      .";"      .";"";"neuron projection development";-1,97740834;"      .";"      ."
241;"glucuronosyltransferase activity";2,08426178;"      .";"      .";"";"proteasome assembly";-1,95849064;"      .";"      ."
242;"antigen processing and presentation";2,06632676;"      .";"      .";"";"fin regeneration";-1,94556295;"      .";"      ."
243;"vacuolar acidification";2,06428895;"      .";"      .";"";"RNA processing";-1,94261212;"      .";"      ."
244;"isoprenoid biosynthetic process";2,04939905;"      .";"      .";"";"lens development in camera-type eye";-1,94169788;"      .";"      ."
245;"nucleotide binding";2,04382955;"      .";"      .";"";"voltage-gated potassium channel activity";-1,93995973;"      .";"      ."
246;"iron ion transport";2,04228903;"      .";"      .";"";"regulation of angiogenesis";-1,93981413;"      .";"      ."
247;"detection of visible light";2,03871679;"      .";"      .";"";"eye development";-1,93578446;"      .";"      ."
248;"sulfate transport";2,02598855;"      .";"      .";"";"calcium ion import";-1,93233394;"      .";"      ."
249;"response to virus";2,02386911;"      .";"      .";"";"photoreceptor cell outer segment organization";-1,93173705;"      .";"      ."
250;"serine-type endopeptidase activity";2,02243078;"      .";"      .";"";"sensory epithelium regeneration";-1,92110612;"      .";"      ."
251;"glycogen metabolic process";2,02191401;"      .";"      .";"";"regulation of alternative mRNA splicing, via spliceosome";-1,92106292;"      .";"      ."
252;"sphingolipid metabolic process";2,01498127;"      .";"      .";"";"mitotic spindle assembly";-1,91730759;"      .";"      ."
253;"membrane raft";2,01252817;"      .";"      .";"";"protein localization";-1,90666311;"      .";"      ."
254;"extrinsic component of membrane";2,01191673;"      .";"      .";"";"regulation of cytoskeleton organization";-1,89981007;"      .";"      ."
255;"secondary active sulfate transmembrane transporter activity";1,99805478;"      .";"      .";"";"bicellular tight junction";-1,89654851;"      .";"      ."
256;"integrin complex";1,99188322;"      .";"      .";"";"pancreas development";-1,88696096;"      .";"      ."
257;"ATP hydrolysis coupled proton transport";1,98837028;"      .";"      .";"";"inner ear morphogenesis";-1,88090223;"      .";"      ."
258;"chloride channel activity";1,98503567;"      .";"      .";"";"peptidyl-tyrosine phosphorylation";-1,87195131;"      .";"      ."
259;"respiratory chain";1,97284992;"      .";"      .";"";"transcription factor activity, RNA polymerase II transcription factor recruiting";-1,8681829;"      .";"      ."
260;"ATPase activity";1,97051655;"      .";"      .";"";"beta-catenin binding";-1,86641636;"      .";"      ."
261;"G-protein coupled photoreceptor activity";1,96218126;"      .";"      .";"";"voltage-gated sodium channel activity";-1,86035235;"      .";"      ."
262;"sodium:bicarbonate symporter activity";1,95158082;"      .";"      .";"";"ATP-dependent microtubule motor activity, plus-end-directed";-1,85969788;"      .";"      ."
263;"neurotransmitter transport";1,94699314;"      .";"      .";"";"otic placode formation";-1,85344068;"      .";"      ."
264;"protein transport";1,94496905;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-1,84894529;"      .";"      ."
265;"sulfate transmembrane transport";1,9444206;"      .";"      .";"";"eye photoreceptor cell development";-1,84270666;"      .";"      ."
266;"sulfate transmembrane transporter activity";1,9444206;"      .";"      .";"";"cell projection organization";-1,83748998;"      .";"      ."
267;"acyl-CoA metabolic process";1,93637953;"      .";"      .";"";"midbrain development";-1,83348233;"      .";"      ."
268;"cation transmembrane transporter activity";1,93329802;"      .";"      .";"";"exocytic vesicle";-1,82836063;"      .";"      ."
269;"response to copper ion";1,9274968;"      .";"      .";"";"RNA modification";-1,81468834;"      .";"      ."
270;"glutathione peroxidase activity";1,92331305;"      .";"      .";"";"nucleotidyltransferase activity";-1,81363782;"      .";"      ."
271;"negative regulation of cell migration";1,92300629;"      .";"      .";"";"lipid phosphatase activity";-1,8028606;"      .";"      ."
272;"gap junction";1,91678324;"      .";"      .";"";"RNA secondary structure unwinding";-1,80214746;"      .";"      ."
273;"iron ion binding";1,90945649;"      .";"      .";"";"mRNA polyadenylation";-1,79153968;"      .";"      ."
274;"positive regulation of proteasomal ubiquitin-dependent protein catabolic process";1,90287201;"      .";"      .";"";"helicase activity";-1,7862663;"      .";"      ."
275;"positive regulation of NF-kappaB transcription factor activity";1,89913826;"      .";"      .";"";"U12-type spliceosomal complex";-1,78240052;"      .";"      ."
276;"circadian rhythm";1,89498384;"      .";"      .";"";"p53 binding";-1,77349763;"      .";"      ."
277;"integral component of endoplasmic reticulum membrane";1,89151536;"      .";"      .";"";"neural crest cell migration";-1,77331293;"      .";"      ."
278;"response to activity";1,88071547;"      .";"      .";"";"sialylation";-1,77270918;"      .";"      ."
279;"cellular iron ion homeostasis";1,87974824;"      .";"      .";"";"sialyltransferase activity";-1,77270918;"      .";"      ."
280;"vacuole";1,87153352;"      .";"      .";"";"transmembrane signaling receptor activity";-1,76807806;"      .";"      ."
281;"phototransduction";1,86871294;"      .";"      .";"";"mitotic cytokinesis";-1,76034969;"      .";"      ."
282;"positive regulation of I-kappaB kinase/NF-kappaB signaling";1,86469993;"      .";"      .";"";"positive regulation of sequence-specific DNA binding transcription factor activity";-1,75590409;"      .";"      ."
283;"type B pancreatic cell development";1,86285476;"      .";"      .";"";"branching involved in blood vessel morphogenesis";-1,75366189;"      .";"      ."
284;"ATP metabolic process";1,86137921;"      .";"      .";"";"ciliary basal body";-1,75186438;"      .";"      ."
285;"intracellular signal transduction";1,85716038;"      .";"      .";"";"ATP-dependent chromatin remodeling";-1,74991486;"      .";"      ."
286;"structural constituent of muscle";1,85659728;"      .";"      .";"";"mitotic spindle";-1,73723803;"      .";"      ."
287;"response to methylmercury";1,85620249;"      .";"      .";"";"neural tube formation";-1,73181408;"      .";"      ."
288;"guanyl-nucleotide exchange factor activity";1,85148339;"      .";"      .";"";"telomere maintenance";-1,72946274;"      .";"      ."
289;"hydrolase activity, hydrolyzing O-glycosyl compounds";1,84134201;"      .";"      .";"";"axoneme";-1,72869263;"      .";"      ."
290;"chordate embryonic development";1,83159885;"      .";"      .";"";"neural retina development";-1,72195789;"      .";"      ."
291;"ATP-activated inward rectifier potassium channel activity";1,82871803;"      .";"      .";"";"nuclear pore";-1,72103135;"      .";"      ."
292;"positive regulation of cytosolic calcium ion concentration";1,82534384;"      .";"      .";"";"spindle assembly";-1,71430547;"      .";"      ."
293;"regulation of GTPase activity";1,8169141;"      .";"      .";"";"cell projection";-1,71026722;"      .";"      ."
294;"proton-transporting ATPase activity, rotational mechanism";1,81552934;"      .";"      .";"";"eukaryotic translation initiation factor 3 complex";-1,70941708;"      .";"      ."
295;"NAD+ ADP-ribosyltransferase activity";1,81423269;"      .";"      .";"";"cell cycle arrest";-1,70688819;"      .";"      ."
296;"mitochondrial inner membrane";1,81065258;"      .";"      .";"";"generation of neurons";-1,7008109;"      .";"      ."
297;"epiboly involved in gastrulation with mouth forming second";1,8066492;"      .";"      .";"";"spectrin binding";-1,68861211;"      .";"      ."
298;"single-stranded RNA binding";1,79180574;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-1,67916694;"      .";"      ."
299;"ubiquitin conjugating enzyme binding";1,78468033;"      .";"      .";"";"endopeptidase activity";-1,67778794;"      .";"      ."
300;"M band";1,77406356;"      .";"      .";"";"heart jogging";-1,67193109;"      .";"      ."
301;"peptide catabolic process";1,75847739;"      .";"      .";"";"commitment complex";-1,6675004;"      .";"      ."
302;"late endosome";1,75549146;"      .";"      .";"";"neurogenesis";-1,66136742;"      .";"      ."
303;"myeloid cell development";1,75252266;"      .";"      .";"";"signal transduction by protein phosphorylation";-1,65630169;"      .";"      ."
304;"extrinsic component of cytoplasmic side of plasma membrane";1,75075735;"      .";"      .";"";"transforming growth factor beta receptor signaling pathway";-1,65352204;"      .";"      ."
305;"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity";1,73391905;"      .";"      .";"";"oligodendrocyte differentiation";-1,65179086;"      .";"      ."
306;"vacuolar transport";1,7295372;"      .";"      .";"";"cardiac muscle cell proliferation";-1,64486123;"      .";"      ."
307;"oxidoreductase activity, acting on NAD(P)H";1,72598047;"      .";"      .";"";"GABA-A receptor activity";-1,64340967;"      .";"      ."
308;"one-carbon metabolic process";1,72595142;"      .";"      .";"";"odontogenesis";-1,64027199;"      .";"      ."
309;"peroxisomal membrane";1,71996645;"      .";"      .";"";"proteasome-mediated ubiquitin-dependent protein catabolic process";-1,63981775;"      .";"      ."
310;"response to stress";1,71281429;"      .";"      .";"";"L-ascorbic acid binding";-1,63204158;"      .";"      ."
311;"endosome membrane";1,71036001;"      .";"      .";"";"chemical synaptic transmission";-1,62960128;"      .";"      ."
312;"BLOC-1 complex";1,69555788;"      .";"      .";"";"mesoderm formation";-1,62313507;"      .";"      ."
313;"apoptotic signaling pathway";1,67789944;"      .";"      .";"";"protein complex assembly";-1,62143385;"      .";"      ."
314;"4 iron, 4 sulfur cluster binding";1,66556506;"      .";"      .";"";"intermediate filament";-1,61920904;"      .";"      ."
315;"superoxide metabolic process";1,66106886;"      .";"      .";"";"spindle organization";-1,61659336;"      .";"      ."
316;"Rac GTPase binding";1,65708076;"      .";"      .";"";"protein phosphatase type 2A complex";-1,61586777;"      .";"      ."
317;"GTPase activity";1,65380079;"      .";"      .";"";"somite development";-1,61297727;"      .";"      ."
318;"actin cytoskeleton organization";1,65235794;"      .";"      .";"";"convergent extension involved in gastrulation";-1,61259817;"      .";"      ."
319;"calcium ion transmembrane transport";1,64562711;"      .";"      .";"";"transcription factor complex";-1,61024194;"      .";"      ."
320;"metal ion transport";1,63633282;"      .";"      .";"";"rRNA processing";-1,6026907;"      .";"      ."
321;"mitochondrial electron transport, ubiquinol to cytochrome c";1,63484637;"      .";"      .";"";"structural constituent of ribosome";-1,60239588;"      .";"      ."
322;"anion transmembrane transport";1,6200659;"      .";"      .";"";"protein import into nucleus";-1,59733405;"      .";"      ."
323;"focal adhesion";1,61340209;"      .";"      .";"";"integral component of nuclear inner membrane";-1,59392216;"      .";"      ."
324;"transferase activity, transferring hexosyl groups";1,60951917;"      .";"      .";"";"phospholipid dephosphorylation";-1,59368492;"      .";"      ."
325;"cation channel activity";1,60306377;"      .";"      .";"";"sprouting angiogenesis";-1,58687356;"      .";"      ."
326;"phospholipid binding";1,60296699;"      .";"      .";"";"anatomical structure morphogenesis";-1,58286222;"      .";"      ."
327;"GTPase regulator activity";1,60295174;"      .";"      .";"";"determination of ventral identity";-1,58273395;"      .";"      ."
328;"tumor necrosis factor receptor binding";1,590877;"      .";"      .";"";"retinal cone cell development";-1,57449397;"      .";"      ."
329;"chemotaxis";1,59010012;"      .";"      .";"";"cytosolic large ribosomal subunit";-1,56801506;"      .";"      ."
330;"chemokine-mediated signaling pathway";1,58853601;"      .";"      .";"";"Ran GTPase binding";-1,56610647;"      .";"      ."
331;"non-membrane spanning protein tyrosine kinase activity";1,57946662;"      .";"      .";"";"glutamate receptor activity";-1,56579605;"      .";"      ."
332;"response to mechanical stimulus";1,57554707;"      .";"      .";"";"regulation of vascular endothelial growth factor receptor signaling pathway";-1,55760405;"      .";"      ."
333;"cytoskeleton-dependent intracellular transport";1,56710563;"      .";"      .";"";"determination of liver left/right asymmetry";-1,55604021;"      .";"      ."
334;"regulatory region DNA binding";1,56600897;"      .";"      .";"";"RNA polymerase II transcription factor binding";-1,5441822;"      .";"      ."
335;"dephosphorylation";1,56154267;"      .";"      .";"";"DNA-dependent ATPase activity";-1,53973819;"      .";"      ."
336;"cellular lipid metabolic process";1,55589477;"      .";"      .";"";"regulation of synaptic transmission, glutamatergic";-1,539709;"      .";"      ."
337;"negative regulation of TOR signaling";1,55386494;"      .";"      .";"";"atrioventricular canal development";-1,53586003;"      .";"      ."
338;"regulation of cell cycle";1,54490226;"      .";"      .";"";"regulation of postsynaptic membrane potential";-1,53428782;"      .";"      ."
339;"skeletal muscle tissue development";1,54362414;"      .";"      .";"";"erythrocyte development";-1,53242869;"      .";"      ."
340;"cell migration";1,53345669;"      .";"      .";"";"convergent extension involved in axis elongation";-1,53213055;"      .";"      ."
341;"steroid biosynthetic process";1,53138371;"      .";"      .";"";"voltage-gated potassium channel complex";-1,52684581;"      .";"      ."
342;"zinc II ion transmembrane transport";1,53031276;"      .";"      .";"";"transcription initiation from RNA polymerase II promoter";-1,52499877;"      .";"      ."
343;"hormone-mediated signaling pathway";1,52836217;"      .";"      .";"";"response to biotic stimulus";-1,5183605;"      .";"      ."
344;"pancreas regeneration";1,5271808;"      .";"      .";"";"transcription from RNA polymerase III promoter";-1,51475609;"      .";"      ."
345;"B cell receptor signaling pathway";1,51686283;"      .";"      .";"";"apoptotic process";-1,51403463;"      .";"      ."
346;"ADP transport";1,51532198;"      .";"      .";"";"DNA-directed RNA polymerase III complex";-1,51351736;"      .";"      ."
347;"ATP transport";1,51532198;"      .";"      .";"";"exocrine pancreas development";-1,5108894;"      .";"      ."
348;"tumor necrosis factor-mediated signaling pathway";1,51489654;"      .";"      .";"";"reciprocal meiotic recombination";-1,510579;"      .";"      ."
349;"mitophagy";1,51318943;"      .";"      .";"";"convergent extension";-1,50437382;"      .";"      ."
350;"exocyst localization";1,50338731;"      .";"      .";"";"DNA-dependent DNA replication";-1,50402748;"      .";"      ."
351;"endosome organization";1,50015427;"      .";"      .";"";"structural constituent of nuclear pore";-1,50337582;"      .";"      ."
352;"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";1,4840663;"      .";"      .";"";"mitotic spindle assembly checkpoint";-1,50288682;"      .";"      ."
353;"zinc ion transmembrane transporter activity";1,47241408;"      .";"      .";"";"mRNA transport";-1,50171227;"      .";"      ."
354;"vesicle organization";1,47232492;"      .";"      .";"";"brain morphogenesis";-1,49317153;"      .";"      ."
355;"steroid binding";1,46537029;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-1,49119118;"      .";"      ."
356;"ubiquitin-protein transferase activity";1,45828777;"      .";"      .";"";"chromatin organization";-1,48979305;"      .";"      ."
357;"GDP-dissociation inhibitor activity";1,45364838;"      .";"      .";"";"regulation of neuron differentiation";-1,48125592;"      .";"      ."
358;"chloride transmembrane transport";1,44528479;"      .";"      .";"";"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";-1,47255712;"      .";"      ."
359;"transferase activity, transferring glycosyl groups";1,44525925;"      .";"      .";"";"nuclear membrane";-1,47156157;"      .";"      ."
360;"mitochondrial transport";1,44462635;"      .";"      .";"";"phosphatidylinositol phosphate kinase activity";-1,45848367;"      .";"      ."
361;"basolateral plasma membrane";1,44323383;"      .";"      .";"";"histone acetyltransferase complex";-1,45645118;"      .";"      ."
362;"sulfuric ester hydrolase activity";1,44128661;"      .";"      .";"";"RNA polymerase II transcription cofactor activity";-1,45376442;"      .";"      ."
363;"hydrogen ion transmembrane transport";1,43966163;"      .";"      .";"";"photoreceptor cell maintenance";-1,44491495;"      .";"      ."
364;"regulation of inflammatory response";1,43330738;"      .";"      .";"";"heparin binding";-1,44071877;"      .";"      ."
365;"release of sequestered calcium ion into cytosol";1,42834953;"      .";"      .";"";"calcium ion binding";-1,43214875;"      .";"      ."
366;"zinc II ion transport";1,42787502;"      .";"      .";"";"histone deacetylation";-1,42208885;"      .";"      ."
367;"retinal pigment epithelium development";1,42369883;"      .";"      .";"";"RNA methyltransferase activity";-1,42202395;"      .";"      ."
368;"carboxypeptidase activity";1,42041913;"      .";"      .";"";"regulation of protein kinase activity";-1,42148005;"      .";"      ."
369;"motile cilium";1,41634777;"      .";"      .";"";"chromosome, telomeric region";-1,42011489;"      .";"      ."
370;"cell chemotaxis";1,41432752;"      .";"      .";"";"chromosome segregation";-1,41834665;"      .";"      ."
371;"endosomal transport";1,4139493;"      .";"      .";"";"protein autophosphorylation";-1,40935362;"      .";"      ."
372;"bicarbonate transmembrane transporter activity";1,41304248;"      .";"      .";"";"artery morphogenesis";-1,40665979;"      .";"      ."
373;"cellular response to hormone stimulus";1,40017761;"      .";"      .";"";"synaptic vesicle endocytosis";-1,40289894;"      .";"      ."
374;"acyl-CoA hydrolase activity";1,3997498;"      .";"      .";"";"ATP-dependent RNA helicase activity";-1,40114677;"      .";"      ."
375;"thigmotaxis";1,39376861;"      .";"      .";"";"cell morphogenesis";-1,40092009;"      .";"      ."
376;"tumor necrosis factor-activated receptor activity";1,3923032;"      .";"      .";"";"transmembrane receptor protein tyrosine kinase signaling pathway";-1,39564999;"      .";"      ."
377;"sterol biosynthetic process";1,38223878;"      .";"      .";"";"determination of pancreatic left/right asymmetry";-1,39271582;"      .";"      ."
378;"response to stimulus";1,37873886;"      .";"      .";"";"positive regulation of neurogenesis";-1,3885103;"      .";"      ."
379;"transferase activity, transferring acyl groups";1,37818404;"      .";"      .";"";"stabilization of membrane potential";-1,38722204;"      .";"      ."
380;"actin filament";1,37527633;"      .";"      .";"";"ubiquitin protein ligase binding";-1,3868142;"      .";"      ."
381;"endocytosis";1,36351094;"      .";"      .";"";"transcription cofactor activity";-1,38557649;"      .";"      ."
382;"regulation of pH";1,3522618;"      .";"      .";"";"skeletal system development";-1,38541132;"      .";"      ."
383;"actin nucleation";1,34905896;"      .";"      .";"";"posterior lateral line development";-1,38271521;"      .";"      ."
384;"regulation of cell proliferation";1,34617066;"      .";"      .";"";"animal organ morphogenesis";-1,38249489;"      .";"      ."
385;"phosphatidylinositol-mediated signaling";1,33512866;"      .";"      .";"";"synapse";-1,37734167;"      .";"      ."
386;"autophagosome";1,33338772;"      .";"      .";"";"tRNA modification";-1,37027032;"      .";"      ."
387;"proton-transporting V-type ATPase, V0 domain";1,31776174;"      .";"      .";"";"axon";-1,36841392;"      .";"      ."
388;"cellular metabolic process";1,31671237;"      .";"      .";"";"voltage-gated sodium channel complex";-1,36420536;"      .";"      ."
389;"phosphatidylinositol 3-kinase complex";1,31616001;"      .";"      .";"";"small-subunit processome";-1,3583796;"      .";"      ."
390;"retrograde transport, endosome to Golgi";1,31359487;"      .";"      .";"";"GABA-A receptor complex";-1,35273595;"      .";"      ."
391;"calcium channel activity";1,30903267;"      .";"      .";"";"negative regulation of canonical Wnt signaling pathway";-1,3519563;"      .";"      ."
392;"digestive tract morphogenesis";1,29695061;"      .";"      .";"";"hematopoietic progenitor cell differentiation";-1,34305247;"      .";"      ."
393;"anion transport";1,29282204;"      .";"      .";"";"spindle pole";-1,34143216;"      .";"      ."
394;"axon development";1,29026593;"      .";"      .";"";"translation";-1,34106172;"      .";"      ."
395;"cytoplasmic vesicle";1,27520649;"      .";"      .";"";"maturation of LSU-rRNA";-1,34046742;"      .";"      ."
396;"myofibril assembly";1,27483451;"      .";"      .";"";"positive regulation of cyclin-dependent protein serine/threonine kinase activity";-1,3383533;"      .";"      ."
397;"peptide cross-linking";1,27478145;"      .";"      .";"";"calmodulin binding";-1,33774787;"      .";"      ."
398;"protein-glutamine gamma-glutamyltransferase activity";1,27478145;"      .";"      .";"";"neurotransmitter secretion";-1,33524185;"      .";"      ."
399;"secretory granule";1,2508117;"      .";"      .";"";"endodeoxyribonuclease activity";-1,33511801;"      .";"      ."
400;"hydrolase activity, acting on ester bonds";1,24826482;"      .";"      .";"";"negative regulation of mitotic cell cycle";-1,32754668;"      .";"      ."
401;"Rho protein signal transduction";1,2453644;"      .";"      .";"";"pronephric glomerulus morphogenesis";-1,32477486;"      .";"      ."
402;"mRNA 3'-UTR binding";1,24227191;"      .";"      .";"";"protein phosphatase regulator activity";-1,30991482;"      .";"      ."
403;"N-glycan processing";1,23832359;"      .";"      .";"";"spindle";-1,30713051;"      .";"      ."
404;"receptor binding";1,2264798;"      .";"      .";"";"potassium ion leak channel activity";-1,30553106;"      .";"      ."
405;"NADH dehydrogenase (ubiquinone) activity";1,2225759;"      .";"      .";"";"neuronal action potential";-1,30264958;"      .";"      ."
406;"regulation of cell growth";1,21463408;"      .";"      .";"";"postsynaptic membrane";-1,30067902;"      .";"      ."
407;"actin filament binding";1,20779664;"      .";"      .";"";"bone mineralization";-1,29198558;"      .";"      ."
408;"calcium channel regulator activity";1,20519077;"      .";"      .";"";"cardiac muscle cell differentiation";-1,29193649;"      .";"      ."
409;"G-protein beta/gamma-subunit complex binding";1,20472517;"      .";"      .";"";"embryonic pattern specification";-1,29015212;"      .";"      ."
410;"guanyl nucleotide binding";1,20472517;"      .";"      .";"";"endoderm development";-1,28296044;"      .";"      ."
411;"regulation of actin cytoskeleton organization";1,18608482;"      .";"      .";"";"phosphatidylinositol metabolic process";-1,2726031;"      .";"      ."
412;"positive regulation of ERK1 and ERK2 cascade";1,18388156;"      .";"      .";"";"transcription factor TFIID complex";-1,26219831;"      .";"      ."
413;"aerobic respiration";1,18292665;"      .";"      .";"";"metallocarboxypeptidase activity";-1,25849472;"      .";"      ."
414;"integral component of mitochondrial inner membrane";1,17510554;"      .";"      .";"";"cytosolic small ribosomal subunit";-1,23767729;"      .";"      ."
415;"drug transmembrane transport";1,16834519;"      .";"      .";"";"dopaminergic neuron differentiation";-1,23268203;"      .";"      ."
416;"thrombin-activated receptor activity";1,16695141;"      .";"      .";"";"histone deacetylase activity";-1,22613968;"      .";"      ."
417;"thrombin-activated receptor signaling pathway";1,16695141;"      .";"      .";"";"ribosome";-1,22386263;"      .";"      ."
418;"signal transduction";1,15991355;"      .";"      .";"";"microtubule cytoskeleton organization";-1,22095675;"      .";"      ."
419;"mitochondrion organization";1,15717454;"      .";"      .";"";"DNA integration";-1,22086143;"      .";"      ."
420;"proton-transporting ATP synthase activity, rotational mechanism";1,14819126;"      .";"      .";"";"signaling";-1,20351213;"      .";"      ."
421;"activation of MAPKKK activity";1,13695503;"      .";"      .";"";"camera-type eye morphogenesis";-1,20129083;"      .";"      ."
422;"cellular oxidant detoxification";1,13193179;"      .";"      .";"";"dynein heavy chain binding";-1,19975492;"      .";"      ."
423;"vacuolar proton-transporting V-type ATPase, V0 domain";1,12697215;"      .";"      .";"";"negative regulation of nucleic acid-templated transcription";-1,19884239;"      .";"      ."
424;"postsynapse";1,12332658;"      .";"      .";"";"cyclin-dependent protein kinase holoenzyme complex";-1,1951641;"      .";"      ."
425;"serine-type carboxypeptidase activity";1,12156576;"      .";"      .";"";"postsynaptic density";-1,19353431;"      .";"      ."
426;"metallopeptidase activity";1,12071909;"      .";"      .";"";"transmembrane receptor protein serine/threonine kinase activity";-1,19244718;"      .";"      ."
427;"integral component of plasma membrane";1,11407503;"      .";"      .";"";"regulation of proteolysis";-1,18979898;"      .";"      ."
428;"manganese ion binding";1,11331106;"      .";"      .";"";"negative chemotaxis";-1,18894791;"      .";"      ."
429;"regulation of heart rate";1,11270569;"      .";"      .";"";"nuclear envelope";-1,18784852;"      .";"      ."
430;"protease binding";1,10598529;"      .";"      .";"";"translational initiation";-1,18684512;"      .";"      ."
431;"exocyst";1,09459434;"      .";"      .";"";"ribosomal large subunit assembly";-1,18175477;"      .";"      ."
432;"chloride channel complex";1,09416913;"      .";"      .";"";"establishment or maintenance of epithelial cell apical/basal polarity";-1,18118872;"      .";"      ."
433;"protein kinase C activity";1,09177658;"      .";"      .";"";"negative regulation of cell death";-1,18067547;"      .";"      ."
434;"chemokine receptor activity";1,08996265;"      .";"      .";"";"regulation of molecular function";-1,17973661;"      .";"      ."
435;"peptidyl-tyrosine autophosphorylation";1,07206091;"      .";"      .";"";"syntaxin binding";-1,17597876;"      .";"      ."
436;"cation transmembrane transport";1,06901053;"      .";"      .";"";"cell fate specification";-1,16443033;"      .";"      ."
437;"cellular glucose homeostasis";1,06738594;"      .";"      .";"";"translation initiation factor activity";-1,16364634;"      .";"      ."
438;"activation of MAPK activity";1,04981325;"      .";"      .";"";"induction of positive chemotaxis";-1,15521804;"      .";"      ."
439;"perinuclear region of cytoplasm";1,0483189;"      .";"      .";"";"ammonium transmembrane transport";-1,15442764;"      .";"      ."
440;"tissue regeneration";1,04618182;"      .";"      .";"";"ubiquitin-dependent protein catabolic process";-1,15299847;"      .";"      ."
441;"phospholipid-translocating ATPase activity";1,03894574;"      .";"      .";"";"hyaluronic acid binding";-1,15135584;"      .";"      ."
442;"phospholipid translocation";1,03894574;"      .";"      .";"";"negative regulation of cell differentiation";-1,14888841;"      .";"      ."
443;"recycling endosome";1,03588949;"      .";"      .";"";"nucleotide-excision repair";-1,13704239;"      .";"      ."
444;"ER to Golgi vesicle-mediated transport";1,03368499;"      .";"      .";"";"negative regulation of apoptotic process";-1,13603367;"      .";"      ."
445;"vacuolar membrane";1,02260451;"      .";"      .";"";"protein homooligomerization";-1,1335082;"      .";"      ."
446;"antioxidant activity";1,02057573;"      .";"      .";"";"nucleic acid phosphodiester bond hydrolysis";-1,12553326;"      .";"      ."
447;"pre-autophagosomal structure";1,01902527;"      .";"      .";"";"P-body";-1,11867654;"      .";"      ."
448;"multicellular organismal response to stress";1,01467466;"      .";"      .";"";"methyltransferase activity";-1,11814565;"      .";"      ."
449;"unfolded protein binding";1,01248929;"      .";"      .";"";"exonuclease activity";-1,1168987;"      .";"      ."
450;"cytoskeletal protein binding";1,00800868;"      .";"      .";"";"carbonate dehydratase activity";-1,11627146;"      .";"      ."
451;"cellular response to tumor necrosis factor";1,00798033;"      .";"      .";"";"nuclear envelope organization";-1,11376503;"      .";"      ."
452;"cytoplasmic vesicle membrane";1,00725179;"      .";"      .";"";"adenosine receptor signaling pathway";-1,10992565;"      .";"      ."
453;"SNARE binding";1,00224096;"      .";"      .";"";"transcription elongation from RNA polymerase II promoter";-1,10457504;"      .";"      ."
454;"phospholipid transport";0,99722896;"      .";"      .";"";"protein methylation";-1,10233963;"      .";"      ."
455;"actin filament polymerization";0,99714277;"      .";"      .";"";"ammonium transmembrane transporter activity";-1,096747;"      .";"      ."
456;"adaptive immune response";0,99694865;"      .";"      .";"";"RNA methylation";-1,09523091;"      .";"      ."
457;"lamellipodium";0,99441629;"      .";"      .";"";"regulation of gene expression";-1,0828885;"      .";"      ."
458;"heme binding";0,99120136;"      .";"      .";"";"protein complex scaffold";-1,08102608;"      .";"      ."
459;"insulin receptor binding";0,98930504;"      .";"      .";"";"formation of translation preinitiation complex";-1,07830522;"      .";"      ."
460;"MAPK cascade";0,98535033;"      .";"      .";"";"acetylgalactosaminyltransferase activity";-1,07741301;"      .";"      ."
461;"regulation of blood pressure";0,98481024;"      .";"      .";"";"N-acetyltransferase activity";-1,07670355;"      .";"      ."
462;"negative regulation of JAK-STAT cascade";0,97952811;"      .";"      .";"";"transmembrane receptor protein serine/threonine kinase signaling pathway";-1,07516836;"      .";"      ."
463;"CCR chemokine receptor binding";0,97447842;"      .";"      .";"";"retina layer formation";-1,07505744;"      .";"      ."
464;"cellular response to interferon-gamma";0,97447842;"      .";"      .";"";"peptidyl-threonine phosphorylation";-1,07203553;"      .";"      ."
465;"lymphocyte chemotaxis";0,97447842;"      .";"      .";"";"cytoskeleton organization";-1,06927339;"      .";"      ."
466;"monocyte chemotaxis";0,97447842;"      .";"      .";"";"endothelial cell proliferation";-1,06600501;"      .";"      ."
467;"sodium channel regulator activity";0,96895292;"      .";"      .";"";"fibroblast growth factor receptor binding";-1,06434662;"      .";"      ."
468;"regulation of cell shape";0,96763439;"      .";"      .";"";"galactosyltransferase activity";-1,06336402;"      .";"      ."
469;"peptide binding";0,96497397;"      .";"      .";"";"Kupffer's vesicle development";-1,06258625;"      .";"      ."
470;"potassium ion import";0,96017709;"      .";"      .";"";"cadherin binding";-1,06037966;"      .";"      ."
471;"RNA polymerase II transcription coactivator activity";0,95738576;"      .";"      .";"";"regulation of canonical Wnt signaling pathway";-1,05515844;"      .";"      ."
472;"clathrin adaptor complex";0,95427687;"      .";"      .";"";"phospholipid metabolic process";-1,05426093;"      .";"      ."
473;"acid phosphatase activity";0,9472901;"      .";"      .";"";"sodium channel activity";-1,04824607;"      .";"      ."
474;"protein homodimerization activity";0,94094201;"      .";"      .";"";"embryonic organ development";-1,04393981;"      .";"      ."
