"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000074441";92;"ENSDARG00000074441";"gp1bb";5,16991671710217;1,44407833388038;3,16800516327057;-1,86486357363269;0,845030374029987;6,32131246871127;"5.08126479115134e-06      .";"39 x 39";"8 NA";"glycoprotein Ib (platelet), beta polypeptide [Source:ZFIN;Acc:ZDB-GENE-081104-406]"
"ENSDARG00000036670";93;"ENSDARG00000036670";"aplnrb";6,41283660974809;1,77477489766317;3,15352044385689;-3,54583339475295;0,781789161142554;5,01514299645574;"6.34664171080823e-05      .";"38 x 40";"10 NA";"apelin receptor b [Source:ZFIN;Acc:ZDB-GENE-050913-90]"
"ENSDARG00000037429";94;"ENSDARG00000037429";"tll1";7,52346639834699;1,30703583328676;3,09773670134949;-2,45019015124285;0,874459921429463;7,21058703385608;"1.03856628341781e-06      .";"39 x 39";"1 NA";"tolloid-like 1 [Source:ZFIN;Acc:ZDB-GENE-041020-1]"
"ENSDARG00000104453";95;"ENSDARG00000104453";"flt4";7,92552318674669;1,36742935927159;3,0630770904013;-2,38812989633883;0,938243997566783;10,8475578360427;"4.37749902992834e-09      .";"39 x 40";"14 NA";"fms-related tyrosine kinase 4 [Source:ZFIN;Acc:ZDB-GENE-980526-326]"
"ENSDARG00000098294";96;"ENSDARG00000098294";"col5a3a";5,85744562647511;1,66149511791621;3,06200221493089;-2,97627337763507;0,852466774354419;6,52254853992331;"3.51419114319462e-06      .";"40 x 40";"3 NA";"collagen, type V, alpha 3a [Source:ZFIN;Acc:ZDB-GENE-030131-968]"
"ENSDARG00000060946";97;"ENSDARG00000060946";"pip5kl1";6,09020969743883;1,48297214255791;3,05935797308798;-3,17529187406933;0,879305264724517;7,38510775325597;"7.70149121809283e-07      .";"40 x 40";"5 NA";"phosphatidylinositol-4-phosphate 5-kinase-like 1 [Source:ZFIN;Acc:ZDB-GENE-060526-248]"
"ENSDARG00000053666";98;"ENSDARG00000053666";"myb";7,19642123614813;1,54123444410124;3,05620623704222;-2,52732384584741;0,829947957026111;5,95114531870473;"1.01585446095065e-05      .";"39 x 39";"23 NA";"v-myb avian myeloblastosis viral oncogene homolog [Source:ZFIN;Acc:ZDB-GENE-991110-14]"
"ENSDARG00000061017";99;"ENSDARG00000061017";"spns2";7,97710353147306;1,39523695427525;3,05606700580335;-1,84318378061664;0,850875619893769;6,47833091656872;"3.80897123553048e-06      .";"39 x 39";"5 NA";"spinster homolog 2 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-030131-5843]"
"ENSDARG00000059093";100;"ENSDARG00000059093";"";9,41870296874841;1,41267720460079;3,01793170051521;-1,94809443384922;0,92415378265376;9,67647957480947;"2.16607856096118e-08      .";"39 x 40";"5 NA";"si:ch211-173b16.3 [Source:ZFIN;Acc:ZDB-GENE-081104-19]"
"ENSDARG00000096978";101;"ENSDARG00000096978";"";4,20269177964592;1,40974692677507;2,89344564704423;-1,3338056557685;0,90652867149789;8,58975264156548;"1.08883371652269e-07      .";"40 x 39";"3 NA";""
"ENSDARG00000008503";102;"ENSDARG00000008503";"glcci1";7,11327379104889;1,59972310607198;2,87878550237516;-4,43742936792496;0,787838251366511;5,11681127170981;"5.17398383435008e-05      .";"40 x 40";"19 NA";"glucocorticoid induced 1 [Source:ZFIN;Acc:ZDB-GENE-031010-41]"
"ENSDARG00000096667";103;"ENSDARG00000096667";"si:dkey-25o16.2";7,95171655353708;1,5978425482019;2,85382995514827;-2,81503340520159;0,820975074970903;5,75150116929504;"1.48742246998124e-05      .";"38 x 40";"1 NA";"si:dkey-25o16.2 [Source:ZFIN;Acc:ZDB-GENE-121214-307]"
"ENSDARG00000103754";104;"ENSDARG00000103754";"aspm";11,1291715421967;1,36975218217413;2,83523308773965;-1,50610392035969;0,934277114249018;10,4813697836509;"7.11249770191102e-09      .";"38 x 40";"22 NA";"abnormal spindle microtubule assembly [Source:ZFIN;Acc:ZDB-GENE-050208-620]"
"ENSDARG00000053479";105;"ENSDARG00000053479";"gdf6a";7,18188129725075;1,72401894158823;2,80712618892197;-4,36980036196408;0,75133051590266;4,55402819965612;"0.000162577302412981      .";"40 x 40";"16 NA";"growth differentiation factor 6a [Source:ZFIN;Acc:ZDB-GENE-980526-373]"
"ENSDARG00000061747";106;"ENSDARG00000061747";"si:ch73-147f11.1";6,51919021769545;1,55997454266394;2,80633220671135;-3,62326365126035;0,803664817001297;5,402042103345;"2.93623681717481e-05      .";"40 x 39";"9 NA";"si:ch73-147f11.1 [Source:ZFIN;Acc:ZDB-GENE-110411-223]"
"ENSDARG00000020979";107;"ENSDARG00000020979";"fam65c";7,74686296950826;1,39749304334646;2,76422207521311;-2,67760287092709;0,859560297861642;6,72800424079808;"2.42553685847469e-06      .";"38 x 40";"6 NA";"family with sequence similarity 65, member C [Source:ZFIN;Acc:ZDB-GENE-050220-13]"
"ENSDARG00000044485";108;"ENSDARG00000044485";"sall4";8,66979986097137;1,5109326508474;2,74773683865309;-2,38860800487151;0,857038628350881;6,6533530031378;"2.77346245436405e-06      .";"39 x 40";"23 NA";"spalt-like transcription factor 4 [Source:ZFIN;Acc:ZDB-GENE-060328-2]"
"ENSDARG00000062402";109;"ENSDARG00000062402";"frem1b";7,98569482464491;1,7250513533771;2,74069395115002;-3,70829461208717;0,83876623684193;6,16182948623453;"6.83283341684771e-06      .";"39 x 40";"22 NA";"Fras1 related extracellular matrix 1b [Source:ZFIN;Acc:ZDB-GENE-050208-783]"
"ENSDARG00000076950";110;"ENSDARG00000076950";"kel";7,0700537249055;1,45956219468306;2,71254715185866;-3,94276791396051;0,674839557252946;3,65784303522424;"0.00106162376947139      .";"38 x 40";"16 NA";"Kell blood group, metallo-endopeptidase [Source:ZFIN;Acc:ZDB-GENE-110411-118]"
"ENSDARG00000053646";111;"ENSDARG00000053646";"adrb3a";6,8842917671736;1,36208728655305;2,71240066022558;-2,42036614636589;0,837126662231503;6,121482571088;"7.36853386573699e-06      .";"38 x 40";"8 NA";"adrenoceptor beta 3a [Source:ZFIN;Acc:ZDB-GENE-080917-21]"
"ENSDARG00000099541";112;"ENSDARG00000099541";"";7,96637707959729;1,48763749858175;2,70668502410635;-2,76788279680316;0,840836006116468;6,21357189359203;"6.20444953458588e-06      .";"38 x 40";"KN150240.1 NA";"DEP domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24902]"
"ENSDARG00000074581";113;"ENSDARG00000074581";"add2";8,83993290613434;1,40734216301744;2,68973846731185;-1,88562264212563;0,859813439706776;6,73560079994042;"2.39277854130471e-06      .";"38 x 40";"5 NA";"adducin 2 (beta) [Source:ZFIN;Acc:ZDB-GENE-080718-4]"
"ENSDARG00000055229";114;"ENSDARG00000055229";"ncs1a";5,46941345302236;1,47724517662786;2,67102084860753;-2,27327006044509;0,841901905344847;6,24057945726911;"5.90061619787363e-06      .";"40 x 40";"5 NA";"neuronal calcium sensor 1a [Source:ZFIN;Acc:ZDB-GENE-021220-1]"
"ENSDARG00000091101";115;"ENSDARG00000091101";"fabp10b";3,67772444282266;1,19911821760733;2,65745779565097;-1,02466500602331;0,929814677878833;10,1059102633806;"1.18592586861865e-08      .";"39 x 39";"17 NA";"fatty acid binding protein 10b, liver basic [Source:ZFIN;Acc:ZDB-GENE-100217-2]"
"ENSDARG00000101508";116;"ENSDARG00000101508";"nr6a1a";4,37744436872985;1,25325641940432;2,59654532939188;-1,22142636799494;0,866946053584842;6,95780576338903;"1.61316722824267e-06      .";"38 x 40";"8 NA";"nuclear receptor subfamily 6, group A, member 1a [Source:ZFIN;Acc:ZDB-GENE-991207-19]"
"ENSDARG00000039020";117;"ENSDARG00000039020";"fbxo5";7,04421620647868;1,246950145649;2,58226337616705;-2,43722303136519;0,898980924611796;8,21010047814656;"1.9776117721193e-07      .";"39 x 39";"13 NA";"F-box protein 5 [Source:ZFIN;Acc:ZDB-GENE-030131-4027]"
"ENSDARG00000074231";118;"ENSDARG00000074231";"LOC100535100";6,5948969415773;1,40496976958962;2,57520190480154;-3,36441789401216;0,816281605558669;5,6523895962301;"1.80094712454171e-05      .";"38 x 40";"3 NA";"SLC9A3 regulator 2 [Source:HGNC Symbol;Acc:HGNC:11076]"
"ENSDARG00000016531";119;"ENSDARG00000016531";"klhl4";5,70163748176667;1,23756431790003;2,54971927503479;-2,11579532187445;0,839914179680859;6,19041391289952;"6.47791796670738e-06      .";"38 x 40";"14 NA";"kelch-like family member 4 [Source:ZFIN;Acc:ZDB-GENE-070410-63]"
"ENSDARG00000102277";120;"ENSDARG00000102277";"lama1";9,4314418500592;1,48290343553262;2,54242130819329;-2,42090511202306;0,889087679538931;7,76942054820849;"4.04371072182386e-07      .";"39 x 40";"24 NA";"laminin, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-060118-1]"
"ENSDARG00000062517";121;"ENSDARG00000062517";"si:ch211-107n13.1";6,35818125840133;1,55598329930588;2,50784186151725;-3,14044378624446;0,786815879490502;5,09936125414362;"5.35815609663537e-05      .";"38 x 40";"16 NA";"si:ch211-107n13.1 [Source:ZFIN;Acc:ZDB-GENE-060503-190]"
"ENSDARG00000098578";122;"ENSDARG00000098578";"pdgfab";6,1564991995387;1,49485934882369;2,45899635134446;-2,77833405207328;0,739639581832108;4,3960539665261;"0.000225460520463017      .";"39 x 39";"3 NA";"platelet-derived growth factor alpha polypeptide b [Source:ZFIN;Acc:ZDB-GENE-060929-124]"
"ENSDARG00000002795";123;"ENSDARG00000002795";"meis3";7,17025018883551;1,89137010625161;2,42794438379131;-4,56108196208779;0,686950353241326;3,78118200791904;"0.000818218603653609      .";"39 x 40";"15 NA";"myeloid ecotropic viral integration site 3 [Source:ZFIN;Acc:ZDB-GENE-010406-2]"
"ENSDARG00000092290";124;"ENSDARG00000092290";"si:dkeyp-26a9.2";7,28005832101098;1,44771992295403;2,42366410504695;-3,76487779534543;0,799552188586511;5,3250528852911;"3.41800598697706e-05      .";"38 x 40";"1 NA";"si:dkeyp-26a9.2 [Source:ZFIN;Acc:ZDB-GENE-090313-379]"
"ENSDARG00000060106";125;"ENSDARG00000060106";"crb2a";8,13355676970099;1,34387682887714;2,22078939027079;-2,76571599755501;0,772201273116349;4,86136619024656;"8.66365887751686e-05      .";"38 x 40";"21 NA";"crumbs family member 2a [Source:ZFIN;Acc:ZDB-GENE-060612-1]"
