"";"24hpf_neg";"24hpf_pos";"48hpf_neg";"48hpf_pos";"72hpf_neg";"72hpf_pos";"72hpf_neg_gata5";"72hpf_pos_gata5";"72hpf_neg_tbx5";"72hpf_pos_tbx5";"72hpf_neg_hand2";"72hpf_pos_hand2"
"cell morphogenesis";1,02687724525034;0,0114513228457798;2,4979004471711;0,201805246258985;3,25774974901153;0,171146846582929;4,04248476530547;0,0258940737884331;4,11482235817328;0,0415237274187159;3,82476608925542;-0,0178752876468536
"cell projection";2,18944961601943;0,231772761086536;2,93034344861286;0,156563048296331;2,04256250494585;0,144476018367291;1,92439206874657;0,0506735144915828;1,10104931725198;-0,0621052594959887;1,49880173589351;0,181928284204213
"cell projection organization";2,43738593108141;0,0947029341276027;1,43840832422348;0,216368382739605;0,669419537450074;-0,002954597419692;0,733057299214511;0,036125829369974;0,894588264143855;-0,168922618988561;0,926015667205349;-2,27176942680262
"cell proliferation";2,26894907423561;-0,0803882868373176;1,73132780084148;0,153427998308815;1,96659028701493;0,495495180407563;1,57717287793234;0,0315597419561507;0,86596124204706;0,0652587458962057;0,93105415929757;-10,7255278035695
"cell recognition";-1,00147809486595;0,169569062095695;-0,60468957136357;0,344293298642398;0,649407606305554;0,397710851404893;1,2414528067316;0,0299391098965443;1,44886614123722;0,0580925270049893;0,13227397300457;-0,22292363793897
"cell redox homeostasis";-0,436189341195509;1,50077208305941;-2,13723511311449;0,395549557558375;-1,40569829280799;0,55142946779029;-3,02377609874426;0,0456606344239344;-4,02066129502216;-0,449472321375631;-3,87858121348809;0,204469242864904
"cell surface";-0,880232420265615;0,109950093602499;-0,893981046202258;-0,250896431286729;-0,857506210409041;-0,244086392046015;1,16627634021771;0,0745369873311732;-0,575629014276594;-0,01883216301105;-0,162815793045522;-0,550531976351923
"cell surface receptor signaling pathway";0,00734420474078224;0,0911268218986389;1,97473267683307;0,109357493792292;4,9036802604159;0,123709562814581;4,9135437876668;0,0756759200807286;4,05577183778438;0,0277820980616509;2,75617374350589;-0,600145940147049
"cellular amino acid biosynthetic process";0,870658788771825;0,115725952176079;-1,77761494885971;0,188646309577191;0,0223492106253955;0,468967885174341;-0,15325903848732;0,0231013756368947;-1,27759857181252;0,0554152401501373;-0,68961045872302;0,185286792337804
"cellular amino acid metabolic process";-2,57265583694402;0,113002681153319;-3,56189477899645;-0,266651874870187;0,25745666559355;-0,188469865887484;-1,94204154019925;0,0305715009693816;-2,16948674673635;0,070004828285017;-3,45849716273954;1,64483185382419
"cellular calcium ion homeostasis";-5,91015351409828;-0,0435033744905835;-1,35676114966122;0,621645971661646;0,640227626531336;1,80814271827206;2,22679818338643;0,0362116053328829;4,32235485292088;0,0619121019316035;1,31722158550972;-0,178772069004539
"cellular component organization";-1,28053890662914;0,536519370435301;1,03216054812797;0,0328403781778249;0,541022722773977;0,152525763857717;1,41191450485729;0,0192968344174965;1,13865125756127;-0,368364258465202;0,265387102985203;0,114167908212563
"cellular glucose homeostasis";0,236503111392654;-0,0951803199318418;-0,222018521647692;0,0170550729595347;-1,11233431543349;0,25112027663271;0,00454566804625606;0,0192192638437207;-0,936670813863836;0,0238107491743084;-0,25215965767322;-0,304489484769145
"cellular iron ion homeostasis";-1,56474632547005;-0,0468526404346489;-3,84004583990784;0,213576829632004;-3,16565583644589;0,617955551332325;-0,644800670360299;0,0312177067350626;-4,01949876650641;0,10114230503834;-2,67528693440598;0,6176111873336
"cellular lipid metabolic process";-1,62907271126648;-11,5727757052427;0,249818833339088;0,13994024618925;-0,0987188177928877;0,383445458994161;-0,105576189234721;0,0193639615795403;1,05145332124824;0,0594591968274731;-0,680617106617139;0,18267242748068
"cellular metabolic process";1,06782099481092;2,58096561730549;0,513426595831803;0,0245836749921702;-0,704901739574146;0,416786333551055;-1,68685574562961;0,0242982599292018;-1,16201601086713;0,0455259636874398;-0,512976024342149;0,259638990226767
"cellular oxidant detoxification";-2,72282509078789;0,899888060441806;-3,99919975579183;1,05755149930047;-2,14148979877891;0,77121813255736;-2,81370338860332;0,0414401635205747;-4,68533331636824;0,0915377794341993;-3,45080166901812;0,797269825703778
"cellular protein modification process";0,562802046868005;0,191009518861585;0,249901034028302;0,239676900924595;-0,687461614434752;0,669661090541481;-0,798330873084771;0,0368333299785234;-0,340681628391235;0,0734962203629045;-0,900665745562406;0,642439375770189
"cellular response to DNA damage stimulus";7,4277852091001;0,809014601134697;1,76574858465605;0,356271408579109;1,1507558188068;1,21237220963519;-2,45639870840687;0,0592365930419992;-1,64520784364671;0,0605056266275533;-1,19838289816676;-0,811526088181822
"cellular response to estrogen stimulus";-4,03198985913082;0,026930113687657;-5,52613241797299;-0,00466312698473396;1,90209712703793;0,921424922304482;-1,80799978864148;0,030868489508292;-2,76886238097543;-0,0286545182917845;-2,1332763525484;0,265771397648858
"cellular response to hormone stimulus";-3,03206894712214;0,0204174958747443;-1,90284706091564;-0,400319421108837;-2,86758398267295;-0,0650770478600338;-0,497783550553508;0,0325498903923713;0,966038122075125;0,0472317242398171;1,15411625603525;-0,276735799691778
"cellular response to interferon-gamma";-2,36610976485351;-0,205767672364856;-1,13922178227496;-0,917363774661369;-0,536428175325973;-0,658952919491221;0,543802585049612;0,0289337618222632;-1,43034038632832;0,0497736608169573;-0,771402240234212;-0,1950487775285
"cellular response to interleukin-1";-2,10221466306963;-0,191709940818601;-0,926555842835017;-0,890094068247844;-0,375729129514183;-0,62353828813794;0,725954290705842;0,0295819125576603;-1,36670323041245;0,0503840590120056;-0,714135878454792;-0,201037703578984
"cellular response to nitrogen starvation";-2,84870361835812;0,022105993711344;-1,61562304772151;0,244765689695244;-1,70093971696692;0,354384021297737;-0,106608643481216;0,0207961845351095;-1,36862614189669;0,0536375457463847;-2,32941748307589;0,443317809016251
"cellular response to oxidative stress";-0,539033209040786;0,267145714918343;-2,77827442746055;0,192010088044948;-1,59215602848024;0,728788172977954;-3,24670413506141;0,0226867690514667;-2,51247616392886;0,0524147933173931;-3,23391059952076;0,142387010956371
"cellular response to tumor necrosis factor";-2,31589148632717;-0,197592681381072;-1,07797629010526;-0,888904134017726;-0,610881832691946;-0,620466202888546;0,565398318762947;0,0295950728341396;-1,43176014347248;0,051611667008426;-0,840858882152038;-0,177795000033557
"cellular response to xenobiotic stimulus";-4,03615083114085;0,101713640822513;-4,3666866169372;0,283610006221322;-0,252879418352502;1,05335501874104;-1,76480280763939;0,0336534483394363;-4,36546095326881;0,0768867790123634;-4,72942912033429;5,61659561721727
"cellular_component";-4,49866625714503;-1,76247156014927;-6,85209054505402;0,286009269346919;-4,7015790602106;2,28922249047722;-7,97912195606903;0,250278344928162;-6,85496018138107;-0,0369337014259774;-6,18084466105054;1,88835318010836
"central nervous system development";-0,596653739610043;0,0969667599423042;4,06959135095721;-0,310831940215885;6,00346353274523;0,841190896333314;5,51309993623259;0,0454965832695133;5,78527280841019;0,0805610126494724;4,51300026733366;-0,377985997382333
"central nervous system projection neuron axonogenesis";0,215544331733424;0,201512654797377;2,61865453495768;0,111940227896363;2,10105799984784;0,396106647007992;2,65275183186163;0,0208910061911587;2,81593035960228;0,0402676134069781;2,75440015462769;0,0626748066680542
"centriole";4,51758679738505;0,243767672563128;2,25166628329974;-0,00238590954321016;1,10451481019793;0,207457282444126;-0,432342952406755;0,0256814972353068;-0,338201660800233;0,0340841780031598;0,384953215206659;-3,00626145314262
"centrosome";4,52546305066288;0,613112278321824;4,46698255407175;0,344026100709283;3,04205309914726;0,670037536035792;1,60165869050878;0,0542746718335092;2,35902461308552;0,124813030899932;0,684039849104792;0,0985336339766361
"ceramide biosynthetic process";-0,662069302081415;0,126946398436663;-0,811352928279391;-1,35688133609474;0,532163452482696;0,375609389728795;-1,12688805355957;0,0254709858395166;-0,286010168011215;0,0268559423912452;-1,31356801735523;0,681762060142597
"cerebellum development";3,44541048701429;0,0843220074108719;0,154189048023713;0,38507682307923;6,05668222847661;-0,366758737835014;-0,305900257825179;0,0294760266104426;0,906618306823841;0,0559245714116766;4,72584955848637;-0,126388082266299
"cGMP biosynthetic process";-1,43101558359405;-0,771716467859127;-0,032689302171972;-0,0540746630855109;2,89845081687647;1,11313514235053;2,07770230405657;0,0326133597388634;3,35277945406509;0,0278053827999931;1,67806699522497;-0,224773452949173
"channel regulator activity";-0,675999674058451;-0,0361877149994145;2,68598775532829;0,0365129155913505;-0,847531395449645;-1,62964568158184;1,552190531313;0,0191525929881844;4,59121868869035;0,0310643911211968;3,77638602949105;-0,00454739249579976
"chaperone-mediated protein folding";0,890037573019966;0,238511478496707;-0,528851642141378;-0,00333970929821206;0,933758810553852;0,624128589566914;-0,673928060046077;0,0309656338120853;-0,701834009731528;0,0510290351949669;0,91677621091926;-0,390687731402138
"chaperone binding";0,350473731027618;0,251090401766749;-0,620447642304175;0,232409013261495;-1,61246760937147;0,433599124211803;-2,95870831280607;0,0231272087788525;-0,705961642576578;0,051602680110315;0,422332655067484;0,382377821362428
"chaperonin-containing T-complex";1,78868757119045;0,158101769814229;-0,597578545362107;-0,0816464595395474;-0,666537394102462;0,338882816765786;-1,96828887390355;0,0195009055703071;-1,35869620457693;0,0305680880007789;0,78669412892045;-0,677748963156332
"chemical synaptic transmission";-3,12032219161094;-0,212657048171561;4,05585689766781;-0,510250231186983;0,669111292811568;-1,45692772978271;4,67464706030627;0,0565093645740702;9,08086093302602;0,053633163331789;7,02732802074748;-0,954206618049112
"chemokine-mediated signaling pathway";-2,22758160509273;-0,457885903685018;-2,73026324516313;-0,664839615958919;-1,52471386563469;-0,0838943812879415;-0,367170040368287;0,046238382690722;-2,25555906593075;0,166801075712519;-1,11957777887234;-0,47278340949052
"chemokine activity";-2,06153512566156;-0,175818429758691;-2,21488978721766;-0,716557681111993;0,13868989361661;-0,55251573762941;0,641068738238967;0,0418459830988513;-1,54814307111369;0,0683647440388884;-0,163173928599702;-0,701441562691521
"chemokine receptor activity";-1,14154415974459;-0,556571040743166;-1,70389483673228;-0,100703789756641;-2,68438302917959;0,314497866768189;-1,248289119578;0,0284086996617218;-1,80022915888344;0,167406070004539;-1,14901853196205;0,211526331860028
"chemotaxis";-1,04395163747417;-0,621771338435134;-2,86608253756163;-0,523035938335873;-1,34088497737138;0,130289621296939;-0,725077090557755;0,044357912415981;-1,85775332427257;0,164322466567607;-0,661318696523696;-0,413548100703735
"chloride channel activity";-3,21029004108591;0,0795416187682741;-0,421834777922137;-0,246305780238637;-0,680212308903024;-1,0721774534526;0,142753286319921;0,0338572862577625;-1,24953794436636;0,0983700037501431;-2,54111350090321;0,0899534955590646
"chloride channel complex";-2,54639352071966;0,0546338736440736;0,668159021976997;-0,133606290549196;1,03663812845175;-0,0910722442983076;1,26570822518697;0,0245161482088805;0,667664842659595;0,0679008972825358;-0,557223026382384;-0,126016898626403
"chloride transmembrane transport";-4,12260373803602;0,0217440170222842;0,272738608318983;0,663071084147734;-0,252409661977785;-0,753933364877969;1,2551913139246;0,0484035908718785;0,352449064091794;0,129064720684693;-0,723414182840001;0,171100969307468
"chloride transport";-3,70820909748043;-0,0986842442027089;1,41030678615559;-0,14585763975925;0,369646286487405;-0,880842440502162;2,19211283186374;0,0479934177667551;2,00070686086003;0,121483243824015;1,41295014913485;0,152458306348863
"cholesterol binding";-4,27065106398702;-0,0488972870008853;-4,31517396305768;0,218788526506429;-3,16919373530631;0,332418479511565;-3,26278933462227;0,0254304241026786;-4,52338388371557;0,211891749383665;-4,50144853184261;0,282700747257474
"cholesterol biosynthetic process";-5,61636130225537;-0,125444829717207;-4,75366743914129;0,0737324389325892;-4,13118333060174;0,452673275329467;-2,63737150291155;0,0212614908857245;-4,21447172141998;0,244485918481428;-3,90775761571625;0,352411322439413
"cholesterol efflux";-4,65570031338884;-0,165287268436227;-3,97117185288917;0,0374987164331169;-3,33760881128976;0,0104886153478875;-3,50688418532022;0,0222331821067519;-4,37194722864094;0,236373233619125;-3,82473887647156;0,214348734547816
"cholesterol homeostasis";-6,29769502469243;-0,146524838492478;-4,72840184104559;-0,0360502150748122;-4,32492074712232;0,669216982512023;-4,35330013670955;0,0206514278008295;-5,18236300133864;0,254018090483594;-4,49803551608156;0,434801260444209
"cholesterol metabolic process";-3,03342766118678;0,0615622744678478;-3,96664492240272;0,102788324756564;-3,99845306589194;0,213035523293905;-0,208848314753746;0,0280776995853584;-2,27318828230417;0,137066720937162;-2,79981996075408;0,354773818392344
"cholesterol transporter activity";-4,39284792410102;-0,119735218891752;-4,05507626548006;0,147400779368605;-2,5072300977524;0,126353621960208;-3,23879797204948;0,025382436771206;-4,12593009630122;0,201674152654363;-3,84453309892916;0,256719929592231
"chondrocyte differentiation";-1,56729892153883;0,116224093603945;-0,72984906776553;0,140031331576537;1,17029702981173;0,0813195382680881;0,617786266147934;0,0199052823113152;-0,165211335917571;0,043253587122123;-0,531161687493448;-0,179694134417128
"chordate embryonic development";0,489604139123354;0,502471955717068;-2,59478871288693;0,100300379771933;-1,07429084811827;-0,44180692105905;-0,461168902712155;0,0652277164633181;-2,26806024191386;0,180655697349302;0,572077805589307;0,615480639406816
"chromatin";3,85911866016198;0,248879000866445;2,13470868701692;0,179220648418572;3,50228527143223;0,102446637889422;2,88188008436718;0,0347038888167975;1,85749503964528;0,0450632814668929;1,1224860616695;0,123328615789295
"chromatin binding";7,16307762911263;0,445965776301768;5,03815073665144;0,328853935038331;3,94034034937437;0,925409523000621;2,01656181817955;0,0639280061296113;2,21388896694123;0,124072836929472;1,26126381534566;-0,366953497518702
"chromatin organization";0,641942949576376;0,211725987620194;1,00780858015583;0,139373173490168;1,41510496037766;0,499612500481737;0,0729289807627619;0,0233689525189833;0,606355997831132;0,0473463830169227;0,716455662793693;-0,429009266388068
"chromatin remodeling";1,63056166819994;0,237295003447464;2,31047079575419;0,207499391515837;0,782179162218066;0,57717211068511;-0,339676290675252;0,0330492040458571;0,774705452893851;0,0613281528588092;1,47314623440419;0,263135540933103
"chromatin silencing";7,20512712304154;0,478616726046102;2,27810152955504;0,231992917507584;-0,364737134053512;0,623010766158325;-0,791324418329556;0,035459307370416;1,3118598149483;0,0590893526121194;5,05540069535056;-0,252047534580639
"chromosome";21,9952065274783;1,72734499055002;7,84068269153315;0,328372055605447;6,71517747319115;1,12563548151893;-0,450888631468712;0,0952009421612294;2,08594401961827;-0,746360722777971;13,4862466928022;-2,86442476642401
"chromosome segregation";4,09572511233725;0,882233729999956;1,10663605180827;0,0917990676734169;0,219287151867895;0,599390105795803;-1,9003522750187;0,0321714541670781;-1,39355636777397;0,0509257784755029;-0,843961663249122;-0,358334026542905
"chromosome, centromeric region";5,87217771833715;0,724210250328478;1,41157677718673;0,121338009201066;0,980574670736115;0,470952413941678;-1,27032556556753;0,0289261607675273;-1,47325313935115;0,0477196709668537;-1,55349836160086;-0,140052746449729
"chromosome, telomeric region";2,36527683638643;0,160730686946453;-0,775438222688048;0,111531087245937;-0,669443247230114;0,358193470011172;-1,64678666254902;0,0194908457272902;-0,699873421313644;0,0247633383058966;0,134379988994152;0,160032878224356
"chylomicron";-6,87301494861951;-0,226644435656963;-5,72139799595358;0,0509414670492453;-3,62762811251037;0,594665709016444;-4,45478648785855;0,0207080670526782;-5,86736607496782;0,268520743221297;-4,56501634380312;0,429971218524946
"ciliary basal body";2,42044951864679;0,213308158602834;1,92314123934562;0,241030815537107;1,8036402283004;0,104005708714801;0,745788876006598;0,0331709654865896;0,220623381721495;0,0413904698678735;0,629177283987748;0,136502910293069
"cilium";3,17082133277966;0,266322788760926;3,44835521461212;0,0698555823464933;2,74650231873172;0,636065586376325;2,62197718496531;0,05292718027819;2,56861569055883;0,0665166545035131;2,85044391305692;-0,0444477710796004
"cilium assembly";3,19257183876064;0,382226390584051;2,49716353500711;0,496864801029186;1,70328947119754;0,355882209933089;0,284034719938411;0,071969728995866;0,818096588588746;0,019611239121777;1,94575287450972;-1,74417049028095
"cilium movement";3,17067204851647;0,216340695258882;1,42230895018385;0,0387729580888799;-0,244168316099476;-2,22818091795772;0,606669413269014;0,039487990184592;-0,94027842748723;0,059843029179007;1,75160316867254;-0,0209841215735408
"cilium organization";-0,576766559133264;-0,0711253554049807;-0,713006602965228;-0,183162071996662;-2,38403561476181;0,368199239163884;-2,11329466514417;0,0216328985045548;-0,991400667103742;0,0304041494686944;-0,863208114196535;0,0124013500636953
"circadian regulation of gene expression";-5,46245808662713;-0,793589537582578;-1,75547413952653;0,140820056875846;0,807953429071074;0,379047351526553;0,718688094690445;0,0218216211045107;1,60419911232355;0,0720010444938658;2,26441516885116;0,276739906985757
"circadian rhythm";-2,79388077685314;-0,00147569091719882;-1,65870359443151;0,182955183687662;-2,37445741101284;0,304697171031291;-0,702948953218879;0,0313112474300289;0,252311651176615;0,0458436382480922;0,746376890500934;-0,216618641699458
"clathrin-coated pit";-0,00373273298855268;0,188342391186982;0,486518495070169;0,16861985041242;-0,134559153545755;0,342109306810822;0,208972296472072;0,0213189685962201;1,17063196610351;0,0283974522539344;1,19314864292003;-0,0487051510653855
"clathrin-coated vesicle";0,485465033099576;0,0539143148750544;3,55657214009133;0,157982796539513;1,3993806147697;0,336741095327396;3,85953384127756;0,0193069329841228;5,09439316923803;0,0262070495677796;3,81702981154924;0,0522285973209197
"clathrin adaptor complex";-0,610844847687968;0,182966399472537;-0,641857407182683;0,194944717777587;-0,361187574685233;0,481989771158965;-0,335247046393625;0,0253681582683754;-0,423782399549301;0,0331615928717709;-0,403621207348869;0,157671838116621
"clathrin binding";-1,89416067656272;0,117682467514634;4,5563737750544;-0,0671878960250896;2,08467517049687;-0,0317400744796873;4,98159733298999;0,039544120576665;9,11224452315334;0,0738171079350015;6,19283694269591;-0,205156280901545
"clathrin coat assembly";0,0787553286299244;0,11794219076341;2,76456329358061;0,166281793931928;1,84199429946305;0,342598999043481;3,35797368810674;0,0230306828744616;4,71028414505316;0,0438694980844862;4,19738313431392;0,0614705730169329
"closure of optic fissure";3,39670007483571;0,143752919052387;3,78824060990229;0,115195446214415;3,5483575965367;0,411942247560728;4,24356089356256;0,0209742922118086;2,48946890984556;0,0318434878859869;3,14723120488658;0,00936262480296703
"coenzyme binding";0,312243274665051;0,147162743549386;-0,938414375550795;0,17426916931689;-0,418062932038837;0,395248183136938;-0,295944063977038;0,020529156367567;-1,01079109544837;0,0446811638803506;-0,0755530365284036;0,185733034847583
"collagen binding";-0,901125731068491;-0,188555081532662;1,84526795137788;0,104912681889685;6,86839848291619;0,141738155642168;5,15017994309823;0,0202345226979379;2,74535873466902;0,0266962843280477;3,44854185631289;-0,0875192151968263
"collagen fibril organization";-0,393672977420873;-1,45727065583054;0,844831153873398;-0,500819567798037;3,87221857337518;0,256536903908217;3,65637980603136;0,0210415349356988;2,13350365478579;0,0162520321112297;2,91964193618232;-0,044442882058177
"collagen trimer";-1,2868045796593;-0,112632656180216;1,76062017370046;-0,42495488829724;8,21833033874388;-1,32445202113491;6,94663925601277;0,041015959601505;2,82265615308696;0,0393716271329311;3,78914448894007;-0,491310330607433
"commitment complex";2,55885308021627;0,170801357232939;1,60394741287207;0,100450352013921;0,08550904611452;0,128578960598941;-0,767958729715959;0,0205932498420383;-0,307060188138677;0,0315098962574988;0,765696240828738;-0,357621940942856
"condensed chromosome kinetochore";4,50880810861935;0,803684065029693;1,12448364568105;0,0699354123326393;0,690183583105978;0,416093619909194;-1,17922104730285;0,0232797501721267;-0,648459064083196;0,0463760188159929;-1,66802476805972;-0,125128006856039
"connexin complex";-0,307015409485123;-0,253307978626667;-2,15678570681346;-0,085878412371635;-2,08682944706603;-0,712239238323246;-2,00363266998649;0,0380635418503215;-1,53271397362635;0,0315166553124351;-1,5316620740429;-0,285712684792144
"convergent extension";3,08903664079585;0,400066396607267;1,38187078003633;0,261233931836925;2,40917049360195;0,380927599264438;1,35283225725252;0,0388556453771704;0,608637486593071;0,102892440234579;-0,371929748887785;0,623234632347093
"convergent extension involved in axis elongation";2,58305348586644;0,0663594652126935;0,877273879573177;0,196148708587629;1,78587567471548;-0,239189515038779;1,16302722932726;0,0319468128928179;0,102258255613549;0,0382782268508439;-0,91947010921395;-0,0796576518076363
"convergent extension involved in gastrulation";1,14577713110801;-0,215895527393626;0,0190535761933715;-0,20076236916456;1,95653955496101;0,610031453371117;0,998542162047814;0,0440898193527221;0,11650665344161;0,305680891997618;0,189328727857244;-0,679184037375365
"copper ion binding";-2,66239022336727;-0,0296491128265341;-2,44627414836055;1,01836883254325;2,21164386022534;-0,795388963586318;0,793693125502783;0,0378376799072071;-1,21830138513555;0,0985288514812069;0,148595223977742;1,47961771852141
"covalent chromatin modification";4,24464178663284;0,534955609601298;2,99954200064567;0,182473108160701;1,65343023316285;0,706916349839302;0,168513500441802;0,0486340733518428;1,0295701499754;0,106292237688558;1,17296364576507;-0,742004311865181
"CTP biosynthetic process";-0,799760047563477;0,129735620204539;-1,36776116074874;-0,231101505931992;-1,15931162061227;0,472784503924295;-1,10478462236898;0,0238432515914769;-1,53744618979636;0,0441439786145594;-1,39396907949531;0,521008665365909
"Cul3-RING ubiquitin ligase complex";-0,676446424174831;0,134061648699163;0,374806470036281;0,424016152957112;-0,649568813848822;0,246497211549317;-0,571576954249298;0,0367821754204222;1,58575893589098;0,0676870534461691;-0,00977031023970347;0,0578570163032028
"Cul4-RING E3 ubiquitin ligase complex";0,528269304275971;0,0860748915341417;0,643143278953171;0,145179829804919;-0,521995255713369;0,170327374949508;-0,658294965214722;0,0206617535477582;-0,209593580024632;0,0372664469005383;-0,255152477917723;-0,849895537700676
"cullin-RING ubiquitin ligase complex";0,925830927144234;0,0694398664175587;1,37637861571653;0,148268113810749;0,204885901224094;0,110001313722821;-0,534793023185813;0,0194776555668197;0,0893438078210132;0,0251910472253085;-0,268704698528876;-1,07054681909902
"cullin family protein binding";-0,290846901949184;0,125736583027775;0,452321789275646;0,205898357107195;-0,28912659198774;0,373255237657361;-0,101389410031615;0,0194820511618645;0,570302298876203;0,0639578510433572;0,00322810605411587;0,1360179760719
"cyclic nucleotide biosynthetic process";-1,37941230149774;-0,736099830664777;-0,124023897840465;-0,0465574172621845;2,90432010097311;1,11581609274169;2,11773807834998;0,0331827497556478;3,18462530272693;0,0314015070870138;1,49801987453065;-0,218527898355907
"cyclin-dependent protein kinase holoenzyme complex";2,3194765546653;0,0214421118892445;0,773656676023524;0,135413454987938;0,958877167695338;0,311003735230687;-0,159330139848606;0,0218987202047491;-1,20786822108893;0,0276665101953499;-0,607873738404318;0,131874953721444
"cyclin-dependent protein serine/threonine kinase activity";0,736267091907148;-0,142558021068768;0,198385110493947;0,161588412643169;-2,07536466711276;0,485612485348337;-0,644017481554332;0,0234487821825678;-1,41600453630972;0,0556891540393634;-0,585346757186192;0,109426427250567
"cyclin binding";-0,368477510454447;-0,0603814311327872;-0,231403068390895;0,130131047442916;-2,48260456572357;0,375484452376565;-1,0594049329754;0,0191395188290498;-1,12612717666592;0,0482454519782567;-0,689694834621743;0,219267172928836
"cysteine-type endopeptidase activity";1,25697535928715;0,0568947870470369;-3,86546879198442;-0,0373843368399825;-4,65985155826287;-0,352977372480759;-5,68314091622854;0,0549976258272935;-5,5057082241141;0,0991768965261287;-4,88873949278152;1,41225221330184
"cysteine-type endopeptidase activity involved in execution phase of apoptosis";-0,869279269602651;0,0161533635400769;-1,61810876875773;0,110877251554802;-0,744180771339094;-0,407122873345355;-2,37825374690408;0,0257313272635466;-2,43753375696288;0,0499830296773365;-1,2887153139639;0,504343713524083
"cysteine-type endopeptidase inhibitor activity";-2,80828180119555;-0,11518380326171;-4,29201048108156;0,226936165402216;-0,552308287430559;0,115468310284573;-2,38921480857381;0,0254967251799863;-4,42815488390003;0,172338565810876;-3,55973518468948;0,149987198327205
"cysteine-type peptidase activity";3,30356327444721;0,257915773441786;-2,08312537596276;0,23972221482531;-3,31694441616378;0,682535808651706;-4,72701099278299;0,0688033554167847;-5,14648019400126;0,0591843291746662;-4,95532773765772;-4,91877750413893
"cytochrome-c oxidase activity";-2,40574344833778;0,081301610050484;-2,18489497264084;0,147463512406871;-1,54709035658378;-0,127010980934942;-1,01172171713868;0,0234793475017713;-1,95169114804286;0,0837736784414995;-1,48603988841328;0,564851780287556
"cytokine-mediated signaling pathway";-6,31009448387621;-1,5370578038091;-3,2267612220708;-0,914277392272567;-1,85449005508552;-0,936198363687835;1,64394357375555;0,0553459985240652;0,333994751467983;0,0607775901717177;0,138170333256606;0,740138329259958
"cytokine activity";-1,47609756425991;0,487794604482454;-1,93331878197071;-1,11934876941812;0,686495847855194;-2,81769860385338;1,10167783237973;0,0552402501511485;-0,573888537148703;-0,0150918625060953;0,881520513883313;-0,690831473346267
"cytokine receptor activity";-4,72086133257771;-0,223254391304465;-3,67538038086131;-1,66736391698833;-1,01853195762016;0,806778959096458;-0,927174626081626;0,0317570139588264;-1,69044461178683;-0,0675718424965003;-1,99609773070097;0,850895916469655
"cytokinesis";3,50402204426834;0,273979378932025;2,38185120883643;0,139835411990621;1,73744643189832;0,484056060494306;-0,205512537149852;0,0229006903843574;0,664009368300635;0,0511315256595063;0,518346191611369;-0,467455945465307
"cytoplasm";-2,34895331164075;-0,743391711047417;-3,9002678653099;1,7145875556135;-2,44297283069927;2,09500674737673;-4,95318547003355;0,294207840248417;-3,5768084467697;0,608817999593804;-3,32496390418992;1,60595980566931
"cytoplasmic dynein complex";-1,4272333802196;0,0939443217641271;0,753813699936625;0,203353028228533;-1,24058454155355;0,292661448661933;-0,853993341610424;0,0238765348064516;0,788156551040572;0,062781312380961;0,195326644594276;0,108965058764978
"cytoplasmic microtubule organization";0,50590409353247;0,0619806911381338;2,00526635268614;0,0962855382118488;1,60964333881266;-0,0332180991400769;0,0235894670825855;0,0228130456988251;1,51110766601784;0,0479263074855872;0,276314949178531;0,253307401463987
"cytoplasmic translation";-0,593890170624414;0,204867629364508;-3,27749389737504;0,177138481742608;-0,330259947595173;0,535551850350587;0,200104485158918;0,0306653742953662;-3,8331588737044;0,0457858303440129;1,1780604473539;0,380465435548763
"cytoplasmic vesicle";-2,49600669965916;0,281015845779829;0,372814743565579;0,32720472155067;-0,127237834076796;0,862012914423;1,69986602797181;0,0501525148124263;2,01149202656823;0,11141800358087;1,84218398286596;0,312835254825469
"cytoplasmic vesicle membrane";-3,29522748645246;0,110751016901509;-0,917576153854812;0,00515653985933172;0,398575279427139;0,527818577392533;1,10839768018936;0,0298601564752388;-0,593346775255004;0,0729725551789781;0,229305168264508;0,317190446056195
"cytoskeletal anchoring at nuclear membrane";0,093305726177105;0,0896806209089049;1,85062007239335;-0,173051166022437;1,37918819664859;0,347942409832843;2,71754811724554;0,0194360827342955;1,98072383399637;0,0368129583207616;0,845052023667149;0,101757895750953
"cytoskeletal protein binding";-1,18368679234446;-0,241317840708136;0,481704053949332;0,309095363492017;0,246102604229295;1,09100320376354;1,05779822204815;0,0388530506923344;0,293072505807014;0,0901966859119932;0,0300518114759006;0,0662137853730739
"cytoskeleton";1,86970544072651;0,187786435268504;3,50636482442495;0,531085318896674;3,52676627126997;1,5242247253732;1,71127423021654;0,101037991124847;2,11458709381684;0,164830669798298;1,93764717571869;-0,223223341956429
"cytoskeleton-dependent intracellular transport";-1,43697349911129;-0,351175549738722;3,54072795234381;0,0446371039495925;2,36792709195548;0,49670732015043;2,96529521866538;0,0256752398198623;4,97079460741667;0,0620816276692125;3,71981467032721;0,0771803573840307
"cytoskeleton organization";1,28159127232244;0,2779351102637;2,53310765318929;0,339078965011748;0,378898673121393;1,0261104685895;1,65608807059477;0,0574916512558669;2,81875098008239;-0,015348062813759;2,68876779638597;0,033837191784079
"cytosol";-3,98392107149047;0,224910183378821;-4,00734083603941;0,918521853567839;-2,57648221195471;3,57438717664131;-4,84859599069215;0,117596759198946;-4,14827794579914;0,350870774659454;-5,12748111225318;1,43570954674495
