"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
240;"negative regulation of BMP signaling pathway";2,42927935;"      .";"      .";"";"connexin complex";-2,15678571;"      .";"      ."
241;"guanyl-nucleotide exchange factor activity";2,42026585;"      .";"      .";"";"receptor binding";-2,15574362;"      .";"      ."
242;"cytokinesis";2,38185121;"      .";"      .";"";"visual perception";-2,15182498;"      .";"      ."
243;"protein homooligomerization";2,37470091;"      .";"      .";"";"rRNA processing";-2,14865288;"      .";"      ."
244;"synaptic vesicle membrane";2,37013899;"      .";"      .";"";"peptide cross-linking";-2,14398345;"      .";"      ."
245;"negative regulation of mitotic cell cycle";2,36676146;"      .";"      .";"";"protein-glutamine gamma-glutamyltransferase activity";-2,14398345;"      .";"      ."
246;"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";2,36413228;"      .";"      .";"";"steroid metabolic process";-2,14208081;"      .";"      ."
247;"neural tube formation";2,34422165;"      .";"      .";"";"cell redox homeostasis";-2,13723511;"      .";"      ."
248;"glutamate receptor activity";2,33777701;"      .";"      .";"";"immune system process";-2,13517994;"      .";"      ."
249;"negative regulation of cell differentiation";2,33008069;"      .";"      .";"";"neutral amino acid transmembrane transporter activity";-2,1232336;"      .";"      ."
250;"chromatin remodeling";2,3104708;"      .";"      .";"";"neutral amino acid transport";-2,1232336;"      .";"      ."
251;"calcium ion transport";2,27922443;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-2,1164967;"      .";"      ."
252;"chromatin silencing";2,27810153;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration";-2,10221209;"      .";"      ."
253;"sodium channel activity";2,27775058;"      .";"      .";"";"mitochondrial electron transport, NADH to ubiquinone";-2,08429292;"      .";"      ."
254;"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding";2,26404629;"      .";"      .";"";"cysteine-type peptidase activity";-2,08312538;"      .";"      ."
255;"regulation of alternative mRNA splicing, via spliceosome";2,25807286;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-2,06787896;"      .";"      ."
256;"protein phosphatase regulator activity";2,25645238;"      .";"      .";"";"transferase activity, transferring acyl groups other than amino-acyl groups";-2,03096023;"      .";"      ."
257;"acetylgalactosaminyltransferase activity";2,25359693;"      .";"      .";"";"endocytosis";-2,0140203;"      .";"      ."
258;"centriole";2,25166628;"      .";"      .";"";"protease binding";-2,00560306;"      .";"      ."
259;"neurotransmitter:sodium symporter activity";2,24228079;"      .";"      .";"";"nuclear chromosome, telomeric region";-2,00270801;"      .";"      ."
260;"spindle";2,24008011;"      .";"      .";"";"autophagosome assembly";-1,99861231;"      .";"      ."
261;"calcium-transporting ATPase activity";2,23135943;"      .";"      .";"";"external side of plasma membrane";-1,99337925;"      .";"      ."
262;"inward rectifier potassium channel activity";2,22698969;"      .";"      .";"";"liver development";-1,98679858;"      .";"      ."
263;"RNA processing";2,22629577;"      .";"      .";"";"rRNA binding";-1,95574549;"      .";"      ."
264;"frizzled binding";2,22380906;"      .";"      .";"";"ribosomal large subunit assembly";-1,95441684;"      .";"      ."
265;"GABA-A receptor activity";2,22096756;"      .";"      .";"";"mitochondrial transport";-1,94735507;"      .";"      ."
266;"extracellular ligand-gated ion channel activity";2,21774129;"      .";"      .";"";"acid phosphatase activity";-1,94334779;"      .";"      ."
267;"negative chemotaxis";2,20401663;"      .";"      .";"";"cytokine activity";-1,93331878;"      .";"      ."
268;"regulation of protein kinase activity";2,20309162;"      .";"      .";"";"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen";-1,9266893;"      .";"      ."
269;"regulation of proteolysis";2,1706711;"      .";"      .";"";"extracellular space";-1,92014489;"      .";"      ."
270;"protein glycosylation";2,16987853;"      .";"      .";"";"mitochondrial respiratory chain complex IV";-1,91810367;"      .";"      ."
271;"oligodendrocyte development";2,16094449;"      .";"      .";"";"response to stress";-1,90910708;"      .";"      ."
272;"chromatin";2,13470869;"      .";"      .";"";"ribosomal small subunit assembly";-1,9087903;"      .";"      ."
273;"sodium ion transmembrane transport";2,12604588;"      .";"      .";"";"sphingolipid metabolic process";-1,90494676;"      .";"      ."
274;"microtubule organizing center";2,113265;"      .";"      .";"";"cellular response to hormone stimulus";-1,90284706;"      .";"      ."
275;"transcription coactivator activity";2,0996156;"      .";"      .";"";"integrin complex";-1,89607836;"      .";"      ."
276;"ATPase activity";2,08619624;"      .";"      .";"";"NAD+ ADP-ribosyltransferase activity";-1,88971756;"      .";"      ."
277;"kinetochore";2,08412501;"      .";"      .";"";"glomerular filtration";-1,88868079;"      .";"      ."
278;"oligodendrocyte differentiation";2,08278646;"      .";"      .";"";"response to yeast";-1,88750202;"      .";"      ."
279;"protein complex assembly";2,08045259;"      .";"      .";"";"Rho protein signal transduction";-1,88686145;"      .";"      ."
280;"habenula development";2,06790335;"      .";"      .";"";"nucleolus";-1,8815485;"      .";"      ."
281;"Rho guanyl-nucleotide exchange factor activity";2,06663193;"      .";"      .";"";"photoperiodism";-1,88122298;"      .";"      ."
282;"embryonic hemopoiesis";2,06352702;"      .";"      .";"";"ribosomal large subunit biogenesis";-1,8705075;"      .";"      ."
283;"cell fate specification";2,05393076;"      .";"      .";"";"anion:anion antiporter activity";-1,86235609;"      .";"      ."
284;"potassium ion import";2,04846958;"      .";"      .";"";"response to light stimulus";-1,85479771;"      .";"      ."
285;"non-canonical Wnt signaling pathway";2,04191979;"      .";"      .";"";"skeletal muscle tissue development";-1,83975321;"      .";"      ."
286;"retinal cone cell development";2,04136602;"      .";"      .";"";"G-protein beta/gamma-subunit complex binding";-1,83762062;"      .";"      ."
287;"neuron projection morphogenesis";2,04065411;"      .";"      .";"";"guanyl nucleotide binding";-1,83762062;"      .";"      ."
288;"regulation of molecular function";2,03569096;"      .";"      .";"";"fatty acid beta-oxidation";-1,83357123;"      .";"      ."
289;"ATP-activated inward rectifier potassium channel activity";2,03294945;"      .";"      .";"";"extrinsic component of cytoplasmic side of plasma membrane";-1,82959519;"      .";"      ."
290;"vesicle fusion";2,03104273;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-1,8288586;"      .";"      ."
291;"notochord morphogenesis";2,03010576;"      .";"      .";"";"oxidoreductase activity, acting on NAD(P)H";-1,82750574;"      .";"      ."
292;"embryonic neurocranium morphogenesis";2,02968207;"      .";"      .";"";"glycogen metabolic process";-1,82643654;"      .";"      ."
293;"transmission of nerve impulse";2,02904452;"      .";"      .";"";"sulfate transport";-1,82294164;"      .";"      ."
294;"developmental growth";2,01825837;"      .";"      .";"";"cell chemotaxis";-1,80123324;"      .";"      ."
295;"pronephros development";2,01148531;"      .";"      .";"";"FMN binding";-1,79793011;"      .";"      ."
296;"basement membrane";2,00671566;"      .";"      .";"";"serine-type endopeptidase inhibitor activity";-1,78713956;"      .";"      ."
297;"microtubule cytoskeleton";2,00573503;"      .";"      .";"";"cellular amino acid biosynthetic process";-1,77761495;"      .";"      ."
298;"cytoplasmic microtubule organization";2,00526635;"      .";"      .";"";"positive regulation of proteasomal ubiquitin-dependent protein catabolic process";-1,77708678;"      .";"      ."
299;"signaling";2,00229842;"      .";"      .";"";"isomerase activity";-1,77705899;"      .";"      ."
300;"enteric nervous system development";1,99080995;"      .";"      .";"";"positive regulation of I-kappaB kinase/NF-kappaB signaling";-1,76195055;"      .";"      ."
301;"dynein light chain binding";1,97991166;"      .";"      .";"";"intrinsic apoptotic signaling pathway in response to DNA damage";-1,76166872;"      .";"      ."
302;"cell surface receptor signaling pathway";1,97473268;"      .";"      .";"";"circadian regulation of gene expression";-1,75547414;"      .";"      ."
303;"vasculogenesis";1,9739529;"      .";"      .";"";"regulation of endocytosis";-1,7546055;"      .";"      ."
304;"regulation of small GTPase mediated signal transduction";1,97143176;"      .";"      .";"";"magnesium ion binding";-1,75352593;"      .";"      ."
305;"regulation of postsynaptic membrane potential";1,96340488;"      .";"      .";"";"pre-autophagosomal structure";-1,75032431;"      .";"      ."
306;"RNA polymerase II transcriptional preinitiation complex assembly";1,95747997;"      .";"      .";"";"carbohydrate binding";-1,73588441;"      .";"      ."
307;"posterior lateral line development";1,95448717;"      .";"      .";"";"nucleotide metabolic process";-1,73183506;"      .";"      ."
308;"transmembrane receptor protein tyrosine kinase activity";1,95123704;"      .";"      .";"";"retrograde transport, endosome to Golgi";-1,72661983;"      .";"      ."
309;"protein dephosphorylation";1,92400734;"      .";"      .";"";"regulation of heart rate";-1,72304076;"      .";"      ."
310;"ciliary basal body";1,92314124;"      .";"      .";"";"peroxidase activity";-1,71917675;"      .";"      ."
311;"pharyngeal system development";1,86616169;"      .";"      .";"";"nucleotide binding";-1,71762786;"      .";"      ."
312;"mRNA export from nucleus";1,86234161;"      .";"      .";"";"apoptotic signaling pathway";-1,71175761;"      .";"      ."
313;"cytoskeletal anchoring at nuclear membrane";1,85062007;"      .";"      .";"";"endosome organization";-1,70749252;"      .";"      ."
314;"cell cycle";1,84718143;"      .";"      .";"";"cation channel activity";-1,70740753;"      .";"      ."
315;"collagen binding";1,84526795;"      .";"      .";"";"chemokine receptor activity";-1,70389484;"      .";"      ."
316;"axoneme";1,844332;"      .";"      .";"";"response to zinc ion";-1,69529929;"      .";"      ."
317;"calcium ion homeostasis";1,8429385;"      .";"      .";"";"endosomal transport";-1,66821531;"      .";"      ."
318;"regulation of neuron differentiation";1,83465086;"      .";"      .";"";"tumor necrosis factor-activated receptor activity";-1,66453796;"      .";"      ."
319;"brain morphogenesis";1,83206069;"      .";"      .";"";"scavenger receptor activity";-1,66426629;"      .";"      ."
320;"GABA-A receptor complex";1,82140578;"      .";"      .";"";"manganese ion binding";-1,66021161;"      .";"      ."
321;"mitotic spindle assembly";1,82121306;"      .";"      .";"";"circadian rhythm";-1,65870359;"      .";"      ."
322;"negative regulation of transforming growth factor beta receptor signaling pathway";1,81736887;"      .";"      .";"";"protein tyrosine/serine/threonine phosphatase activity";-1,6570515;"      .";"      ."
323;"swimming behavior";1,81561984;"      .";"      .";"";"carbohydrate phosphorylation";-1,65479593;"      .";"      ."
324;"U2-type prespliceosome";1,80714772;"      .";"      .";"";"translational elongation";-1,6484661;"      .";"      ."
325;"posterior lateral line neuromast primordium migration";1,80450059;"      .";"      .";"";"innate immune response";-1,64308071;"      .";"      ."
326;"mitotic spindle assembly checkpoint";1,79702479;"      .";"      .";"";"apoptotic process";-1,63058218;"      .";"      ."
327;"mitotic sister chromatid cohesion";1,78647834;"      .";"      .";"";"sulfate transmembrane transport";-1,62798373;"      .";"      ."
328;"transition metal ion binding";1,78638336;"      .";"      .";"";"sulfate transmembrane transporter activity";-1,62798373;"      .";"      ."
329;"mRNA binding";1,78028519;"      .";"      .";"";"fatty acid metabolic process";-1,62665202;"      .";"      ."
330;"protein serine/threonine phosphatase activity";1,77606242;"      .";"      .";"";"serine-type endopeptidase activity";-1,62580496;"      .";"      ."
331;"sodium:bicarbonate symporter activity";1,77495328;"      .";"      .";"";"receptor-mediated endocytosis";-1,62552203;"      .";"      ."
332;"Wnt-protein binding";1,76738009;"      .";"      .";"";"protein kinase binding";-1,62201956;"      .";"      ."
333;"cellular response to DNA damage stimulus";1,76574858;"      .";"      .";"";"cysteine-type endopeptidase activity involved in execution phase of apoptosis";-1,61810877;"      .";"      ."
334;"collagen trimer";1,76062017;"      .";"      .";"";"cellular response to nitrogen starvation";-1,61562305;"      .";"      ."
335;"intracellular receptor signaling pathway";1,75060213;"      .";"      .";"";"mitochondrial electron transport, cytochrome c to oxygen";-1,61249728;"      .";"      ."
336;"viral nucleocapsid";1,74633383;"      .";"      .";"";"ribosome binding";-1,61076311;"      .";"      ."
337;"phosphatidylinositol 3-kinase binding";1,73669309;"      .";"      .";"";"aerobic respiration";-1,6060022;"      .";"      ."
338;"cell proliferation";1,7313278;"      .";"      .";"";"gap junction";-1,60411385;"      .";"      ."
339;"extracellular matrix organization";1,73095516;"      .";"      .";"";"tumor necrosis factor-mediated signaling pathway";-1,59412115;"      .";"      ."
340;"eye photoreceptor cell development";1,72132913;"      .";"      .";"";"signal transduction";-1,58856163;"      .";"      ."
341;"endothelial cell proliferation";1,72109287;"      .";"      .";"";"regulation of cell proliferation";-1,58791123;"      .";"      ."
342;"transmembrane receptor protein serine/threonine kinase activity";1,71478273;"      .";"      .";"";"heart development";-1,5874838;"      .";"      ."
343;"transmembrane receptor protein tyrosine kinase signaling pathway";1,70587284;"      .";"      .";"";"S-adenosylmethionine-dependent methyltransferase activity";-1,58724391;"      .";"      ."
344;"Wnt-activated receptor activity";1,70306185;"      .";"      .";"";"MAP kinase tyrosine/serine/threonine phosphatase activity";-1,58388277;"      .";"      ."
345;"protein-cysteine S-palmitoyltransferase activity";1,70069365;"      .";"      .";"";"GTP-Rho binding";-1,57770761;"      .";"      ."
346;"steroid hormone receptor activity";1,68873532;"      .";"      .";"";"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";-1,57563442;"      .";"      ."
347;"neuronal cell body";1,68447589;"      .";"      .";"";"protein N-linked glycosylation";-1,5754219;"      .";"      ."
348;"semicircular canal morphogenesis";1,67772682;"      .";"      .";"";"carbohydrate transport";-1,57535795;"      .";"      ."
349;"adherens junction";1,67623522;"      .";"      .";"";"aspartic-type endopeptidase activity";-1,57292651;"      .";"      ."
350;"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";1,67325943;"      .";"      .";"";"hydrolase activity, acting on ester bonds";-1,56863215;"      .";"      ."
351;"protein domain specific binding";1,66604321;"      .";"      .";"";"regulation of vesicle fusion";-1,56788169;"      .";"      ."
352;"regulation of Rho protein signal transduction";1,65380694;"      .";"      .";"";"hemoglobin biosynthetic process";-1,56283126;"      .";"      ."
353;"negative regulation of peptidase activity";1,65081732;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway";-1,56223159;"      .";"      ."
354;"peptidase inhibitor activity";1,65081732;"      .";"      .";"";"positive regulation of Rho protein signal transduction";-1,56223159;"      .";"      ."
355;"spindle pole";1,65031397;"      .";"      .";"";"small ribosomal subunit";-1,55708906;"      .";"      ."
356;"steroid hormone mediated signaling pathway";1,64575663;"      .";"      .";"";"tRNA processing";-1,53670058;"      .";"      ."
357;"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay";1,64299043;"      .";"      .";"";"secretory granule";-1,53624879;"      .";"      ."
358;"mitotic spindle";1,6402232;"      .";"      .";"";"defense response to virus";-1,53607887;"      .";"      ."
359;"SMAD binding";1,63493188;"      .";"      .";"";"negative regulation of TOR signaling";-1,51406946;"      .";"      ."
360;"midbody";1,63178717;"      .";"      .";"";"metalloaminopeptidase activity";-1,50941887;"      .";"      ."
361;"Golgi cisterna membrane";1,62279891;"      .";"      .";"";"antiporter activity";-1,50831166;"      .";"      ."
362;"pancreas development";1,60963397;"      .";"      .";"";"mitochondrial membrane";-1,50714057;"      .";"      ."
363;"commitment complex";1,60394741;"      .";"      .";"";"transferase activity, transferring hexosyl groups";-1,49040799;"      .";"      ."
364;"protein sumoylation";1,57242904;"      .";"      .";"";"metal ion transmembrane transporter activity";-1,48674791;"      .";"      ."
365;"dynein light intermediate chain binding";1,56787216;"      .";"      .";"";"GTP biosynthetic process";-1,48605568;"      .";"      ."
366;"intraciliary transport";1,55063582;"      .";"      .";"";"proton-transporting ATP synthase activity, rotational mechanism";-1,47716924;"      .";"      ."
367;"protein serine/threonine kinase activity";1,54534244;"      .";"      .";"";"oxalate transmembrane transporter activity";-1,47597923;"      .";"      ."
368;"dynamin family protein polymerization involved in mitochondrial fission";1,53521365;"      .";"      .";"";"oxalate transport";-1,47597923;"      .";"      ."
369;"mitotic cytokinesis";1,53343792;"      .";"      .";"";"NAD+ binding";-1,47551402;"      .";"      ."
370;"sprouting angiogenesis";1,51301884;"      .";"      .";"";"secondary active sulfate transmembrane transporter activity";-1,4752974;"      .";"      ."
371;"positive regulation of cell proliferation";1,50037535;"      .";"      .";"";"positive regulation of apoptotic process";-1,47495561;"      .";"      ."
372;"calcium-activated potassium channel activity";1,49427639;"      .";"      .";"";"focal adhesion";-1,4638196;"      .";"      ."
373;"photoreceptor cell outer segment organization";1,49423425;"      .";"      .";"";"regulation of heart contraction";-1,46010307;"      .";"      ."
374;"anion transmembrane transporter activity";1,49375067;"      .";"      .";"";"sterol biosynthetic process";-1,44987834;"      .";"      ."
375;"anchored component of membrane";1,49042775;"      .";"      .";"";"small-subunit processome";-1,44630884;"      .";"      ."
376;"nuclear speck";1,47477959;"      .";"      .";"";"epiboly involved in gastrulation with mouth forming second";-1,44539875;"      .";"      ."
377;"positive regulation of DNA repair";1,47379677;"      .";"      .";"";"steroid biosynthetic process";-1,44076912;"      .";"      ."
378;"neural retina development";1,46826919;"      .";"      .";"";"ubiquitin conjugating enzyme binding";-1,42763998;"      .";"      ."
379;"intraciliary transport particle B";1,4681909;"      .";"      .";"";"myeloid cell development";-1,42640592;"      .";"      ."
380;"DNA biosynthetic process";1,46212183;"      .";"      .";"";"urea transmembrane transport";-1,42244198;"      .";"      ."
381;"exocytic vesicle";1,46166563;"      .";"      .";"";"urea transmembrane transporter activity";-1,42244198;"      .";"      ."
382;"response to biotic stimulus";1,45634402;"      .";"      .";"";"zinc II ion transmembrane transport";-1,41551357;"      .";"      ."
383;"proteasome-mediated ubiquitin-dependent protein catabolic process";1,4556267;"      .";"      .";"";"G-protein coupled receptor activity";-1,41123102;"      .";"      ."
384;"RNA splicing";1,44860485;"      .";"      .";"";"maturation of LSU-rRNA";-1,40220543;"      .";"      ."
385;"determination of dorsal identity";1,447375;"      .";"      .";"";"glomerulus development";-1,40158829;"      .";"      ."
386;"negative regulation of transcription, DNA-templated";1,44685693;"      .";"      .";"";"protein polyubiquitination";-1,39706501;"      .";"      ."
387;"blood vessel development";1,44440931;"      .";"      .";"";"positive regulation of NF-kappaB transcription factor activity";-1,39624742;"      .";"      ."
388;"cell projection organization";1,43840832;"      .";"      .";"";"cation transmembrane transport";-1,39564545;"      .";"      ."
389;"head development";1,43744921;"      .";"      .";"";"nucleobase-containing compound metabolic process";-1,3933432;"      .";"      ."
390;"RNA-dependent DNA biosynthetic process";1,43079043;"      .";"      .";"";"activation of GTPase activity";-1,38461477;"      .";"      ."
391;"dynein complex";1,42751734;"      .";"      .";"";"SNARE binding";-1,38437174;"      .";"      ."
392;"negative regulation of Wnt signaling pathway";1,42508182;"      .";"      .";"";"integral component of peroxisomal membrane";-1,38109629;"      .";"      ."
393;"intrinsic apoptotic signaling pathway by p53 class mediator";1,42477144;"      .";"      .";"";"snoRNA binding";-1,37659009;"      .";"      ."
394;"cilium movement";1,42230895;"      .";"      .";"";"CTP biosynthetic process";-1,36776116;"      .";"      ."
395;"regulation of signal transduction";1,41821928;"      .";"      .";"";"cell-matrix adhesion";-1,36392238;"      .";"      ."
396;"chromosome, centromeric region";1,41157678;"      .";"      .";"";"cellular calcium ion homeostasis";-1,35676115;"      .";"      ."
397;"chloride transport";1,41030679;"      .";"      .";"";"G-protein coupled purinergic nucleotide receptor activity";-1,3499296;"      .";"      ."
398;"transcription elongation from RNA polymerase II promoter";1,39930534;"      .";"      .";"";"G-protein coupled purinergic nucleotide receptor signaling pathway";-1,3499296;"      .";"      ."
399;"lipid phosphatase activity";1,39818229;"      .";"      .";"";"serine-type peptidase activity";-1,34918313;"      .";"      ."
400;"semaphorin-plexin signaling pathway";1,39144017;"      .";"      .";"";"bicarbonate transmembrane transporter activity";-1,34335343;"      .";"      ."
401;"semaphorin receptor activity";1,39144017;"      .";"      .";"";"extracellular ATP-gated cation channel activity";-1,33812661;"      .";"      ."
402;"convergent extension";1,38187078;"      .";"      .";"";"purinergic nucleotide receptor activity";-1,33812661;"      .";"      ."
403;"neuromuscular junction development";1,37640401;"      .";"      .";"";"purinergic nucleotide receptor signaling pathway";-1,33812661;"      .";"      ."
404;"cullin-RING ubiquitin ligase complex";1,37637862;"      .";"      .";"";"response to ATP";-1,33812661;"      .";"      ."
405;"helicase activity";1,373336;"      .";"      .";"";"adrenergic receptor activity";-1,33655064;"      .";"      ."
406;"dopamine receptor signaling pathway";1,37265137;"      .";"      .";"";"iron ion homeostasis";-1,33595031;"      .";"      ."
407;"mitotic sister chromatid segregation";1,3687132;"      .";"      .";"";"peptidyl-tyrosine autophosphorylation";-1,327876;"      .";"      ."
408;"regulation of ARF protein signal transduction";1,36729744;"      .";"      .";"";"calcium-dependent cysteine-type endopeptidase activity";-1,32359607;"      .";"      ."
409;"photoreceptor cell maintenance";1,35634205;"      .";"      .";"";"O-acyltransferase activity";-1,31259934;"      .";"      ."
410;"bone mineralization";1,35497089;"      .";"      .";"";"inactivation of MAPK activity";-1,30384297;"      .";"      ."
411;"striated muscle cell development";1,35218783;"      .";"      .";"";"translation initiation factor activity";-1,30383791;"      .";"      ."
412;"positive regulation of Wnt signaling pathway";1,35204232;"      .";"      .";"";"zinc ion transmembrane transporter activity";-1,30373392;"      .";"      ."
413;"U1 snRNP";1,34834046;"      .";"      .";"";"nucleoside diphosphate kinase activity";-1,30134067;"      .";"      ."
414;"base-excision repair";1,34221305;"      .";"      .";"";"nucleoside diphosphate phosphorylation";-1,30134067;"      .";"      ."
415;"definitive hemopoiesis";1,34025517;"      .";"      .";"";"tRNA binding";-1,29470818;"      .";"      ."
416;"negative regulation of neurogenesis";1,33937863;"      .";"      .";"";"heterotrimeric G-protein complex";-1,28877714;"      .";"      ."
417;"spliceosomal complex";1,33298892;"      .";"      .";"";"translation elongation factor activity";-1,28451399;"      .";"      ."
418;"protein K48-linked deubiquitination";1,32964465;"      .";"      .";"";"polysaccharide binding";-1,28410244;"      .";"      ."
419;"branching involved in blood vessel morphogenesis";1,32893478;"      .";"      .";"";"activation of MAPK activity";-1,28195213;"      .";"      ."
420;"mRNA polyadenylation";1,32479892;"      .";"      .";"";"phospholipid biosynthetic process";-1,27787327;"      .";"      ."
421;"mitotic cell cycle";1,31462167;"      .";"      .";"";"digestive tract morphogenesis";-1,27145718;"      .";"      ."
422;"plasma membrane organization";1,31073988;"      .";"      .";"";"glutathione metabolic process";-1,26459078;"      .";"      ."
423;"positive regulation of angiogenesis";1,30980308;"      .";"      .";"";"superoxide metabolic process";-1,26331466;"      .";"      ."
424;"RNA-directed DNA polymerase activity";1,30671486;"      .";"      .";"";"ubiquitin binding";-1,25630684;"      .";"      ."
425;"positive regulation of canonical Wnt signaling pathway";1,30600994;"      .";"      .";"";"negative regulation of protein serine/threonine kinase activity";-1,2520311;"      .";"      ."
426;"animal organ morphogenesis";1,30201702;"      .";"      .";"";"SH3/SH2 adaptor activity";-1,24778085;"      .";"      ."
427;"DNA helicase activity";1,29330355;"      .";"      .";"";"maturation of SSU-rRNA";-1,23856523;"      .";"      ."
428;"exocytosis";1,29302497;"      .";"      .";"";"insulin-like growth factor binding";-1,23404326;"      .";"      ."
429;"spindle organization";1,29163294;"      .";"      .";"";"NAD biosynthetic process";-1,23137798;"      .";"      ."
430;"carbonate dehydratase activity";1,28611041;"      .";"      .";"";"transferase activity, transferring phosphorus-containing groups";-1,23032518;"      .";"      ."
431;"carboxy-lyase activity";1,28227434;"      .";"      .";"";"thrombin-activated receptor activity";-1,22948438;"      .";"      ."
432;"nucleocytoplasmic transporter activity";1,27933177;"      .";"      .";"";"thrombin-activated receptor signaling pathway";-1,22948438;"      .";"      ."
433;"transmembrane receptor protein serine/threonine kinase signaling pathway";1,2720645;"      .";"      .";"";"heme binding";-1,22905282;"      .";"      ."
434;"nuclear pore";1,27169055;"      .";"      .";"";"regulation of autophagy";-1,22244874;"      .";"      ."
435;"presynaptic membrane";1,26636827;"      .";"      .";"";"execution phase of apoptosis";-1,21372594;"      .";"      ."
436;"RNA polymerase II transcription factor binding";1,26275377;"      .";"      .";"";"epiboly";-1,20506836;"      .";"      ."
437;"gastrulation with mouth forming second";1,26112297;"      .";"      .";"";"organic anion transport";-1,20182885;"      .";"      ."
438;"RNA polymerase II transcription cofactor activity";1,2507113;"      .";"      .";"";"autophagosome";-1,20147696;"      .";"      ."
439;"mediator complex";1,24630959;"      .";"      .";"";"adenylate cyclase-modulating G-protein coupled receptor signaling pathway";-1,19333302;"      .";"      ."
440;"DNA-directed DNA polymerase activity";1,24489313;"      .";"      .";"";"mitochondrial large ribosomal subunit";-1,19229609;"      .";"      ."
441;"signal transduction by protein phosphorylation";1,23480423;"      .";"      .";"";"adenylate cyclase activity";-1,1916553;"      .";"      ."
442;"vascular endothelial growth factor receptor signaling pathway";1,23100001;"      .";"      .";"";"RNA phosphodiester bond hydrolysis, endonucleolytic";-1,17967196;"      .";"      ."
443;"transcription factor activity, RNA polymerase II transcription factor recruiting";1,22675698;"      .";"      .";"";"mitochondrial envelope";-1,17355873;"      .";"      ."
444;"establishment of cell polarity";1,22488944;"      .";"      .";"";"positive regulation of vasoconstriction";-1,16462152;"      .";"      ."
445;"nuclear chromatin";1,21674363;"      .";"      .";"";"GTPase activator activity";-1,16107061;"      .";"      ."
446;"sensory epithelium regeneration";1,21542832;"      .";"      .";"";"regulation of cell cycle";-1,16003911;"      .";"      ."
447;"cartilage morphogenesis";1,21388014;"      .";"      .";"";"positive regulation of ERK1 and ERK2 cascade";-1,15289397;"      .";"      ."
448;"fibroblast growth factor receptor signaling pathway";1,21249585;"      .";"      .";"";"phospholipase A2 activity";-1,15283836;"      .";"      ."
449;"amino acid transmembrane transport";1,21108671;"      .";"      .";"";"transferase activity, transferring glycosyl groups";-1,15126562;"      .";"      ."
450;"sensory perception of sound";1,19820327;"      .";"      .";"";"proton-transporting V-type ATPase, V1 domain";-1,1432024;"      .";"      ."
451;"neural crest formation";1,19556502;"      .";"      .";"";"enzyme regulator activity";-1,14111892;"      .";"      ."
452;"DNA recombination";1,18837236;"      .";"      .";"";"integral component of mitochondrial outer membrane";-1,14088173;"      .";"      ."
453;"heparan sulfate proteoglycan binding";1,18028164;"      .";"      .";"";"CCR chemokine receptor binding";-1,13922178;"      .";"      ."
454;"sulfotransferase activity";1,1710838;"      .";"      .";"";"cellular response to interferon-gamma";-1,13922178;"      .";"      ."
455;"protein complex scaffold";1,17072644;"      .";"      .";"";"lymphocyte chemotaxis";-1,13922178;"      .";"      ."
456;"exocrine pancreas development";1,16912609;"      .";"      .";"";"monocyte chemotaxis";-1,13922178;"      .";"      ."
457;"intrahepatic bile duct development";1,16611636;"      .";"      .";"";"iron-sulfur cluster assembly";-1,13892689;"      .";"      ."
458;"vasculature development";1,16419169;"      .";"      .";"";"G-protein coupled acetylcholine receptor activity";-1,1381486;"      .";"      ."
459;"cell division";1,1631586;"      .";"      .";"";"zinc II ion transport";-1,13753436;"      .";"      ."
460;"somite specification";1,16300659;"      .";"      .";"";"left/right pattern formation";-1,13611336;"      .";"      ."
461;"thrombocyte differentiation";1,15220102;"      .";"      .";"";"SNAP receptor activity";-1,11830696;"      .";"      ."
462;"catalytic step 2 spliceosome";1,15028214;"      .";"      .";"";"regulation of blood pressure";-1,11378757;"      .";"      ."
463;"signal transducer, downstream of receptor, with serine/threonine kinase activity";1,14947146;"      .";"      .";"";"negative regulation of catalytic activity";-1,1108625;"      .";"      ."
464;"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";1,13579698;"      .";"      .";"";"negative regulation of neuron apoptotic process";-1,10664625;"      .";"      ."
465;"ATP-dependent RNA helicase activity";1,13067117;"      .";"      .";"";"ATP-dependent DNA helicase activity";-1,10607471;"      .";"      ."
466;"otolith development";1,12902367;"      .";"      .";"";"phagocytosis";-1,09776609;"      .";"      ."
467;"condensed chromosome kinetochore";1,12448365;"      .";"      .";"";"regulatory region DNA binding";-1,0929574;"      .";"      ."
