"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
238;"nuclear envelope";0,37425;"      .";"      .";"";"protein localization";-0,13933022;"      .";"      ."
239;"ubiquitin-protein transferase activity";0,37421596;"      .";"      .";"";"actin nucleation";-0,13621193;"      .";"      ."
240;"single organismal cell-cell adhesion";0,37200823;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";-0,1358101;"      .";"      ."
241;"Rho guanyl-nucleotide exchange factor activity";0,37165458;"      .";"      .";"";"cell communication";-0,13375481;"      .";"      ."
242;"mRNA processing";0,36663754;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-0,13250076;"      .";"      ."
243;"proteasome complex";0,36555037;"      .";"      .";"";"anchored component of membrane";-0,12904894;"      .";"      ."
244;"transcription factor binding";0,36525061;"      .";"      .";"";"high voltage-gated calcium channel activity";-0,12722702;"      .";"      ."
245;"liver development";0,36510001;"      .";"      .";"";"L-alpha-amino acid transmembrane transport";-0,12682024;"      .";"      ."
246;"posterior lateral line neuromast primordium migration";0,36414796;"      .";"      .";"";"cholesterol biosynthetic process";-0,12544483;"      .";"      ."
247;"proteolysis";0,36172798;"      .";"      .";"";"neuropeptide receptor activity";-0,12503935;"      .";"      ."
248;"DNA-dependent DNA replication";0,35915913;"      .";"      .";"";"inorganic anion exchanger activity";-0,12470456;"      .";"      ."
249;"translation initiation factor activity";0,35906553;"      .";"      .";"";"intermediate filament";-0,12191403;"      .";"      ."
250;"respiratory chain";0,35868005;"      .";"      .";"";"cholesterol transporter activity";-0,11973522;"      .";"      ."
251;"rRNA binding";0,35632767;"      .";"      .";"";"neuronal cell body";-0,11731377;"      .";"      ."
252;"mitochondrial respiratory chain complex I";0,35598475;"      .";"      .";"";"scavenger receptor activity";-0,1171916;"      .";"      ."
253;"posterior lateral line neuromast development";0,35357673;"      .";"      .";"";"cysteine-type endopeptidase inhibitor activity";-0,1151838;"      .";"      ."
254;"regulation of transcription, DNA-templated";0,3525248;"      .";"      .";"";"cAMP binding";-0,11403246;"      .";"      ."
255;"perinuclear region of cytoplasm";0,35215997;"      .";"      .";"";"collagen trimer";-0,11263266;"      .";"      ."
256;"SNARE binding";0,35063167;"      .";"      .";"";"nucleoside metabolic process";-0,11148505;"      .";"      ."
257;"protein polyubiquitination";0,34965635;"      .";"      .";"";"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";-0,11143908;"      .";"      ."
258;"protein deubiquitination";0,34930878;"      .";"      .";"";"voltage-gated calcium channel complex";-0,1102705;"      .";"      ."
259;"protein heterodimerization activity";0,34750206;"      .";"      .";"";"syntaxin binding";-0,10919147;"      .";"      ."
260;"carboxy-lyase activity";0,34680828;"      .";"      .";"";"actin polymerization or depolymerization";-0,10795807;"      .";"      ."
261;"peptidyl-serine phosphorylation";0,34645312;"      .";"      .";"";"secretory granule";-0,10781327;"      .";"      ."
262;"tRNA binding";0,34630381;"      .";"      .";"";"gluconeogenesis";-0,10773721;"      .";"      ."
263;"positive regulation of DNA repair";0,34540895;"      .";"      .";"";"voltage-gated potassium channel complex";-0,10742418;"      .";"      ."
264;"camera-type eye development";0,34460115;"      .";"      .";"";"midbrain-hindbrain boundary development";-0,10495546;"      .";"      ."
265;"mitotic spindle assembly checkpoint";0,34244657;"      .";"      .";"";"determination of dorsal identity";-0,10384377;"      .";"      ."
266;"nuclear pore";0,33936511;"      .";"      .";"";"adenylate cyclase activity";-0,10358986;"      .";"      ."
267;"exocytosis";0,3377991;"      .";"      .";"";"voltage-gated potassium channel activity";-0,10257951;"      .";"      ."
268;"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay";0,33755859;"      .";"      .";"";"cardiac muscle tissue development";-0,10176956;"      .";"      ."
269;"precatalytic spliceosome";0,33702585;"      .";"      .";"";"cAMP biosynthetic process";-0,10161845;"      .";"      ."
270;"regulation of Rho protein signal transduction";0,33404349;"      .";"      .";"";"MAP kinase tyrosine/serine/threonine phosphatase activity";-0,10024006;"      .";"      ."
271;"DNA-templated transcription, initiation";0,33234164;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-0,09926013;"      .";"      ."
272;"ATP-dependent DNA helicase activity";0,33094469;"      .";"      .";"";"chloride transport";-0,09868424;"      .";"      ."
273;"protein catabolic process";0,32925765;"      .";"      .";"";"spermatid development";-0,09672195;"      .";"      ."
274;"stress-activated protein kinase signaling cascade";0,32921928;"      .";"      .";"";"vacuole";-0,09640745;"      .";"      ."
275;"DNA-directed 5'-3' RNA polymerase activity";0,32716386;"      .";"      .";"";"blood microparticle";-0,09545887;"      .";"      ."
276;"hemoglobin complex";0,32530216;"      .";"      .";"";"cellular glucose homeostasis";-0,09518032;"      .";"      ."
277;"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway";0,32444903;"      .";"      .";"";"carboxylic acid metabolic process";-0,09423277;"      .";"      ."
278;"positive regulation of Rho protein signal transduction";0,32444903;"      .";"      .";"";"inorganic anion transport";-0,09376974;"      .";"      ."
279;"digestive tract morphogenesis";0,32355549;"      .";"      .";"";"voltage-gated calcium channel activity";-0,09350022;"      .";"      ."
280;"Golgi membrane";0,32355542;"      .";"      .";"";"calcium ion transmembrane transport";-0,09082972;"      .";"      ."
281;"definitive hemopoiesis";0,32338135;"      .";"      .";"";"inactivation of MAPK activity";-0,09033694;"      .";"      ."
282;"structural constituent of nuclear pore";0,32174882;"      .";"      .";"";"protein binding, bridging";-0,09002453;"      .";"      ."
283;"thiol-dependent ubiquitinyl hydrolase activity";0,3176742;"      .";"      .";"";"calcium ion transport";-0,08985275;"      .";"      ."
284;"mRNA binding";0,3167176;"      .";"      .";"";"calcium channel activity";-0,08708676;"      .";"      ."
285;"neuron development";0,31656648;"      .";"      .";"";"MAP kinase activity";-0,08211246;"      .";"      ."
286;"vesicle organization";0,31649666;"      .";"      .";"";"sodium ion transmembrane transport";-0,08192186;"      .";"      ."
287;"Notch signaling pathway";0,31482431;"      .";"      .";"";"positive regulation of ERK1 and ERK2 cascade";-0,08110524;"      .";"      ."
288;"lipid metabolic process";0,31298059;"      .";"      .";"";"cell proliferation";-0,08038829;"      .";"      ."
289;"serine-type endopeptidase activity";0,31116291;"      .";"      .";"";"peptidyl-tyrosine dephosphorylation";-0,07742567;"      .";"      ."
290;"mitochondrial transport";0,30902555;"      .";"      .";"";"actin filament polymerization";-0,07572094;"      .";"      ."
291;"nucleosomal DNA binding";0,30782855;"      .";"      .";"";"cell differentiation";-0,07552034;"      .";"      ."
292;"catalytic step 2 spliceosome";0,30738841;"      .";"      .";"";"positive regulation of canonical Wnt signaling pathway";-0,07357178;"      .";"      ."
293;"galactosyltransferase activity";0,30634067;"      .";"      .";"";"carboxypeptidase activity";-0,07321551;"      .";"      ."
294;"Kupffer's vesicle development";0,30360784;"      .";"      .";"";"dynamin family protein polymerization involved in mitochondrial fission";-0,07239487;"      .";"      ."
295;"integral component of endoplasmic reticulum membrane";0,30335027;"      .";"      .";"";"neutrophil chemotaxis";-0,07219709;"      .";"      ."
296;"transcription elongation from RNA polymerase II promoter";0,30262799;"      .";"      .";"";"enteric nervous system development";-0,07162777;"      .";"      ."
297;"maturation of LSU-rRNA";0,30074715;"      .";"      .";"";"cilium organization";-0,07112536;"      .";"      ."
298;"mRNA export from nucleus";0,30046119;"      .";"      .";"";"defense response to virus";-0,07110243;"      .";"      ."
299;"cytosolic large ribosomal subunit";0,29900045;"      .";"      .";"";"transmembrane transport";-0,0693086;"      .";"      ."
300;"fatty acid biosynthetic process";0,29880771;"      .";"      .";"";"neurotransmitter receptor activity";-0,06809963;"      .";"      ."
301;"sulfuric ester hydrolase activity";0,29475327;"      .";"      .";"";"G-protein coupled serotonin receptor signaling pathway";-0,06727185;"      .";"      ."
302;"transforming growth factor beta receptor signaling pathway";0,29301871;"      .";"      .";"";"extracellular space";-0,0660726;"      .";"      ."
303;"atrioventricular canal development";0,29033105;"      .";"      .";"";"protein phosphatase type 2A complex";-0,06453347;"      .";"      ."
304;"regulation of heart contraction";0,28994167;"      .";"      .";"";"lysosome";-0,06379854;"      .";"      ."
305;"protein N-linked glycosylation via asparagine";0,28953612;"      .";"      .";"";"calcium-transporting ATPase activity";-0,06220447;"      .";"      ."
306;"extracellular matrix";0,2889218;"      .";"      .";"";"phosphoprotein phosphatase activity";-0,06219618;"      .";"      ."
307;"oligosaccharide metabolic process";0,28678247;"      .";"      .";"";"carbonate dehydratase activity";-0,06198434;"      .";"      ."
308;"protein tyrosine/serine/threonine phosphatase activity";0,28647647;"      .";"      .";"";"integral component of Golgi membrane";-0,06196194;"      .";"      ."
309;"heart jogging";0,28567074;"      .";"      .";"";"cyclin binding";-0,06038143;"      .";"      ."
310;"DNA helicase activity";0,28447006;"      .";"      .";"";"potassium channel activity";-0,06008239;"      .";"      ."
311;"U4/U6 x U5 tri-snRNP complex";0,28432409;"      .";"      .";"";"response to virus";-0,05885716;"      .";"      ."
312;"intrahepatic bile duct development";0,28352776;"      .";"      .";"";"peptidyl-tyrosine autophosphorylation";-0,05885077;"      .";"      ."
313;"negative regulation of transcription from RNA polymerase II promoter";0,28350391;"      .";"      .";"";"response to toxic substance";-0,05820334;"      .";"      ."
314;"RNA phosphodiester bond hydrolysis";0,28257471;"      .";"      .";"";"G-protein coupled serotonin receptor activity";-0,05794562;"      .";"      ."
315;"determination of left/right symmetry";0,28238375;"      .";"      .";"";"vesicle";-0,05619352;"      .";"      ."
316;"protein-cysteine S-palmitoyltransferase activity";0,28229629;"      .";"      .";"";"pre-autophagosomal structure";-0,05564499;"      .";"      ."
317;"cytoplasmic vesicle";0,28101585;"      .";"      .";"";"vacuolar membrane";-0,05526771;"      .";"      ."
318;"protein glycosylation";0,28041349;"      .";"      .";"";"glycolipid biosynthetic process";-0,05478698;"      .";"      ."
319;"reciprocal meiotic recombination";0,28018885;"      .";"      .";"";"somite specification";-0,05299933;"      .";"      ."
320;"cytoskeleton organization";0,27793511;"      .";"      .";"";"insulin-like growth factor binding";-0,05092288;"      .";"      ."
321;"signal transduction by protein phosphorylation";0,27689541;"      .";"      .";"";"ventral spinal cord interneuron differentiation";-0,04949216;"      .";"      ."
322;"DNA biosynthetic process";0,27532032;"      .";"      .";"";"cholesterol binding";-0,04889729;"      .";"      ."
323;"receptor binding";0,27531786;"      .";"      .";"";"glutathione transferase activity";-0,04869885;"      .";"      ."
324;"cytokinesis";0,27397938;"      .";"      .";"";"cation transport";-0,04858512;"      .";"      ."
325;"ubiquitin binding";0,27371708;"      .";"      .";"";"extrinsic component of cytoplasmic side of plasma membrane";-0,04758916;"      .";"      ."
326;"extrinsic component of membrane";0,27249528;"      .";"      .";"";"cellular iron ion homeostasis";-0,04685264;"      .";"      ."
327;"ribosome binding";0,27203096;"      .";"      .";"";"alpha-(1->3)-fucosyltransferase activity";-0,04656881;"      .";"      ."
328;"pronephros development";0,27041257;"      .";"      .";"";"defense response";-0,0460478;"      .";"      ."
329;"retina morphogenesis in camera-type eye";0,26753671;"      .";"      .";"";"response to xenobiotic stimulus";-0,04596363;"      .";"      ."
330;"cellular response to oxidative stress";0,26714571;"      .";"      .";"";"G-protein coupled peptide receptor activity";-0,04497342;"      .";"      ."
331;"mitochondrial matrix";0,26701515;"      .";"      .";"";"transmembrane receptor protein tyrosine kinase activity";-0,04443041;"      .";"      ."
332;"cilium";0,26632279;"      .";"      .";"";"cellular calcium ion homeostasis";-0,04350337;"      .";"      ."
333;"2 iron, 2 sulfur cluster binding";0,26623482;"      .";"      .";"";"intra-Golgi vesicle-mediated transport";-0,04312898;"      .";"      ."
334;"somite development";0,26536717;"      .";"      .";"";"fucosylation";-0,04181853;"      .";"      ."
335;"transcription corepressor activity";0,26480689;"      .";"      .";"";"fucosyltransferase activity";-0,04181853;"      .";"      ."
336;"protein serine/threonine phosphatase activity";0,26416437;"      .";"      .";"";"extrinsic apoptotic signaling pathway in absence of ligand";-0,04071136;"      .";"      ."
337;"GTPase activity";0,26389281;"      .";"      .";"";"membrane fusion";-0,03871221;"      .";"      ."
338;"embryonic pectoral fin morphogenesis";0,26354172;"      .";"      .";"";"inner ear development";-0,03686406;"      .";"      ."
339;"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";0,26215335;"      .";"      .";"";"channel regulator activity";-0,03618771;"      .";"      ."
340;"neural crest cell development";0,26208192;"      .";"      .";"";"regulation of AMPA receptor activity";-0,03618771;"      .";"      ."
341;"endosome";0,26041976;"      .";"      .";"";"otic placode formation";-0,03338625;"      .";"      ."
342;"DNA-directed DNA polymerase activity";0,25868315;"      .";"      .";"";"retinal cone cell development";-0,03239819;"      .";"      ."
343;"proton transport";0,25833834;"      .";"      .";"";"swimming behavior";-0,03208664;"      .";"      ."
344;"cysteine-type peptidase activity";0,25791577;"      .";"      .";"";"developmental process";-0,03191437;"      .";"      ."
345;"eukaryotic translation initiation factor 3 complex";0,25671594;"      .";"      .";"";"copper ion binding";-0,02964911;"      .";"      ."
346;"notochord development";0,25506996;"      .";"      .";"";"membrane raft";-0,02951281;"      .";"      ."
347;"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";0,25483128;"      .";"      .";"";"platelet activation";-0,02670575;"      .";"      ."
348;"base-excision repair";0,25418557;"      .";"      .";"";"presynaptic membrane";-0,02651597;"      .";"      ."
349;"brain development";0,2540599;"      .";"      .";"";"melanosome organization";-0,02515787;"      .";"      ."
350;"beta-catenin binding";0,25293932;"      .";"      .";"";"regulation of membrane potential";-0,02453567;"      .";"      ."
351;"chaperone binding";0,2510904;"      .";"      .";"";"heme binding";-0,02366858;"      .";"      ."
352;"immune system process";0,24899641;"      .";"      .";"";"negative regulation of mitotic cell cycle";-0,02350744;"      .";"      ."
353;"chromatin";0,248879;"      .";"      .";"";"response to peptide";-0,02258013;"      .";"      ."
354;"erythrocyte development";0,24838613;"      .";"      .";"";"regulation of synaptic transmission, glutamatergic";-0,02253326;"      .";"      ."
355;"pancreas development";0,24774493;"      .";"      .";"";"midbrain development";-0,02191235;"      .";"      ."
356;"activation of protein kinase activity";0,24731856;"      .";"      .";"";"glutamate receptor activity";-0,02099135;"      .";"      ."
357;"nucleocytoplasmic transporter activity";0,24729575;"      .";"      .";"";"adherens junction";-0,02093964;"      .";"      ."
358;"meiotic cell cycle";0,24651251;"      .";"      .";"";"dephosphorylation";-0,02053494;"      .";"      ."
359;"retrograde vesicle-mediated transport, Golgi to ER";0,24614965;"      .";"      .";"";"activation of MAPKK activity";-0,01725991;"      .";"      ."
360;"canonical Wnt signaling pathway";0,24491154;"      .";"      .";"";"regulation of protein kinase activity";-0,01704301;"      .";"      ."
361;"microtubule motor activity";0,24416019;"      .";"      .";"";"membrane attack complex";-0,01580604;"      .";"      ."
362;"SH3/SH2 adaptor activity";0,24409971;"      .";"      .";"";"axonogenesis";-0,01576768;"      .";"      ."
363;"retinal ganglion cell axon guidance";0,24399609;"      .";"      .";"";"muscle organ development";-0,01417811;"      .";"      ."
364;"integrin-mediated signaling pathway";0,24383081;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";-0,01382048;"      .";"      ."
365;"centriole";0,24376767;"      .";"      .";"";"vacuolar acidification";-0,01353708;"      .";"      ."
366;"dorsal/ventral pattern formation";0,24300575;"      .";"      .";"";"sodium:bicarbonate symporter activity";-0,01309391;"      .";"      ."
367;"positive regulation of catalytic activity";0,24244956;"      .";"      .";"";"acyl-CoA dehydrogenase activity";-0,01305322;"      .";"      ."
368;"peptidyl-prolyl cis-trans isomerase activity";0,24198793;"      .";"      .";"";"lipid biosynthetic process";-0,01283688;"      .";"      ."
369;"protein peptidyl-prolyl isomerization";0,24198793;"      .";"      .";"";"tissue regeneration";-0,01276755;"      .";"      ."
370;"positive regulation of signal transduction";0,24139564;"      .";"      .";"";"endocytic recycling";-0,01207846;"      .";"      ."
371;"protein binding involved in protein folding";0,24125994;"      .";"      .";"";"membrane depolarization during action potential";-0,01202996;"      .";"      ."
372;"'de novo' protein folding";0,24039235;"      .";"      .";"";"calmodulin binding";-0,01159175;"      .";"      ."
373;"eukaryotic 48S preinitiation complex";0,24017018;"      .";"      .";"";"regulation of endocytosis";-0,01158791;"      .";"      ."
374;"protein import into mitochondrial matrix";0,2400864;"      .";"      .";"";"negative regulation of cell differentiation";-0,01120151;"      .";"      ."
375;"nucleobase-containing compound metabolic process";0,23993443;"      .";"      .";"";"tachykinin receptor signaling pathway";-0,00909092;"      .";"      ."
376;"mitochondrial translation";0,23931414;"      .";"      .";"";"phagocytosis";-0,00883124;"      .";"      ."
377;"phosphatidylinositol binding";0,23889853;"      .";"      .";"";"metallocarboxypeptidase activity";-0,00821852;"      .";"      ."
378;"chaperone-mediated protein folding";0,23851148;"      .";"      .";"";"photoperiodism";-0,00811085;"      .";"      ."
379;"Rho protein signal transduction";0,2382361;"      .";"      .";"";"cell chemotaxis";-0,00658385;"      .";"      ."
380;"mediator complex";0,23785105;"      .";"      .";"";"fatty acid elongation, polyunsaturated fatty acid";-0,00496067;"      .";"      ."
381;"oligodendrocyte development";0,23774832;"      .";"      .";"";"calcium-dependent phospholipid binding";-0,00442788;"      .";"      ."
382;"DNA damage checkpoint";0,23757372;"      .";"      .";"";"postsynaptic density";-0,00436712;"      .";"      ."
383;"peripheral nervous system neuron axonogenesis";0,23735005;"      .";"      .";"";"cation transmembrane transport";-0,00394269;"      .";"      ."
384;"chromatin remodeling";0,237295;"      .";"      .";"";"smooth muscle contraction";-0,00339451;"      .";"      ."
385;"3'-5' exonuclease activity";0,23604771;"      .";"      .";"";"proteolysis involved in cellular protein catabolic process";-0,00292791;"      .";"      ."
386;"ribosomal large subunit assembly";0,23592609;"      .";"      .";"";"structural constituent of eye lens";-0,00215919;"      .";"      ."
387;"regulation of cell proliferation";0,23517539;"      .";"      .";"";"negative regulation of adenylate cyclase activity";-0,00213142;"      .";"      ."
388;"regulation of catalytic activity";0,23493867;"      .";"      .";"";"circadian rhythm";-0,00147569;"      .";"      ."
389;"mitotic spindle";0,23461523;"      .";"      .";"";"voltage-gated sodium channel complex";-0,00136589;"      .";"      ."
390;"N-acetyltransferase activity";0,23452151;"      .";"      .";"";"ATP synthesis coupled proton transport";-0,00076088;"      .";"      ."
391;"actin filament organization";0,23450747;"      .";"      .";"";"lipid transporter activity";-0,00030522;"      .";"      ."
392;"cell migration involved in gastrulation";0,23423198;"      .";"      .";"";"sphingolipid biosynthetic process";-0,0002761;"      .";"      ."
393;"immune response";0,23370942;"      .";"      .";"";"calcium ion import";-8,91e-05;"      .";"      ."
394;"regulation of transcription from RNA polymerase II promoter";0,23344109;"      .";"      .";"";"";0;"1      .";"1      ."
395;"adaptive immune response";0,23200417;"      .";"      .";"";"";0;"1      .";"1      ."
396;"cell projection";0,23177276;"      .";"      .";"";"";0;"1      .";"1      ."
397;"positive regulation of BMP signaling pathway";0,23156731;"      .";"      .";"";"";0;"1      .";"1      ."
398;"motor activity";0,23124179;"      .";"      .";"";"";0;"1      .";"1      ."
399;"RNA polymerase II transcriptional preinitiation complex assembly";0,23095098;"      .";"      .";"";"";0;"1      .";"1      ."
400;"transcription initiation from RNA polymerase II promoter";0,23084861;"      .";"      .";"";"";0;"1      .";"1      ."
401;"magnesium ion binding";0,23036816;"      .";"      .";"";"";0;"1      .";"1      ."
402;"P granule";0,23013082;"      .";"      .";"";"";0;"1      .";"1      ."
403;"carbohydrate transport";0,23002301;"      .";"      .";"";"";0;"1      .";"1      ."
404;"innate immune response";0,22999705;"      .";"      .";"";"";0;"1      .";"1      ."
405;"semaphorin-plexin signaling pathway";0,22919577;"      .";"      .";"";"";0;"1      .";"1      ."
406;"semaphorin receptor activity";0,22919577;"      .";"      .";"";"";0;"1      .";"1      ."
407;"sugar:proton symporter activity";0,228314;"      .";"      .";"";"";0;"1      .";"1      ."
408;"cation binding";0,22795215;"      .";"      .";"";"";0;"1      .";"1      ."
409;"regulation of alternative mRNA splicing, via spliceosome";0,22725113;"      .";"      .";"";"";0;"1      .";"1      ."
410;"guanyl-nucleotide exchange factor activity";0,22714422;"      .";"      .";"";"";0;"1      .";"1      ."
411;"regulation of GTPase activity";0,22688779;"      .";"      .";"";"";0;"1      .";"1      ."
412;"nuclear speck";0,22618049;"      .";"      .";"";"";0;"1      .";"1      ."
413;"cytosol";0,22491018;"      .";"      .";"";"";0;"1      .";"1      ."
414;"pharyngeal system development";0,22427789;"      .";"      .";"";"";0;"1      .";"1      ."
415;"protein kinase binding";0,22332478;"      .";"      .";"";"";0;"1      .";"1      ."
416;"retinoic acid receptor signaling pathway";0,22309087;"      .";"      .";"";"";0;"1      .";"1      ."
417;"pectoral fin development";0,22301974;"      .";"      .";"";"";0;"1      .";"1      ."
418;"dorsal convergence";0,22300064;"      .";"      .";"";"";0;"1      .";"1      ."
419;"integral component of mitochondrial outer membrane";0,22156323;"      .";"      .";"";"";0;"1      .";"1      ."
420;"artery morphogenesis";0,22074494;"      .";"      .";"";"";0;"1      .";"1      ."
421;"Golgi apparatus";0,22004837;"      .";"      .";"";"";0;"1      .";"1      ."
422;"Golgi cisterna membrane";0,21976578;"      .";"      .";"";"";0;"1      .";"1      ."
423;"transcription from RNA polymerase III promoter";0,21778394;"      .";"      .";"";"";0;"1      .";"1      ."
424;"epiboly involved in gastrulation with mouth forming second";0,21709432;"      .";"      .";"";"";0;"1      .";"1      ."
425;"sulfotransferase activity";0,21668651;"      .";"      .";"";"";0;"1      .";"1      ."
426;"cilium movement";0,2163407;"      .";"      .";"";"";0;"1      .";"1      ."
427;"integrin complex";0,21618327;"      .";"      .";"";"";0;"1      .";"1      ."
428;"RNA polymerase II core promoter proximal region sequence-specific DNA binding";0,21532024;"      .";"      .";"";"";0;"1      .";"1      ."
429;"vesicle docking";0,21480949;"      .";"      .";"";"";0;"1      .";"1      ."
430;"membrane coat";0,21479994;"      .";"      .";"";"";0;"1      .";"1      ."
431;"ATPase activity, coupled to transmembrane movement of substances";0,21430818;"      .";"      .";"";"";0;"1      .";"1      ."
432;"embryonic heart tube morphogenesis";0,21332308;"      .";"      .";"";"";0;"1      .";"1      ."
433;"ciliary basal body";0,21330816;"      .";"      .";"";"";0;"1      .";"1      ."
434;"spindle pole";0,2122042;"      .";"      .";"";"";0;"1      .";"1      ."
435;"chromatin organization";0,21172599;"      .";"      .";"";"";0;"1      .";"1      ."
436;"SH3 domain binding";0,21171156;"      .";"      .";"";"";0;"1      .";"1      ."
437;"ephrin receptor binding";0,21142648;"      .";"      .";"";"";0;"1      .";"1      ."
438;"ubiquitin protein ligase binding";0,21058514;"      .";"      .";"";"";0;"1      .";"1      ."
439;"iron-sulfur cluster assembly";0,20988296;"      .";"      .";"";"";0;"1      .";"1      ."
440;"formation of translation preinitiation complex";0,20940264;"      .";"      .";"";"";0;"1      .";"1      ."
441;"RNA polymerase II transcription cofactor activity";0,20904445;"      .";"      .";"";"";0;"1      .";"1      ."
442;"cell cycle arrest";0,20874552;"      .";"      .";"";"";0;"1      .";"1      ."
443;"aminoacyl-tRNA editing activity";0,20784138;"      .";"      .";"";"";0;"1      .";"1      ."
444;"regulation of translational initiation";0,20636091;"      .";"      .";"";"";0;"1      .";"1      ."
445;"positive regulation of I-kappaB kinase/NF-kappaB signaling";0,20622014;"      .";"      .";"";"";0;"1      .";"1      ."
446;"pseudouridine synthesis";0,20600694;"      .";"      .";"";"";0;"1      .";"1      ."
447;"RNA methylation";0,20591771;"      .";"      .";"";"";0;"1      .";"1      ."
448;"protein K63-linked deubiquitination";0,20537762;"      .";"      .";"";"";0;"1      .";"1      ."
449;"mRNA polyadenylation";0,20491575;"      .";"      .";"";"";0;"1      .";"1      ."
450;"cytoplasmic translation";0,20486763;"      .";"      .";"";"";0;"1      .";"1      ."
451;"negative regulation of cell proliferation";0,20339306;"      .";"      .";"";"";0;"1      .";"1      ."
452;"glomerular visceral epithelial cell development";0,20303535;"      .";"      .";"";"";0;"1      .";"1      ."
453;"hematopoietic progenitor cell differentiation";0,20231313;"      .";"      .";"";"";0;"1      .";"1      ."
454;"GTP-Rho binding";0,20211262;"      .";"      .";"";"";0;"1      .";"1      ."
455;"autophagy";0,2019927;"      .";"      .";"";"";0;"1      .";"1      ."
456;"cytosolic small ribosomal subunit";0,20170931;"      .";"      .";"";"";0;"1      .";"1      ."
457;"regulation of gene expression";0,20164029;"      .";"      .";"";"";0;"1      .";"1      ."
458;"central nervous system projection neuron axonogenesis";0,20151265;"      .";"      .";"";"";0;"1      .";"1      ."
459;"determination of left/right asymmetry in lateral mesoderm";0,20130572;"      .";"      .";"";"";0;"1      .";"1      ."
460;"DNA topological change";0,20107191;"      .";"      .";"";"";0;"1      .";"1      ."
461;"exonuclease activity";0,20082921;"      .";"      .";"";"";0;"1      .";"1      ."
462;"synaptic vesicle fusion to presynaptic active zone membrane";0,20059067;"      .";"      .";"";"";0;"1      .";"1      ."
463;"tRNA modification";0,20010058;"      .";"      .";"";"";0;"1      .";"1      ."
464;"DNA metabolic process";0,19980372;"      .";"      .";"";"";0;"1      .";"1      ."
465;"transcription factor TFIID complex";0,19951302;"      .";"      .";"";"";0;"1      .";"1      ."
466;"S-adenosylmethionine-dependent methyltransferase activity";0,1994245;"      .";"      .";"";"";0;"1      .";"1      ."
467;"determination of pancreatic left/right asymmetry";0,19873197;"      .";"      .";"";"";0;"1      .";"1      ."
468;"neutrophil differentiation";0,19842505;"      .";"      .";"";"";0;"1      .";"1      ."
469;"eukaryotic 43S preinitiation complex";0,19750247;"      .";"      .";"";"";0;"1      .";"1      ."
470;"DNA-directed RNA polymerase III complex";0,19719974;"      .";"      .";"";"";0;"1      .";"1      ."
471;"early endosome";0,19710867;"      .";"      .";"";"";0;"1      .";"1      ."
472;"lamellipodium";0,1970176;"      .";"      .";"";"";0;"1      .";"1      ."
473;"protein O-linked mannosylation";0,1962891;"      .";"      .";"";"";0;"1      .";"1      ."
474;"skeletal system development";0,19559267;"      .";"      .";"";"";0;"1      .";"1      ."
475;"dioxygenase activity";0,19517773;"      .";"      .";"";"";0;"1      .";"1      ."
476;"iron ion binding";0,19458863;"      .";"      .";"";"";0;"1      .";"1      ."
477;"p53 binding";0,19453505;"      .";"      .";"";"";0;"1      .";"1      ."
478;"erythrocyte maturation";0,19270967;"      .";"      .";"";"";0;"1      .";"1      ."
479;"left/right pattern formation";0,19261806;"      .";"      .";"";"";0;"1      .";"1      ."
480;"transcription from RNA polymerase I promoter";0,1923502;"      .";"      .";"";"";0;"1      .";"1      ."
481;"neurogenesis";0,19216415;"      .";"      .";"";"";0;"1      .";"1      ."
482;"primitive erythrocyte differentiation";0,19187769;"      .";"      .";"";"";0;"1      .";"1      ."
483;"MAP kinase kinase kinase kinase activity";0,19136432;"      .";"      .";"";"";0;"1      .";"1      ."
484;"U2-type prespliceosome";0,1910737;"      .";"      .";"";"";0;"1      .";"1      ."
485;"cellular protein modification process";0,19100952;"      .";"      .";"";"";0;"1      .";"1      ."
486;"RNA polymerase III activity";0,19061941;"      .";"      .";"";"";0;"1      .";"1      ."
487;"lipid binding";0,19057368;"      .";"      .";"";"";0;"1      .";"1      ."
488;"response to stress";0,18982276;"      .";"      .";"";"";0;"1      .";"1      ."
489;"NADP binding";0,18957537;"      .";"      .";"";"";0;"1      .";"1      ."
490;"hyaluronic acid binding";0,18949491;"      .";"      .";"";"";0;"1      .";"1      ."
491;"spliceosomal complex assembly";0,18909479;"      .";"      .";"";"";0;"1      .";"1      ."
492;"mRNA 3'-UTR binding";0,18855919;"      .";"      .";"";"";0;"1      .";"1      ."
493;"clathrin-coated pit";0,18834239;"      .";"      .";"";"";0;"1      .";"1      ."
