"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
274;"protein binding";0,11299771;"      .";"      .";"";"";0;"1      .";"1      ."
275;"cell migration";0,11284761;"      .";"      .";"";"";0;"1      .";"1      ."
276;"calcium ion binding";0,11241171;"      .";"      .";"";"";0;"1      .";"1      ."
277;"presynapse";0,1122328;"      .";"      .";"";"";0;"1      .";"1      ."
278;"microtubule-based movement";0,11221443;"      .";"      .";"";"";0;"1      .";"1      ."
279;"regulation of actin cytoskeleton organization";0,11205601;"      .";"      .";"";"";0;"1      .";"1      ."
280;"endocytosis";0,11173915;"      .";"      .";"";"";0;"1      .";"1      ."
281;"cytoplasmic vesicle";0,111418;"      .";"      .";"";"";0;"1      .";"1      ."
282;"fatty acid beta-oxidation";0,1113426;"      .";"      .";"";"";0;"1      .";"1      ."
283;"unfolded protein binding";0,11130875;"      .";"      .";"";"";0;"1      .";"1      ."
284;"transferase activity, transferring phosphorus-containing groups";0,11096979;"      .";"      .";"";"";0;"1      .";"1      ."
285;"retina development in camera-type eye";0,11090885;"      .";"      .";"";"";0;"1      .";"1      ."
286;"cell differentiation";0,11090669;"      .";"      .";"";"";0;"1      .";"1      ."
287;"purine nucleotide biosynthetic process";0,1107366;"      .";"      .";"";"";0;"1      .";"1      ."
288;"nucleoside metabolic process";0,1106699;"      .";"      .";"";"";0;"1      .";"1      ."
289;"potassium ion import";0,10972067;"      .";"      .";"";"";0;"1      .";"1      ."
290;"transmembrane receptor protein tyrosine kinase signaling pathway";0,10969004;"      .";"      .";"";"";0;"1      .";"1      ."
291;"negative regulation of protein kinase activity";0,10967573;"      .";"      .";"";"";0;"1      .";"1      ."
292;"proteinaceous extracellular matrix";0,10937784;"      .";"      .";"";"";0;"1      .";"1      ."
293;"lipid catabolic process";0,10929093;"      .";"      .";"";"";0;"1      .";"1      ."
294;"regulation of cell differentiation";0,10924581;"      .";"      .";"";"";0;"1      .";"1      ."
295;"hemopoiesis";0,10921088;"      .";"      .";"";"";0;"1      .";"1      ."
296;"proton-transporting ATP synthase activity, rotational mechanism";0,10888044;"      .";"      .";"";"";0;"1      .";"1      ."
297;"microtubule binding";0,10882191;"      .";"      .";"";"";0;"1      .";"1      ."
298;"glutathione transferase activity";0,10880876;"      .";"      .";"";"";0;"1      .";"1      ."
299;"peptidyl-tyrosine phosphorylation";0,10879058;"      .";"      .";"";"";0;"1      .";"1      ."
300;"inward rectifier potassium channel activity";0,10876046;"      .";"      .";"";"";0;"1      .";"1      ."
301;"glutathione peroxidase activity";0,10809717;"      .";"      .";"";"";0;"1      .";"1      ."
302;"proton transport";0,1080937;"      .";"      .";"";"";0;"1      .";"1      ."
303;"trans-Golgi network";0,10805643;"      .";"      .";"";"";0;"1      .";"1      ."
304;"potassium ion transmembrane transport";0,10798605;"      .";"      .";"";"";0;"1      .";"1      ."
305;"heart contraction";0,10753176;"      .";"      .";"";"";0;"1      .";"1      ."
306;"immune response";0,10677825;"      .";"      .";"";"";0;"1      .";"1      ."
307;"regulation of inflammatory response";0,10650206;"      .";"      .";"";"";0;"1      .";"1      ."
308;"covalent chromatin modification";0,10629224;"      .";"      .";"";"";0;"1      .";"1      ."
309;"integral component of endoplasmic reticulum membrane";0,10606865;"      .";"      .";"";"";0;"1      .";"1      ."
310;"transcription from RNA polymerase II promoter";0,10604527;"      .";"      .";"";"";0;"1      .";"1      ."
311;"melanocyte differentiation";0,10555894;"      .";"      .";"";"";0;"1      .";"1      ."
312;"fatty acid metabolic process";0,10517066;"      .";"      .";"";"";0;"1      .";"1      ."
313;"melanosome";0,10515874;"      .";"      .";"";"";0;"1      .";"1      ."
314;"ER to Golgi vesicle-mediated transport";0,10476756;"      .";"      .";"";"";0;"1      .";"1      ."
315;"epiboly involved in gastrulation with mouth forming second";0,10445905;"      .";"      .";"";"";0;"1      .";"1      ."
316;"axon regeneration";0,10435959;"      .";"      .";"";"";0;"1      .";"1      ."
317;"cell communication";0,10404105;"      .";"      .";"";"";0;"1      .";"1      ."
318;"photoreceptor activity";0,10390695;"      .";"      .";"";"";0;"1      .";"1      ."
319;"tricarboxylic acid cycle";0,10361537;"      .";"      .";"";"";0;"1      .";"1      ."
320;"postsynaptic membrane";0,10337369;"      .";"      .";"";"";0;"1      .";"1      ."
321;"convergent extension";0,10289244;"      .";"      .";"";"";0;"1      .";"1      ."
322;"proteasome-mediated ubiquitin-dependent protein catabolic process";0,1028922;"      .";"      .";"";"";0;"1      .";"1      ."
323;"cell division";0,10282042;"      .";"      .";"";"";0;"1      .";"1      ."
324;"microtubule motor activity";0,10260197;"      .";"      .";"";"";0;"1      .";"1      ."
325;"late endosome";0,10258905;"      .";"      .";"";"";0;"1      .";"1      ."
326;"tubulin binding";0,10232436;"      .";"      .";"";"";0;"1      .";"1      ."
327;"sodium ion transport";0,10192579;"      .";"      .";"";"";0;"1      .";"1      ."
328;"cation transport";0,10175748;"      .";"      .";"";"";0;"1      .";"1      ."
329;"syntaxin binding";0,1013784;"      .";"      .";"";"";0;"1      .";"1      ."
330;"melanosome organization";0,10122292;"      .";"      .";"";"";0;"1      .";"1      ."
331;"peptidyl-threonine phosphorylation";0,10119592;"      .";"      .";"";"";0;"1      .";"1      ."
332;"cellular iron ion homeostasis";0,10114231;"      .";"      .";"";"";0;"1      .";"1      ."
333;"locomotory behavior";0,1010514;"      .";"      .";"";"";0;"1      .";"1      ."
334;"tRNA binding";0,10075084;"      .";"      .";"";"";0;"1      .";"1      ."
335;"phosphate ion transmembrane transport";0,10071021;"      .";"      .";"";"";0;"1      .";"1      ."
336;"protein-chromophore linkage";0,10066144;"      .";"      .";"";"";0;"1      .";"1      ."
337;"calcium channel activity";0,1006393;"      .";"      .";"";"";0;"1      .";"1      ."
338;"ATP-activated inward rectifier potassium channel activity";0,10046422;"      .";"      .";"";"";0;"1      .";"1      ."
339;"protein kinase inhibitor activity";0,10043556;"      .";"      .";"";"";0;"1      .";"1      ."
340;"early endosome";0,1003622;"      .";"      .";"";"";0;"1      .";"1      ."
341;"mitochondrial transport";0,10024652;"      .";"      .";"";"";0;"1      .";"1      ."
342;"vesicle";0,10024616;"      .";"      .";"";"";0;"1      .";"1      ."
343;"RNA-directed DNA polymerase activity";0,1001655;"      .";"      .";"";"";0;"1      .";"1      ."
344;"mitochondrial membrane";0,10007325;"      .";"      .";"";"";0;"1      .";"1      ."
345;"RNA-dependent DNA biosynthetic process";0,09989437;"      .";"      .";"";"";0;"1      .";"1      ."
346;"mitophagy";0,09978811;"      .";"      .";"";"";0;"1      .";"1      ."
347;"microtubule cytoskeleton organization";0,09978382;"      .";"      .";"";"";0;"1      .";"1      ."
348;"autophagosome assembly";0,09961036;"      .";"      .";"";"";0;"1      .";"1      ."
349;"negative regulation of transcription, DNA-templated";0,09960463;"      .";"      .";"";"";0;"1      .";"1      ."
350;"positive regulation of apoptotic process";0,09948263;"      .";"      .";"";"";0;"1      .";"1      ."
351;"dorsal/ventral pattern formation";0,09946685;"      .";"      .";"";"";0;"1      .";"1      ."
352;"SNARE complex";0,09930019;"      .";"      .";"";"";0;"1      .";"1      ."
353;"protein tyrosine kinase activity";0,09921021;"      .";"      .";"";"";0;"1      .";"1      ."
354;"cysteine-type endopeptidase activity";0,0991769;"      .";"      .";"";"";0;"1      .";"1      ."
355;"intracellular transport";0,09912904;"      .";"      .";"";"";0;"1      .";"1      ."
356;"actin filament";0,09908832;"      .";"      .";"";"";0;"1      .";"1      ."
357;"copper ion binding";0,09852885;"      .";"      .";"";"";0;"1      .";"1      ."
358;"chloride channel activity";0,09837;"      .";"      .";"";"";0;"1      .";"1      ."
359;"cell-cell signaling";0,09825438;"      .";"      .";"";"";0;"1      .";"1      ."
360;"SNAP receptor activity";0,09797807;"      .";"      .";"";"";0;"1      .";"1      ."
361;"Z disc";0,09795599;"      .";"      .";"";"";0;"1      .";"1      ."
362;"microtubule organizing center";0,09773257;"      .";"      .";"";"";0;"1      .";"1      ."
363;"cell migration involved in gastrulation";0,09771376;"      .";"      .";"";"";0;"1      .";"1      ."
364;"excitatory postsynaptic potential";0,0964842;"      .";"      .";"";"";0;"1      .";"1      ."
365;"response to oxidative stress";0,09643451;"      .";"      .";"";"";0;"1      .";"1      ."
366;"phosphatidylinositol dephosphorylation";0,09622935;"      .";"      .";"";"";0;"1      .";"1      ."
367;"Kupffer's vesicle development";0,09619468;"      .";"      .";"";"";0;"1      .";"1      ."
368;"proton-transporting ATPase activity, rotational mechanism";0,09596422;"      .";"      .";"";"";0;"1      .";"1      ."
369;"calcium-dependent cysteine-type endopeptidase activity";0,09588238;"      .";"      .";"";"";0;"1      .";"1      ."
370;"regulation of intracellular pH";0,0958713;"      .";"      .";"";"";0;"1      .";"1      ."
371;"regulation of GTPase activity";0,09584295;"      .";"      .";"";"";0;"1      .";"1      ."
372;"serine-type endopeptidase activity";0,09583545;"      .";"      .";"";"";0;"1      .";"1      ."
373;"cation transmembrane transport";0,09582464;"      .";"      .";"";"";0;"1      .";"1      ."
374;"transcription coactivator activity";0,09576456;"      .";"      .";"";"";0;"1      .";"1      ."
375;"photoperiodism";0,09559884;"      .";"      .";"";"";0;"1      .";"1      ."
376;"iron ion transport";0,0954939;"      .";"      .";"";"";0;"1      .";"1      ."
377;"phosphatidylinositol phosphorylation";0,0954919;"      .";"      .";"";"";0;"1      .";"1      ."
378;"GTPase regulator activity";0,09513618;"      .";"      .";"";"";0;"1      .";"1      ."
379;"SNARE binding";0,09496683;"      .";"      .";"";"";0;"1      .";"1      ."
380;"serine-type peptidase activity";0,09479402;"      .";"      .";"";"";0;"1      .";"1      ."
381;"microtubule associated complex";0,09424404;"      .";"      .";"";"";0;"1      .";"1      ."
382;"acyl-CoA dehydrogenase activity";0,09389372;"      .";"      .";"";"";0;"1      .";"1      ."
383;"proteolysis involved in cellular protein catabolic process";0,09382953;"      .";"      .";"";"";0;"1      .";"1      ."
384;"response to hypoxia";0,09375281;"      .";"      .";"";"";0;"1      .";"1      ."
385;"hydrolase activity, acting on ester bonds";0,09350641;"      .";"      .";"";"";0;"1      .";"1      ."
386;"regeneration";0,09333143;"      .";"      .";"";"";0;"1      .";"1      ."
387;"cell cycle";0,09311119;"      .";"      .";"";"";0;"1      .";"1      ."
388;"ubiquitin-protein transferase activity";0,09307729;"      .";"      .";"";"";0;"1      .";"1      ."
389;"phospholipid transport";0,09293246;"      .";"      .";"";"";0;"1      .";"1      ."
390;"mRNA processing";0,09259054;"      .";"      .";"";"";0;"1      .";"1      ."
391;"RNA splicing";0,09258809;"      .";"      .";"";"";0;"1      .";"1      ."
392;"iron-sulfur cluster assembly";0,09248299;"      .";"      .";"";"";0;"1      .";"1      ."
393;"protein homooligomerization";0,09223621;"      .";"      .";"";"";0;"1      .";"1      ."
394;"intracellular membrane-bounded organelle";0,09213964;"      .";"      .";"";"";0;"1      .";"1      ."
395;"phosphotransferase activity, alcohol group as acceptor";0,09211458;"      .";"      .";"";"";0;"1      .";"1      ."
396;"tRNA processing";0,09196831;"      .";"      .";"";"";0;"1      .";"1      ."
397;"negative regulation of JAK-STAT cascade";0,09186187;"      .";"      .";"";"";0;"1      .";"1      ."
398;"Golgi organization";0,09174539;"      .";"      .";"";"";0;"1      .";"1      ."
399;"cellular oxidant detoxification";0,09153778;"      .";"      .";"";"";0;"1      .";"1      ."
400;"carboxylic acid metabolic process";0,09127699;"      .";"      .";"";"";0;"1      .";"1      ."
401;"ferric iron binding";0,09125438;"      .";"      .";"";"";0;"1      .";"1      ."
402;"aminopeptidase activity";0,09108752;"      .";"      .";"";"";0;"1      .";"1      ."
403;"extrinsic component of membrane";0,09102118;"      .";"      .";"";"";0;"1      .";"1      ."
404;"secretory granule";0,09101851;"      .";"      .";"";"";0;"1      .";"1      ."
405;"carboxylic ester hydrolase activity";0,09095534;"      .";"      .";"";"";0;"1      .";"1      ."
406;"NADH dehydrogenase (ubiquinone) activity";0,09067469;"      .";"      .";"";"";0;"1      .";"1      ."
407;"regulation of endocytosis";0,09035015;"      .";"      .";"";"";0;"1      .";"1      ."
408;"gastrulation with mouth forming second";0,09029629;"      .";"      .";"";"";0;"1      .";"1      ."
409;"cytoskeletal protein binding";0,09019669;"      .";"      .";"";"";0;"1      .";"1      ."
410;"ubiquitin ligase complex";0,09009047;"      .";"      .";"";"";0;"1      .";"1      ."
411;"NADP binding";0,08998436;"      .";"      .";"";"";0;"1      .";"1      ."
412;"exocytosis";0,08972393;"      .";"      .";"";"";0;"1      .";"1      ."
413;"structural constituent of cytoskeleton";0,08883754;"      .";"      .";"";"";0;"1      .";"1      ."
414;"extrinsic component of cytoplasmic side of plasma membrane";0,08861894;"      .";"      .";"";"";0;"1      .";"1      ."
415;"vesicle docking involved in exocytosis";0,08806157;"      .";"      .";"";"";0;"1      .";"1      ."
416;"tRNA modification";0,0879072;"      .";"      .";"";"";0;"1      .";"1      ."
417;"cytosolic large ribosomal subunit";0,08784186;"      .";"      .";"";"";0;"1      .";"1      ."
418;"endopeptidase inhibitor activity";0,08771898;"      .";"      .";"";"";0;"1      .";"1      ."
419;"dorsal convergence";0,08770657;"      .";"      .";"";"";0;"1      .";"1      ."
420;"microtubule";0,08741453;"      .";"      .";"";"";0;"1      .";"1      ."
421;"MyD88-dependent toll-like receptor signaling pathway";0,08717721;"      .";"      .";"";"";0;"1      .";"1      ."
422;"protein catabolic process";0,08681283;"      .";"      .";"";"";0;"1      .";"1      ."
423;"response to light stimulus";0,08677749;"      .";"      .";"";"";0;"1      .";"1      ."
424;"non-membrane spanning protein tyrosine kinase activity";0,08675938;"      .";"      .";"";"";0;"1      .";"1      ."
425;"antiporter activity";0,08652464;"      .";"      .";"";"";0;"1      .";"1      ."
426;"lamellipodium";0,08650267;"      .";"      .";"";"";0;"1      .";"1      ."
427;"endopeptidase activity";0,08645202;"      .";"      .";"";"";0;"1      .";"1      ."
428;"phosphoric diester hydrolase activity";0,0864041;"      .";"      .";"";"";0;"1      .";"1      ."
429;"retrograde transport, endosome to Golgi";0,08601531;"      .";"      .";"";"";0;"1      .";"1      ."
430;"retrograde vesicle-mediated transport, Golgi to ER";0,08584936;"      .";"      .";"";"";0;"1      .";"1      ."
431;"protein transporter activity";0,08569636;"      .";"      .";"";"";0;"1      .";"1      ."
432;"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";0,08547127;"      .";"      .";"";"";0;"1      .";"1      ."
433;"mitochondrial respiratory chain complex I";0,08516394;"      .";"      .";"";"";0;"1      .";"1      ."
434;"structural constituent of muscle";0,08482343;"      .";"      .";"";"";0;"1      .";"1      ."
435;"cytosolic small ribosomal subunit";0,08464865;"      .";"      .";"";"";0;"1      .";"1      ."
436;"embryonic viscerocranium morphogenesis";0,08463649;"      .";"      .";"";"";0;"1      .";"1      ."
437;"nuclear envelope";0,08460136;"      .";"      .";"";"";0;"1      .";"1      ."
438;"bicarbonate transport";0,08447799;"      .";"      .";"";"";0;"1      .";"1      ."
439;"vesicle fusion";0,08418827;"      .";"      .";"";"";0;"1      .";"1      ."
440;"tRNA aminoacylation";0,08405329;"      .";"      .";"";"";0;"1      .";"1      ."
441;"carboxy-lyase activity";0,08391131;"      .";"      .";"";"";0;"1      .";"1      ."
442;"cytochrome-c oxidase activity";0,08377368;"      .";"      .";"";"";0;"1      .";"1      ."
443;"immune system process";0,08354688;"      .";"      .";"";"";0;"1      .";"1      ."
444;"tumor necrosis factor-mediated signaling pathway";0,08294909;"      .";"      .";"";"";0;"1      .";"1      ."
445;"recycling endosome";0,08283394;"      .";"      .";"";"";0;"1      .";"1      ."
446;"nucleotidyltransferase activity";0,08269323;"      .";"      .";"";"";0;"1      .";"1      ."
447;"histone deacetylase complex";0,08249151;"      .";"      .";"";"";0;"1      .";"1      ."
448;"negative regulation of cell proliferation";0,08241546;"      .";"      .";"";"";0;"1      .";"1      ."
449;"regulation of membrane potential";0,08216717;"      .";"      .";"";"";0;"1      .";"1      ."
450;"extracellular-glutamate-gated ion channel activity";0,08206843;"      .";"      .";"";"";0;"1      .";"1      ."
451;"ionotropic glutamate receptor activity";0,08206843;"      .";"      .";"";"";0;"1      .";"1      ."
452;"ionotropic glutamate receptor signaling pathway";0,08206843;"      .";"      .";"";"";0;"1      .";"1      ."
453;"substrate-specific transmembrane transporter activity";0,08171181;"      .";"      .";"";"";0;"1      .";"1      ."
454;"nuclear chromatin";0,08168509;"      .";"      .";"";"";0;"1      .";"1      ."
455;"ATP hydrolysis coupled cation transmembrane transport";0,0814359;"      .";"      .";"";"";0;"1      .";"1      ."
456;"Wnt signaling pathway";0,08137147;"      .";"      .";"";"";0;"1      .";"1      ."
457;"integral component of peroxisomal membrane";0,08108655;"      .";"      .";"";"";0;"1      .";"1      ."
458;"P-body";0,08102144;"      .";"      .";"";"";0;"1      .";"1      ."
459;"actin nucleation";0,08069787;"      .";"      .";"";"";0;"1      .";"1      ."
460;"voltage-gated potassium channel activity";0,08063433;"      .";"      .";"";"";0;"1      .";"1      ."
461;"central nervous system development";0,08056101;"      .";"      .";"";"";0;"1      .";"1      ."
462;"muscle contraction";0,08037303;"      .";"      .";"";"";0;"1      .";"1      ."
463;"tumor necrosis factor-activated receptor activity";0,08034986;"      .";"      .";"";"";0;"1      .";"1      ."
464;"response to zinc ion";0,0801896;"      .";"      .";"";"";0;"1      .";"1      ."
465;"zinc ion transmembrane transporter activity";0,0797102;"      .";"      .";"";"";0;"1      .";"1      ."
466;"hematopoietic progenitor cell differentiation";0,07923561;"      .";"      .";"";"";0;"1      .";"1      ."
467;"synapse assembly";0,07921461;"      .";"      .";"";"";0;"1      .";"1      ."
468;"late endosome membrane";0,07914001;"      .";"      .";"";"";0;"1      .";"1      ."
469;"calcium-dependent phospholipid binding";0,07907647;"      .";"      .";"";"";0;"1      .";"1      ."
470;"voltage-gated calcium channel activity";0,07877788;"      .";"      .";"";"";0;"1      .";"1      ."
471;"aminoacyl-tRNA ligase activity";0,07867732;"      .";"      .";"";"";0;"1      .";"1      ."
472;"nucleobase-containing compound metabolic process";0,07856789;"      .";"      .";"";"";0;"1      .";"1      ."
473;"positive regulation of DNA repair";0,07831135;"      .";"      .";"";"";0;"1      .";"1      ."
474;"carbohydrate phosphorylation";0,07819647;"      .";"      .";"";"";0;"1      .";"1      ."
475;"negative regulation of TOR signaling";0,0780047;"      .";"      .";"";"";0;"1      .";"1      ."
476;"oxidoreductase activity, acting on NAD(P)H";0,07797019;"      .";"      .";"";"";0;"1      .";"1      ."
477;"single organismal cell-cell adhesion";0,07738191;"      .";"      .";"";"";0;"1      .";"1      ."
478;"zinc II ion transmembrane transport";0,07705885;"      .";"      .";"";"";0;"1      .";"1      ."
479;"potassium ion binding";0,07701791;"      .";"      .";"";"";0;"1      .";"1      ."
480;"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds";0,07699475;"      .";"      .";"";"";0;"1      .";"1      ."
481;"cellular response to xenobiotic stimulus";0,07688678;"      .";"      .";"";"";0;"1      .";"1      ."
482;"skeletal muscle contraction";0,07682947;"      .";"      .";"";"";0;"1      .";"1      ."
483;"monocarboxylic acid transmembrane transporter activity";0,07672226;"      .";"      .";"";"";0;"1      .";"1      ."
484;"monocarboxylic acid transport";0,07672226;"      .";"      .";"";"";0;"1      .";"1      ."
485;"regulation of cell growth";0,07664797;"      .";"      .";"";"";0;"1      .";"1      ."
486;"nucleus";0,07649268;"      .";"      .";"";"";0;"1      .";"1      ."
487;"endomembrane system";0,07648823;"      .";"      .";"";"";0;"1      .";"1      ."
488;"BMP signaling pathway";0,07644947;"      .";"      .";"";"";0;"1      .";"1      ."
489;"DNA-directed 5'-3' RNA polymerase activity";0,07639709;"      .";"      .";"";"";0;"1      .";"1      ."
490;"sodium-independent organic anion transmembrane transporter activity";0,0761649;"      .";"      .";"";"";0;"1      .";"1      ."
491;"sodium-independent organic anion transport";0,0761649;"      .";"      .";"";"";0;"1      .";"1      ."
492;"proteasome complex";0,07604469;"      .";"      .";"";"";0;"1      .";"1      ."
493;"protein-cysteine S-palmitoyltransferase activity";0,07565958;"      .";"      .";"";"";0;"1      .";"1      ."
494;"transaminase activity";0,07565134;"      .";"      .";"";"";0;"1      .";"1      ."
495;"glucose transmembrane transport";0,07556686;"      .";"      .";"";"";0;"1      .";"1      ."
496;"kinesin complex";0,0754047;"      .";"      .";"";"";0;"1      .";"1      ."
497;"phospholipid binding";0,0753835;"      .";"      .";"";"";0;"1      .";"1      ."
498;"skeletal muscle fiber development";0,07537955;"      .";"      .";"";"";0;"1      .";"1      ."
499;"basolateral plasma membrane";0,0752313;"      .";"      .";"";"";0;"1      .";"1      ."
500;"digestive tract development";0,0752269;"      .";"      .";"";"";0;"1      .";"1      ."
501;"myofibril assembly";0,07519236;"      .";"      .";"";"";0;"1      .";"1      ."
502;"peptidyl-tyrosine autophosphorylation";0,07515944;"      .";"      .";"";"";0;"1      .";"1      ."
503;"blood vessel development";0,07482411;"      .";"      .";"";"";0;"1      .";"1      ."
504;"endosome organization";0,07475413;"      .";"      .";"";"";0;"1      .";"1      ."
505;"dendrite";0,07469014;"      .";"      .";"";"";0;"1      .";"1      ."
506;"ribosome biogenesis";0,07460975;"      .";"      .";"";"";0;"1      .";"1      ."
507;"positive regulation of I-kappaB kinase/NF-kappaB signaling";0,07457066;"      .";"      .";"";"";0;"1      .";"1      ."
508;"tRNA aminoacylation for protein translation";0,07456832;"      .";"      .";"";"";0;"1      .";"1      ."
509;"nucleic acid phosphodiester bond hydrolysis";0,07442617;"      .";"      .";"";"";0;"1      .";"1      ."
510;"transcription factor complex";0,07419696;"      .";"      .";"";"";0;"1      .";"1      ."
511;"GPI anchor biosynthetic process";0,07414789;"      .";"      .";"";"";0;"1      .";"1      ."
512;"transferase activity, transferring acyl groups other than amino-acyl groups";0,07413959;"      .";"      .";"";"";0;"1      .";"1      ."
513;"vacuolar transport";0,07404303;"      .";"      .";"";"";0;"1      .";"1      ."
514;"proton-transporting V-type ATPase, V0 domain";0,07401269;"      .";"      .";"";"";0;"1      .";"1      ."
515;"G-protein beta/gamma-subunit complex binding";0,07387467;"      .";"      .";"";"";0;"1      .";"1      ."
516;"guanyl nucleotide binding";0,07387467;"      .";"      .";"";"";0;"1      .";"1      ."
517;"clathrin binding";0,07381711;"      .";"      .";"";"";0;"1      .";"1      ."
518;"spindle";0,0737344;"      .";"      .";"";"";0;"1      .";"1      ."
519;"neural crest cell development";0,07368594;"      .";"      .";"";"";0;"1      .";"1      ."
520;"troponin complex";0,07356972;"      .";"      .";"";"";0;"1      .";"1      ."
521;"cellular protein modification process";0,07349622;"      .";"      .";"";"";0;"1      .";"1      ."
522;"rRNA processing";0,0734782;"      .";"      .";"";"";0;"1      .";"1      ."
523;"membrane raft";0,07339629;"      .";"      .";"";"";0;"1      .";"1      ."
524;"small molecule binding";0,07338461;"      .";"      .";"";"";0;"1      .";"1      ."
525;"activation of protein kinase activity";0,07314141;"      .";"      .";"";"";0;"1      .";"1      ."
526;"peptidyl-prolyl cis-trans isomerase activity";0,07308846;"      .";"      .";"";"";0;"1      .";"1      ."
527;"protein peptidyl-prolyl isomerization";0,07308846;"      .";"      .";"";"";0;"1      .";"1      ."
528;"regulation of anion transmembrane transport";0,07305046;"      .";"      .";"";"";0;"1      .";"1      ."
529;"fatty acid biosynthetic process";0,07304239;"      .";"      .";"";"";0;"1      .";"1      ."
530;"protein serine/threonine phosphatase activity";0,07302088;"      .";"      .";"";"";0;"1      .";"1      ."
531;"cytoplasmic vesicle membrane";0,07297256;"      .";"      .";"";"";0;"1      .";"1      ."
532;"fructose 6-phosphate metabolic process";0,07293499;"      .";"      .";"";"";0;"1      .";"1      ."
533;"manganese ion binding";0,07291456;"      .";"      .";"";"";0;"1      .";"1      ."
534;"sarcomere organization";0,07282706;"      .";"      .";"";"";0;"1      .";"1      ."
535;"heterotrimeric G-protein complex";0,07281636;"      .";"      .";"";"";0;"1      .";"1      ."
536;"nervous system development";0,07268301;"      .";"      .";"";"";0;"1      .";"1      ."
537;"steroid biosynthetic process";0,07263015;"      .";"      .";"";"";0;"1      .";"1      ."
538;"protein complex scaffold";0,07259565;"      .";"      .";"";"";0;"1      .";"1      ."
539;"eye development";0,07252845;"      .";"      .";"";"";0;"1      .";"1      ."
540;"regulation of actin filament polymerization";0,07246774;"      .";"      .";"";"";0;"1      .";"1      ."
541;"metalloaminopeptidase activity";0,07231907;"      .";"      .";"";"";0;"1      .";"1      ."
542;"definitive hemopoiesis";0,07222518;"      .";"      .";"";"";0;"1      .";"1      ."
543;"oxalate transmembrane transporter activity";0,07204605;"      .";"      .";"";"";0;"1      .";"1      ."
544;"oxalate transport";0,07204605;"      .";"      .";"";"";0;"1      .";"1      ."
545;"circadian regulation of gene expression";0,07200104;"      .";"      .";"";"";0;"1      .";"1      ."
546;"4 iron, 4 sulfur cluster binding";0,07195854;"      .";"      .";"";"";0;"1      .";"1      ."
547;"embryonic retina morphogenesis in camera-type eye";0,07188674;"      .";"      .";"";"";0;"1      .";"1      ."
548;"heart development";0,07143493;"      .";"      .";"";"";0;"1      .";"1      ."
549;"signal transduction by protein phosphorylation";0,07114443;"      .";"      .";"";"";0;"1      .";"1      ."
550;"cardiac muscle contraction";0,07103639;"      .";"      .";"";"";0;"1      .";"1      ."
551;"voltage-gated calcium channel complex";0,07099557;"      .";"      .";"";"";0;"1      .";"1      ."
552;"synaptic vesicle fusion to presynaptic active zone membrane";0,07093128;"      .";"      .";"";"";0;"1      .";"1      ."
553;"extracellular matrix";0,07090785;"      .";"      .";"";"";0;"1      .";"1      ."
554;"sodium:bicarbonate symporter activity";0,07089837;"      .";"      .";"";"";0;"1      .";"1      ."
555;"synaptic vesicle";0,07086622;"      .";"      .";"";"";0;"1      .";"1      ."
556;"maturation of LSU-rRNA";0,07080258;"      .";"      .";"";"";0;"1      .";"1      ."
557;"cell-cell junction";0,07077794;"      .";"      .";"";"";0;"1      .";"1      ."
558;"potassium channel activity";0,070775;"      .";"      .";"";"";0;"1      .";"1      ."
559;"axon extension";0,07052899;"      .";"      .";"";"";0;"1      .";"1      ."
560;"FMN binding";0,07036035;"      .";"      .";"";"";0;"1      .";"1      ."
561;"one-carbon metabolic process";0,07012441;"      .";"      .";"";"";0;"1      .";"1      ."
562;"inorganic anion exchanger activity";0,07011679;"      .";"      .";"";"";0;"1      .";"1      ."
563;"cellular amino acid metabolic process";0,07000483;"      .";"      .";"";"";0;"1      .";"1      ."
564;"N-acetyltransferase activity";0,0699243;"      .";"      .";"";"";0;"1      .";"1      ."
565;"cartilage development";0,06979812;"      .";"      .";"";"";0;"1      .";"1      ."
566;"anion transmembrane transport";0,06966719;"      .";"      .";"";"";0;"1      .";"1      ."
567;"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";0,06941402;"      .";"      .";"";"";0;"1      .";"1      ."
568;"calcium ion-regulated exocytosis of neurotransmitter";0,06911909;"      .";"      .";"";"";0;"1      .";"1      ."
569;"vacuolar proton-transporting V-type ATPase, V0 domain";0,06910424;"      .";"      .";"";"";0;"1      .";"1      ."
570;"phospholipid biosynthetic process";0,06910211;"      .";"      .";"";"";0;"1      .";"1      ."
571;"cell-cell adherens junction";0,06881043;"      .";"      .";"";"";0;"1      .";"1      ."
572;"neuronal cell body";0,06854636;"      .";"      .";"";"";0;"1      .";"1      ."
573;"transferase activity, transferring hexosyl groups";0,0685384;"      .";"      .";"";"";0;"1      .";"1      ."
574;"sulfuric ester hydrolase activity";0,06849075;"      .";"      .";"";"";0;"1      .";"1      ."
575;"chemokine activity";0,06836474;"      .";"      .";"";"";0;"1      .";"1      ."
576;"DNA replication";0,06811087;"      .";"      .";"";"";0;"1      .";"1      ."
