"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
238;"protein transporter activity";0,44418401;"      .";"      .";"";"membrane disruption in other organism";-0,3775065;"      .";"      ."
239;"cellular response to nitrogen starvation";0,44331781;"      .";"      .";"";"lipid glycosylation";-0,37732518;"      .";"      ."
240;"negative regulation of insulin receptor signaling pathway";0,44119919;"      .";"      .";"";"trace-amine receptor activity";-0,37497751;"      .";"      ."
241;"troponin complex";0,43804337;"      .";"      .";"";"mediator complex";-0,37395765;"      .";"      ."
242;"cholesterol homeostasis";0,43480126;"      .";"      .";"";"growth factor activity";-0,37358477;"      .";"      ."
243;"chylomicron";0,42997122;"      .";"      .";"";"U12-type spliceosomal complex";-0,37331588;"      .";"      ."
244;"calcium ion transmembrane transport";0,42757799;"      .";"      .";"";"regulation of ion transmembrane transport";-0,37112758;"      .";"      ."
245;"response to cytokine";0,42721924;"      .";"      .";"";"voltage-gated ion channel activity";-0,37112758;"      .";"      ."
246;"protein catabolic process";0,42561492;"      .";"      .";"";"cell development";-0,36923514;"      .";"      ."
247;"photoperiodism";0,4230729;"      .";"      .";"";"chromatin binding";-0,3669535;"      .";"      ."
248;"transferase activity, transferring phosphorus-containing groups";0,42278893;"      .";"      .";"";"negative regulation of Wnt signaling pathway";-0,36404;"      .";"      ."
249;"high-density lipoprotein particle";0,42179298;"      .";"      .";"";"histone acetyltransferase activity";-0,36044083;"      .";"      ."
250;"metallopeptidase activity";0,42063908;"      .";"      .";"";"chromosome segregation";-0,35833403;"      .";"      ."
251;"mitochondrial respiratory chain complex IV";0,41954671;"      .";"      .";"";"commitment complex";-0,35762194;"      .";"      ."
252;"steroid binding";0,41596691;"      .";"      .";"";"otic placode formation";-0,35043544;"      .";"      ."
253;"Arp2/3 complex-mediated actin nucleation";0,41339172;"      .";"      .";"";"eye development";-0,34579767;"      .";"      ."
254;"myosin complex";0,41102515;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-0,34345478;"      .";"      ."
255;"protein tyrosine phosphatase activity";0,40980324;"      .";"      .";"";"mesoderm formation";-0,34146408;"      .";"      ."
256;"protein dephosphorylation";0,40791147;"      .";"      .";"";"calcium ion-regulated exocytosis of neurotransmitter";-0,34101875;"      .";"      ."
257;"lipid transporter activity";0,40616667;"      .";"      .";"";"regulation of calcium ion-dependent exocytosis";-0,33980471;"      .";"      ."
258;"Arp2/3 protein complex";0,40609375;"      .";"      .";"";"gap junction";-0,33831653;"      .";"      ."
259;"manganese ion binding";0,40586917;"      .";"      .";"";"somite development";-0,33794395;"      .";"      ."
260;"regulation of signal transduction";0,40583822;"      .";"      .";"";"fibroblast growth factor receptor binding";-0,33785364;"      .";"      ."
261;"NADH dehydrogenase (ubiquinone) activity";0,40386323;"      .";"      .";"";"nucleic acid binding";-0,333759;"      .";"      ."
262;"cytosolic small ribosomal subunit";0,40246774;"      .";"      .";"";"detection of visible light";-0,33364688;"      .";"      ."
263;"regulation of catalytic activity";0,40226925;"      .";"      .";"";"notochord development";-0,3322667;"      .";"      ."
264;"erythrocyte maturation";0,40157614;"      .";"      .";"";"cell adhesion";-0,3316666;"      .";"      ."
265;"response to toxic substance";0,4013605;"      .";"      .";"";"defense response to Gram-positive bacterium";-0,32934467;"      .";"      ."
266;"regulation of endocytosis";0,39695052;"      .";"      .";"";"neuron migration";-0,32830012;"      .";"      ."
267;"regulation of actin cytoskeleton organization";0,39618578;"      .";"      .";"";"protein glycosylation";-0,32553378;"      .";"      ."
268;"tumor necrosis factor-mediated signaling pathway";0,39436275;"      .";"      .";"";"carbonate dehydratase activity";-0,32391448;"      .";"      ."
269;"heart looping";0,39433067;"      .";"      .";"";"photoreceptor outer segment";-0,32300712;"      .";"      ."
270;"autophagosome assembly";0,39341423;"      .";"      .";"";"G-protein coupled photoreceptor activity";-0,3229679;"      .";"      ."
271;"metalloaminopeptidase activity";0,39167501;"      .";"      .";"";"polysaccharide binding";-0,31594306;"      .";"      ."
272;"single-stranded RNA binding";0,39108762;"      .";"      .";"";"definitive hemopoiesis";-0,31410798;"      .";"      ."
273;"calcium channel activity";0,39061135;"      .";"      .";"";"phagocytosis";-0,31039944;"      .";"      ."
274;"4 iron, 4 sulfur cluster binding";0,39034507;"      .";"      .";"";"fibroblast growth factor receptor signaling pathway";-0,30852879;"      .";"      ."
275;"regulation of Rho protein signal transduction";0,3892284;"      .";"      .";"";"cartilage development";-0,30702201;"      .";"      ."
276;"heart contraction";0,38885468;"      .";"      .";"";"regulation of postsynaptic membrane potential";-0,30534132;"      .";"      ."
277;"ribosomal large subunit biogenesis";0,38869954;"      .";"      .";"";"voltage-gated potassium channel complex";-0,30502829;"      .";"      ."
278;"nucleotide phosphorylation";0,38797163;"      .";"      .";"";"cellular glucose homeostasis";-0,30448948;"      .";"      ."
279;"regulation of actin filament polymerization";0,3868367;"      .";"      .";"";"neuropilin binding";-0,29889273;"      .";"      ."
280;"integral component of membrane";0,3862231;"      .";"      .";"";"base-excision repair";-0,29878484;"      .";"      ."
281;"intrinsic apoptotic signaling pathway in response to DNA damage";0,38578746;"      .";"      .";"";"protein methylation";-0,29826243;"      .";"      ."
282;"head development";0,38496306;"      .";"      .";"";"ion transport";-0,29693226;"      .";"      ."
283;"peptidyl-tyrosine dephosphorylation";0,38340965;"      .";"      .";"";"regulation of translational fidelity";-0,29429476;"      .";"      ."
284;"mitochondrial respiratory chain complex I";0,38309251;"      .";"      .";"";"ATP-activated inward rectifier potassium channel activity";-0,29424672;"      .";"      ."
285;"chaperone binding";0,38237782;"      .";"      .";"";"RNA polymerase II transcription cofactor activity";-0,29049072;"      .";"      ."
286;"cardiac muscle contraction";0,38091214;"      .";"      .";"";"G-protein coupled serotonin receptor signaling pathway";-0,28984651;"      .";"      ."
287;"apoptotic signaling pathway";0,38051541;"      .";"      .";"";"microtubule cytoskeleton";-0,28770203;"      .";"      ."
288;"cytoplasmic translation";0,38046544;"      .";"      .";"";"microtubule-based process";-0,28678745;"      .";"      ."
289;"lipid biosynthetic process";0,38014172;"      .";"      .";"";"connexin complex";-0,28571268;"      .";"      ."
290;"transport";0,37974937;"      .";"      .";"";"carbohydrate biosynthetic process";-0,28544522;"      .";"      ."
291;"voltage-gated calcium channel complex";0,37846791;"      .";"      .";"";"U1 snRNP";-0,28339773;"      .";"      ."
292;"extracellular ATP-gated cation channel activity";0,37706425;"      .";"      .";"";"synaptic vesicle endocytosis";-0,28256721;"      .";"      ."
293;"purinergic nucleotide receptor activity";0,37706425;"      .";"      .";"";"dopamine neurotransmitter receptor activity";-0,28011315;"      .";"      ."
294;"purinergic nucleotide receptor signaling pathway";0,37706425;"      .";"      .";"";"cellular response to hormone stimulus";-0,2767358;"      .";"      ."
295;"response to ATP";0,37706425;"      .";"      .";"";"endonuclease activity";-0,2747747;"      .";"      ."
296;"response to yeast";0,37609259;"      .";"      .";"";"brain morphogenesis";-0,27318503;"      .";"      ."
297;"histone deacetylase complex";0,37605981;"      .";"      .";"";"precatalytic spliceosome";-0,27214879;"      .";"      ."
298;"tRNA processing";0,3741476;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-0,27144364;"      .";"      ."
299;"isomerase activity";0,37342172;"      .";"      .";"";"galactosyltransferase activity";-0,27034445;"      .";"      ."
300;"dynein heavy chain binding";0,37329045;"      .";"      .";"";"hypothalamus development";-0,26972574;"      .";"      ."
301;"tumor necrosis factor-activated receptor activity";0,37311787;"      .";"      .";"";"cation channel activity";-0,26834115;"      .";"      ."
302;"transcription regulatory region DNA binding";0,37260201;"      .";"      .";"";"ion channel activity";-0,26538067;"      .";"      ."
303;"molecular_function";0,37133957;"      .";"      .";"";"peptide binding";-0,26280693;"      .";"      ."
304;"macrophage differentiation";0,3701154;"      .";"      .";"";"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";-0,26260738;"      .";"      ."
305;"actin cytoskeleton organization";0,36980833;"      .";"      .";"";"peroxidase activity";-0,259263;"      .";"      ."
306;"innate immune response";0,36790496;"      .";"      .";"";"intermediate filament";-0,2580319;"      .";"      ."
307;"acyl-CoA metabolic process";0,36724047;"      .";"      .";"";"acetylcholine-gated cation-selective channel activity";-0,25671139;"      .";"      ."
308;"neurogenesis";0,36611133;"      .";"      .";"";"serine-type endopeptidase inhibitor activity";-0,25443352;"      .";"      ."
309;"translation elongation factor activity";0,36592138;"      .";"      .";"";"dorsal/ventral pattern formation";-0,2529737;"      .";"      ."
310;"NAD+ ADP-ribosyltransferase activity";0,3652463;"      .";"      .";"";"chromatin silencing";-0,25204753;"      .";"      ."
311;"lipoprotein metabolic process";0,36324832;"      .";"      .";"";"single-stranded DNA binding";-0,24894449;"      .";"      ."
312;"FMN binding";0,36213321;"      .";"      .";"";"serine-type endopeptidase activity";-0,24749396;"      .";"      ."
313;"metalloendopeptidase activity";0,3612192;"      .";"      .";"";"negative regulation of BMP signaling pathway";-0,24735005;"      .";"      ."
314;"transferase activity, transferring hexosyl groups";0,36111174;"      .";"      .";"";"visual perception";-0,24718806;"      .";"      ."
315;"formation of translation preinitiation complex";0,36086125;"      .";"      .";"";"spliceosomal snRNP assembly";-0,24191292;"      .";"      ."
316;"iron ion transport";0,36065457;"      .";"      .";"";"pronephric glomerulus morphogenesis";-0,24080876;"      .";"      ."
317;"fructose 6-phosphate metabolic process";0,36025845;"      .";"      .";"";"establishment or maintenance of cell polarity";-0,24074438;"      .";"      ."
318;"acyl-CoA hydrolase activity";0,35930052;"      .";"      .";"";"hematopoietic stem cell differentiation";-0,23981566;"      .";"      ."
319;"mitochondrial transport";0,35767576;"      .";"      .";"";"camera-type eye development";-0,23959242;"      .";"      ."
320;"cholesterol metabolic process";0,35477382;"      .";"      .";"";"G-protein coupled peptide receptor activity";-0,23920067;"      .";"      ."
321;"extrinsic apoptotic signaling pathway in absence of ligand";0,35475854;"      .";"      .";"";"negative regulation of cell proliferation";-0,23819991;"      .";"      ."
322;"sarcomere organization";0,35419787;"      .";"      .";"";"pyridoxal phosphate binding";-0,23712054;"      .";"      ."
323;"lysosome organization";0,35347592;"      .";"      .";"";"embryonic heart tube morphogenesis";-0,23646224;"      .";"      ."
324;"skeletal muscle contraction";0,35341889;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-0,23409357;"      .";"      ."
325;"Z disc";0,35277949;"      .";"      .";"";"spliceosomal complex assembly";-0,23390889;"      .";"      ."
326;"epiboly involved in gastrulation with mouth forming second";0,35244551;"      .";"      .";"";"AMPA glutamate receptor complex";-0,23363577;"      .";"      ."
327;"cholesterol biosynthetic process";0,35241132;"      .";"      .";"";"mRNA transport";-0,22942095;"      .";"      ."
328;"protein kinase binding";0,35234301;"      .";"      .";"";"DNA recombination";-0,22676107;"      .";"      ."
329;"Golgi apparatus";0,34869547;"      .";"      .";"";"cGMP biosynthetic process";-0,22477345;"      .";"      ."
330;"regulation of cell growth";0,34728125;"      .";"      .";"";"guanylate cyclase activity";-0,22477345;"      .";"      ."
331;"pseudouridine synthesis";0,34524874;"      .";"      .";"";"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";-0,22461696;"      .";"      ."
332;"microtubule motor activity";0,34281953;"      .";"      .";"";"cytoskeleton";-0,22322334;"      .";"      ."
333;"eukaryotic 43S preinitiation complex";0,34213779;"      .";"      .";"";"dopamine receptor signaling pathway";-0,22313106;"      .";"      ."
334;"voltage-gated calcium channel activity";0,33739563;"      .";"      .";"";"cell recognition";-0,22292364;"      .";"      ."
335;"regulation of translational initiation";0,33713004;"      .";"      .";"";"guanylate cyclase complex, soluble";-0,22076426;"      .";"      ."
336;"SH3/SH2 adaptor activity";0,33671335;"      .";"      .";"";"cyclic nucleotide biosynthetic process";-0,2185279;"      .";"      ."
337;"dendrite";0,3349282;"      .";"      .";"";"phosphorus-oxygen lyase activity";-0,2185279;"      .";"      ."
338;"hemoglobin biosynthetic process";0,33294694;"      .";"      .";"";"p53 binding";-0,21825417;"      .";"      ."
339;"actin filament binding";0,3280293;"      .";"      .";"";"circadian rhythm";-0,21661864;"      .";"      ."
340;"glutathione metabolic process";0,32774578;"      .";"      .";"";"regulation of gene expression";-0,21493182;"      .";"      ."
341;"neuron projection morphogenesis";0,32687518;"      .";"      .";"";"phosphatidylinositol-mediated signaling";-0,21413341;"      .";"      ."
342;"neutrophil differentiation";0,32623606;"      .";"      .";"";"cell-cell signaling";-0,21378112;"      .";"      ."
343;"tumor necrosis factor receptor binding";0,32600112;"      .";"      .";"";"S-adenosylmethionine-dependent methyltransferase activity";-0,21285238;"      .";"      ."
344;"carbohydrate phosphorylation";0,3251619;"      .";"      .";"";"glutathione peroxidase activity";-0,21271012;"      .";"      ."
345;"heat shock protein binding";0,32387461;"      .";"      .";"";"retina development in camera-type eye";-0,21261104;"      .";"      ."
346;"pancreas regeneration";0,32385605;"      .";"      .";"";"cell adhesion molecule binding";-0,21196838;"      .";"      ."
347;"artery morphogenesis";0,32297029;"      .";"      .";"";"3',5'-cyclic-nucleotide phosphodiesterase activity";-0,2109143;"      .";"      ."
348;"pseudouridine synthase activity";0,32088676;"      .";"      .";"";"vascular endothelial growth factor receptor signaling pathway";-0,20682555;"      .";"      ."
349;"Rho guanyl-nucleotide exchange factor activity";0,32008565;"      .";"      .";"";"clathrin binding";-0,20515628;"      .";"      ."
350;"focal adhesion";0,31837871;"      .";"      .";"";"spectrin binding";-0,20467623;"      .";"      ."
351;"proton-transporting V-type ATPase, V1 domain";0,31823112;"      .";"      .";"";"excitatory postsynaptic potential";-0,20426481;"      .";"      ."
352;"carbohydrate binding";0,31773529;"      .";"      .";"";"photoreceptor activity";-0,20219664;"      .";"      ."
353;"RNA modification";0,31765406;"      .";"      .";"";"cellular response to interleukin-1";-0,2010377;"      .";"      ."
354;"cytoplasmic vesicle membrane";0,31719045;"      .";"      .";"";"dopaminergic neuron differentiation";-0,20070127;"      .";"      ."
355;"neuromast development";0,31667885;"      .";"      .";"";"sensory perception of sound";-0,20034522;"      .";"      ."
356;"basolateral plasma membrane";0,31466675;"      .";"      .";"";"GABA-A receptor activity";-0,19882974;"      .";"      ."
357;"Rho protein signal transduction";0,31313142;"      .";"      .";"";"regulation of exocytosis";-0,19798276;"      .";"      ."
358;"cytoplasmic vesicle";0,31283525;"      .";"      .";"";"synaptic vesicle membrane";-0,19612917;"      .";"      ."
359;"thigmotaxis";0,31258411;"      .";"      .";"";"CCR chemokine receptor binding";-0,19504878;"      .";"      ."
360;"mitophagy";0,31125995;"      .";"      .";"";"cellular response to interferon-gamma";-0,19504878;"      .";"      ."
361;"steroid biosynthetic process";0,30931106;"      .";"      .";"";"lymphocyte chemotaxis";-0,19504878;"      .";"      ."
362;"lymphangiogenesis";0,3082705;"      .";"      .";"";"monocyte chemotaxis";-0,19504878;"      .";"      ."
363;"regulation of cell proliferation";0,30742289;"      .";"      .";"";"SCF ubiquitin ligase complex";-0,19465325;"      .";"      ."
364;"mitochondrial electron transport, NADH to ubiquinone";0,30628816;"      .";"      .";"";"mitotic sister chromatid segregation";-0,19440585;"      .";"      ."
365;"insulin receptor signaling pathway";0,30616044;"      .";"      .";"";"regulation of synaptic transmission, glutamatergic";-0,19302389;"      .";"      ."
366;"acid phosphatase activity";0,30497908;"      .";"      .";"";"embryonic camera-type eye development";-0,19153996;"      .";"      ."
367;"phosphatidylinositol phosphorylation";0,3042373;"      .";"      .";"";"neuronal cell body";-0,18950689;"      .";"      ."
368;"hydrolase activity, hydrolyzing O-glycosyl compounds";0,30405205;"      .";"      .";"";"regulation of molecular function";-0,18912598;"      .";"      ."
369;"eukaryotic translation initiation factor 3 complex";0,30361943;"      .";"      .";"";"mRNA splicing, via spliceosome";-0,18601008;"      .";"      ."
370;"iron-sulfur cluster assembly";0,30349143;"      .";"      .";"";"myelination";-0,18447219;"      .";"      ."
371;"intrinsic component of the cytoplasmic side of the plasma membrane";0,30325005;"      .";"      .";"";"cell cortex";-0,18392718;"      .";"      ."
372;"Golgi organization";0,30201075;"      .";"      .";"";"peripheral nervous system neuron axonogenesis";-0,18328332;"      .";"      ."
373;"preribosome, large subunit precursor";0,30120593;"      .";"      .";"";"positive regulation of vasoconstriction";-0,17995541;"      .";"      ."
374;"fructose metabolic process";0,30096962;"      .";"      .";"";"chondrocyte differentiation";-0,17969413;"      .";"      ."
375;"organic anion transport";0,30015205;"      .";"      .";"";"nuclear localization sequence binding";-0,17926502;"      .";"      ."
376;"metal ion transmembrane transporter activity";0,29994816;"      .";"      .";"";"cellular calcium ion homeostasis";-0,17877207;"      .";"      ."
377;"myeloid cell differentiation";0,29788692;"      .";"      .";"";"cellular response to tumor necrosis factor";-0,177795;"      .";"      ."
378;"myofibril assembly";0,29749705;"      .";"      .";"";"damaged DNA binding";-0,17541453;"      .";"      ."
379;"aromatic amino acid family metabolic process";0,29744609;"      .";"      .";"";"multicellular organismal response to stress";-0,17505642;"      .";"      ."
380;"protein O-linked mannosylation";0,2974265;"      .";"      .";"";"zinc ion binding";-0,17481193;"      .";"      ."
381;"ribosomal small subunit assembly";0,29720031;"      .";"      .";"";"DNA metabolic process";-0,17435158;"      .";"      ."
382;"signal transducer activity, downstream of receptor";0,29640317;"      .";"      .";"";"spindle";-0,17401268;"      .";"      ."
383;"organic anion transmembrane transporter activity";0,29632099;"      .";"      .";"";"voltage-gated sodium channel complex";-0,17218206;"      .";"      ."
384;"receptor tyrosine kinase binding";0,29576759;"      .";"      .";"";"response to drug";-0,17215838;"      .";"      ."
385;"vasculature development";0,29505468;"      .";"      .";"";"regulation of Notch signaling pathway";-0,16895778;"      .";"      ."
386;"platelet activation";0,29436785;"      .";"      .";"";"DNA replication initiation";-0,16851832;"      .";"      ."
387;"transcription factor binding";0,2940314;"      .";"      .";"";"negative regulation of mitotic cell cycle";-0,16772709;"      .";"      ."
388;"negative regulation of Ras protein signal transduction";0,29273718;"      .";"      .";"";"response to hypoxia";-0,16754404;"      .";"      ."
389;"protein tyrosine kinase activity";0,29210042;"      .";"      .";"";"protein-chromophore linkage";-0,16708768;"      .";"      ."
390;"protein homodimerization activity";0,28952916;"      .";"      .";"";"voltage-gated sodium channel activity";-0,1670449;"      .";"      ."
391;"protein disulfide oxidoreductase activity";0,28797104;"      .";"      .";"";"nuclear pore";-0,16667518;"      .";"      ."
392;"hydrolase activity, acting on glycosyl bonds";0,28375532;"      .";"      .";"";"serine-type peptidase activity";-0,16596839;"      .";"      ."
393;"cholesterol binding";0,28270075;"      .";"      .";"";"negative regulation of JAK-STAT cascade";-0,16322037;"      .";"      ."
394;"glucose transmembrane transport";0,28194674;"      .";"      .";"";"biological_process";-0,16048388;"      .";"      ."
395;"deaminase activity";0,28100292;"      .";"      .";"";"NLS-bearing protein import into nucleus";-0,15924247;"      .";"      ."
396;"cation transmembrane transporter activity";0,2775005;"      .";"      .";"";"floor plate formation";-0,15924242;"      .";"      ."
397;"circadian regulation of gene expression";0,27673991;"      .";"      .";"";"negative regulation of adenylate cyclase activity";-0,15850182;"      .";"      ."
398;"peptidyl-serine phosphorylation";0,27553911;"      .";"      .";"";"modulation of synaptic transmission";-0,15731042;"      .";"      ."
399;"positive regulation of signal transduction";0,2738851;"      .";"      .";"";"ventral spinal cord interneuron differentiation";-0,15515432;"      .";"      ."
400;"phosphatidylinositol dephosphorylation";0,27059908;"      .";"      .";"";"regulation of cell morphogenesis";-0,15466748;"      .";"      ."
401;"lipid binding";0,268744;"      .";"      .";"";"phototransduction";-0,15174935;"      .";"      ."
402;"tissue regeneration";0,26840703;"      .";"      .";"";"cell-cell adherens junction";-0,15061312;"      .";"      ."
403;"small-subunit processome";0,26680547;"      .";"      .";"";"small molecule binding";-0,15009571;"      .";"      ."
404;"calcium-transporting ATPase activity";0,26616031;"      .";"      .";"";"cell migration involved in gastrulation";-0,14971252;"      .";"      ."
405;"cellular response to estrogen stimulus";0,2657714;"      .";"      .";"";"DNA topological change";-0,14967187;"      .";"      ."
406;"integral component of nuclear inner membrane";0,2656761;"      .";"      .";"";"exocytic vesicle";-0,14788135;"      .";"      ."
407;"regulatory region DNA binding";0,26495236;"      .";"      .";"";"negative chemotaxis";-0,14688412;"      .";"      ."
408;"endoplasmic reticulum unfolded protein response";0,26392267;"      .";"      .";"";"negative regulation of neurogenesis";-0,1461776;"      .";"      ."
409;"angiogenesis";0,26391219;"      .";"      .";"";"protein import into nucleus";-0,14376007;"      .";"      ."
410;"chromatin remodeling";0,26313554;"      .";"      .";"";"calmodulin binding";-0,14281878;"      .";"      ."
411;"actin cytoskeleton reorganization";0,2617647;"      .";"      .";"";"embryonic pattern specification";-0,14147981;"      .";"      ."
412;"protein ubiquitination";0,26130611;"      .";"      .";"";"mismatch repair";-0,1412097;"      .";"      ."
413;"MAP kinase activity";0,26102651;"      .";"      .";"";"intrinsic apoptotic signaling pathway by p53 class mediator";-0,14063597;"      .";"      ."
414;"cellular metabolic process";0,25963899;"      .";"      .";"";"chromosome, centromeric region";-0,14005275;"      .";"      ."
415;"voltage-gated chloride channel activity";0,25845606;"      .";"      .";"";"hormone-mediated signaling pathway";-0,13960845;"      .";"      ."
416;"transcription factor activity, sequence-specific DNA binding";0,25838871;"      .";"      .";"";"kinetochore";-0,13900706;"      .";"      ."
417;"motor activity";0,25783874;"      .";"      .";"";"determination of left/right asymmetry in lateral mesoderm";-0,13791477;"      .";"      ."
418;"ferric iron binding";0,25721919;"      .";"      .";"";"meiotic cell cycle";-0,13771108;"      .";"      ."
419;"response to heat";0,2567967;"      .";"      .";"";"determination of left/right symmetry";-0,13746139;"      .";"      ."
420;"cholesterol transporter activity";0,25671993;"      .";"      .";"";"regulation of axon extension";-0,13646478;"      .";"      ."
421;"response to light stimulus";0,25610477;"      .";"      .";"";"vesicle";-0,13613209;"      .";"      ."
422;"steroid hydroxylase activity";0,25342221;"      .";"      .";"";"mRNA 3'-UTR binding";-0,13224803;"      .";"      ."
423;"cytoplasmic microtubule organization";0,2533074;"      .";"      .";"";"3-oxo-arachidoyl-CoA synthase activity";-0,13124256;"      .";"      ."
424;"negative regulation of TOR signaling";0,25324178;"      .";"      .";"";"3-oxo-cerotoyl-CoA synthase activity";-0,13124256;"      .";"      ."
425;"intracellular ribonucleoprotein complex";0,25270557;"      .";"      .";"";"3-oxo-lignoceronyl-CoA synthase activity";-0,13124256;"      .";"      ."
426;"embryonic cranial skeleton morphogenesis";0,25183998;"      .";"      .";"";"fatty acid elongase activity";-0,13124256;"      .";"      ."
427;"sodium channel regulator activity";0,25168826;"      .";"      .";"";"fatty acid elongation, saturated fatty acid";-0,13124256;"      .";"      ."
428;"digestive tract morphogenesis";0,25167173;"      .";"      .";"";"pancreas development";-0,12951758;"      .";"      ."
429;"fatty acid biosynthetic process";0,24879955;"      .";"      .";"";"positive regulation of neuron differentiation";-0,12880838;"      .";"      ."
430;"RNA polymerase II transcription coactivator activity";0,24783452;"      .";"      .";"";"extracellular-glutamate-gated ion channel activity";-0,12763229;"      .";"      ."
431;"sprouting angiogenesis";0,24694514;"      .";"      .";"";"ionotropic glutamate receptor activity";-0,12763229;"      .";"      ."
432;"exocyst";0,24512238;"      .";"      .";"";"ionotropic glutamate receptor signaling pathway";-0,12763229;"      .";"      ."
433;"calcium-dependent cysteine-type endopeptidase activity";0,24470798;"      .";"      .";"";"adenohypophysis development";-0,12750763;"      .";"      ."
434;"developmental pigmentation";0,24243218;"      .";"      .";"";"lens development in camera-type eye";-0,12665595;"      .";"      ."
435;"retrograde transport, endosome to Golgi";0,24203248;"      .";"      .";"";"cerebellum development";-0,12638808;"      .";"      ."
436;"photoreceptor cell maintenance";0,24161092;"      .";"      .";"";"chloride channel complex";-0,1260169;"      .";"      ."
437;"inorganic anion exchanger activity";0,24139264;"      .";"      .";"";"response to ionizing radiation";-0,12532274;"      .";"      ."
438;"peptidyl-tyrosine phosphorylation";0,2399635;"      .";"      .";"";"condensed chromosome kinetochore";-0,12512801;"      .";"      ."
439;"actin monomer binding";0,23995697;"      .";"      .";"";"acetylgalactosaminyltransferase activity";-0,12331351;"      .";"      ."
440;"regulation of mitotic nuclear division";0,23964578;"      .";"      .";"";"regulation of microtubule polymerization or depolymerization";-0,11992324;"      .";"      ."
441;"positive regulation of cell proliferation";0,2377765;"      .";"      .";"";"presynapse";-0,1187985;"      .";"      ."
442;"inflammatory response";0,23747778;"      .";"      .";"";"vasculogenesis";-0,11769246;"      .";"      ."
443;"sphingolipid metabolic process";0,23655241;"      .";"      .";"";"protein kinase inhibitor activity";-0,11498374;"      .";"      ."
444;"stress-activated protein kinase signaling cascade";0,23586027;"      .";"      .";"";"dynein intermediate chain binding";-0,1147993;"      .";"      ."
445;"ligase activity";0,23547172;"      .";"      .";"";"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger";-0,11344341;"      .";"      ."
446;"protein deubiquitination";0,23421297;"      .";"      .";"";"enzyme activator activity";-0,11172841;"      .";"      ."
447;"melanosome organization";0,23356762;"      .";"      .";"";"pectoral fin development";-0,11018209;"      .";"      ."
448;"nucleobase-containing compound kinase activity";0,23287088;"      .";"      .";"";"negative regulation of translation";-0,10985356;"      .";"      ."
449;"mitochondrial small ribosomal subunit";0,23277863;"      .";"      .";"";"GABA-A receptor complex";-0,1096454;"      .";"      ."
450;"sarcolemma";0,23203956;"      .";"      .";"";"mRNA export from nucleus";-0,10964476;"      .";"      ."
451;"negative regulation of catalytic activity";0,23059539;"      .";"      .";"";"non-canonical Wnt signaling pathway";-0,10949251;"      .";"      ."
452;"epiboly";0,2303957;"      .";"      .";"";"endoderm formation";-0,10925468;"      .";"      ."
453;"mitochondrial translation";0,23014485;"      .";"      .";"";"protein complex scaffold";-0,10867132;"      .";"      ."
454;"membrane attack complex";0,22944006;"      .";"      .";"";"structural constituent of nuclear pore";-0,10864158;"      .";"      ."
455;"SMAD binding";0,22932405;"      .";"      .";"";"nucleotide-excision repair";-0,10707011;"      .";"      ."
456;"heme biosynthetic process";0,22916613;"      .";"      .";"";"presynaptic active zone";-0,10509076;"      .";"      ."
457;"mitochondrial large ribosomal subunit";0,22910381;"      .";"      .";"";"otic vesicle development";-0,10419711;"      .";"      ."
458;"thiol-dependent ubiquitin-specific protease activity";0,22848381;"      .";"      .";"";"cell cycle";-0,10355439;"      .";"      ."
459;"antiporter activity";0,2271045;"      .";"      .";"";"neuropeptide hormone activity";-0,10283495;"      .";"      ."
460;"cardiac muscle tissue development";0,22651044;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";-0,09859771;"      .";"      ."
461;"phosphotransferase activity, alcohol group as acceptor";0,2263928;"      .";"      .";"";"extracellular matrix";-0,09818869;"      .";"      ."
462;"tRNA binding";0,22454244;"      .";"      .";"";"histone deacetylase activity";-0,09757136;"      .";"      ."
463;"proton-transporting ATP synthase activity, rotational mechanism";0,22285002;"      .";"      .";"";"otolith development";-0,09700245;"      .";"      ."
464;"transferase activity, transferring acyl groups other than amino-acyl groups";0,22127369;"      .";"      .";"";"gastrulation";-0,09671455;"      .";"      ."
465;"protein folding";0,22085136;"      .";"      .";"";"positive regulation of BMP signaling pathway";-0,09583352;"      .";"      ."
466;"acetylglucosaminyltransferase activity";0,2194145;"      .";"      .";"";"mitotic spindle assembly";-0,09564314;"      .";"      ."
467;"serine-type carboxypeptidase activity";0,2193774;"      .";"      .";"";"retinoic acid receptor signaling pathway";-0,09487547;"      .";"      ."
468;"cyclin binding";0,21926717;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration";-0,09434989;"      .";"      ."
469;"protein tyrosine/serine/threonine phosphatase activity";0,21787793;"      .";"      .";"";"one-carbon metabolic process";-0,09414577;"      .";"      ."
